#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1099     3.29863     3.28843  0.00130815
        1100     3.29151     3.28843  0.00130696
        1101     3.28434     3.28842  0.00130578
        1102     3.28241     3.28842   0.0013046
        1103     3.28885     3.28842  0.00130342
        1104     3.30076     3.28843  0.00130229
        1105     3.31171     3.28845  0.00130128
        1106     3.31548     3.28848  0.00130033
        1107     3.30735     3.28849  0.00129927
        1108     3.28696     3.28849   0.0012981
        1109     3.26372     3.28847  0.00129712
        1110     3.24957     3.28843  0.00129643
        1111     3.24373     3.28839  0.00129588
        1112     3.24218     3.28835  0.00129538
        1113     3.24636     3.28832  0.00129477
        1114     3.25464     3.28829  0.00129396
        1115     3.26331     3.28826  0.00129299
        1116     3.27232     3.28825  0.00129191
        1117     3.28361     3.28824  0.00129076
        1118      3.2971     3.28825  0.00128963
        1119     3.31037     3.28827  0.00128863
        1120     3.32078      3.2883  0.00128781
        1121     3.32669     3.28834  0.00128712
        1122     3.32738     3.28837  0.00128644
        1123     3.32278      3.2884  0.00128566
        1124     3.31305     3.28842   0.0012847
        1125     3.29931     3.28843   0.0012836
        1126     3.28732     3.28843  0.00128246
        1127     3.28753     3.28843  0.00128132
        1128     3.30257     3.28844  0.00128024
        1129     3.32102     3.28847  0.00127944
        1130     3.33182     3.28851  0.00127888
        1131     3.33323     3.28855  0.00127836
        1132     3.32941     3.28859  0.00127774
        1133     3.32512     3.28862  0.00127702
        1134     3.32199     3.28865  0.00127623
        1135     3.31817     3.28867  0.00127537
        1136     3.31211     3.28869  0.00127441
        1137      3.3055     3.28871  0.00127338
        1138     3.29983     3.28872   0.0012723
        1139     3.29262     3.28872  0.00127119
        1140     3.28166     3.28872  0.00127009
        1141     3.27037      3.2887  0.00126907
        1142     3.26415     3.28868  0.00126815
        1143     3.26395     3.28866  0.00126722
        1144     3.26605     3.28864  0.00126627
        1145     3.26712     3.28862   0.0012653
        1146     3.26833      3.2886  0.00126432
        1147     3.27346     3.28859  0.00126329
        1148     3.28369     3.28858  0.00126219
        1149     3.29592     3.28859  0.00126111
        1150     3.30574      3.2886   0.0012601
        1151     3.31018     3.28862  0.00125915
        1152      3.3081     3.28864  0.00125817
        1153     3.29982     3.28865  0.00125711
        1154     3.28801     3.28865  0.00125602
        1155     3.27853     3.28864  0.00125497
        1156     3.27672     3.28863  0.00125392
        1157     3.28179     3.28862  0.00125285
        1158     3.28864     3.28862  0.00125177
        1159     3.29406     3.28863   0.0012507
        1160     3.29785     3.28864  0.00124965
        1161     3.30065     3.28865  0.00124861
        1162     3.30224     3.28866   0.0012476
        1163     3.30109     3.28867  0.00124657
        1164     3.29444     3.28867  0.00124551
        1165     3.27882     3.28867  0.00124447
        1166     3.25203     3.28863   0.0012438
        1167     3.21774     3.28857  0.00124421
        1168       3.189     3.28849  0.00124606
        1169     3.18026      3.2884  0.00124843
        1170     3.19205     3.28831  0.00125008
        1171     3.21192     3.28825  0.00125071
        1172     3.22794      3.2882   0.0012507
        1173     3.23681     3.28815   0.0012504
        1174     3.24309     3.28811  0.00124993
        1175     3.25057     3.28808  0.00124927
        1176     3.25436     3.28805  0.00124854
        1177     3.24666     3.28802  0.00124797
        1178      3.2289     3.28797  0.00124792
        1179     3.21616     3.28791  0.00124835
        1180     3.22143     3.28785  0.00124856
        1181     3.23869     3.28781   0.0012482
        1182     3.25594     3.28778  0.00124743
        1183     3.26728     3.28777   0.0012465
        1184     3.27065     3.28775  0.00124553
        1185     3.26565     3.28773  0.00124462
        1186      3.2529      3.2877  0.00124392
        1187     3.23377     3.28766   0.0012437
        1188     3.20906     3.28759  0.00124441
        1189     3.18183      3.2875  0.00124654
        1190     3.17166     3.28741  0.00124929
        1191     3.19676     3.28733  0.00125055
        1192     3.23306     3.28728  0.00125033
        1193     3.25416     3.28726  0.00124959
        1194      3.2583     3.28723  0.00124878
        1195     3.25171      3.2872  0.00124809
        1196     3.24038     3.28716  0.00124766
        1197     3.22996     3.28711  0.00124753
        1198     3.22465     3.28706  0.00124758
        1199     3.22564     3.28701  0.00124759
        1200      3.2323     3.28697  0.00124739
        1201     3.24363     3.28693  0.00124687
        1202     3.25749     3.28691  0.00124607
        1203     3.27067     3.28689  0.00124511
        1204     3.28124     3.28689  0.00124408
        1205     3.28974     3.28689  0.00124305
        1206     3.29725      3.2869  0.00124205
        1207     3.30264     3.28691  0.00124109
        1208     3.30165     3.28692  0.00124012
        1209     3.28758     3.28692   0.0012391
        1210       3.255      3.2869  0.00123836
        1211     3.21532     3.28684  0.00123874
        1212     3.20405     3.28677   0.0012396
        1213     3.22879     3.28672   0.0012395
        1214     3.25883      3.2867  0.00123869
        1215     3.27688     3.28669   0.0012377
        1216     3.28067     3.28669  0.00123669
        1217     3.27061     3.28667  0.00123575
        1218     3.25097     3.28664  0.00123508
        1219      3.2337      3.2866  0.00123483
        1220     3.23055     3.28655  0.00123467
        1221     3.24026     3.28652  0.00123424
        1222     3.25343     3.28649  0.00123353
        1223     3.26341     3.28647  0.00123267
        1224     3.26894     3.28646  0.00123174
        1225     3.27247     3.28644  0.00123079
        1226     3.27591     3.28644  0.00122982
        1227     3.27797     3.28643  0.00122883
        1228     3.27672     3.28642  0.00122786
        1229     3.27345     3.28641   0.0012269
        1230      3.2718      3.2864  0.00122596
        1231     3.27277     3.28639  0.00122502
        1232     3.27285     3.28638  0.00122407
        1233     3.26964     3.28636  0.00122316
        1234     3.26947     3.28635  0.00122224
        1235     3.28139     3.28635  0.00122126
        1236      3.3018     3.28636  0.00122033
        1237     3.31993     3.28639  0.00121965
        1238     3.33159     3.28642  0.00121921
        1239     3.33827     3.28646  0.00121894
        1240     3.34217     3.28651  0.00121879
        1241     3.34419     3.28656  0.00121869
        1242      3.3438      3.2866  0.00121858
        1243      3.3396     3.28664  0.00121835
        1244     3.33077     3.28668  0.00121788
        1245     3.31947     3.28671  0.00121719
        1246     3.31071     3.28672  0.00121637
        1247     3.30571     3.28674  0.00121549
        1248     3.29668     3.28675  0.00121454
        1249     3.27629     3.28674   0.0012136
        1250     3.25456     3.28671   0.0012129
        1251     3.24454     3.28668   0.0012124
        1252     3.23668     3.28664  0.00121209
        1253     3.22959     3.28659  0.00121197
        1254     3.23983     3.28656  0.00121158
        1255     3.27052     3.28654  0.00121068
        1256     3.30615     3.28656  0.00120982
        1257     3.32974     3.28659  0.00120934
        1258     3.33286     3.28663  0.00120894
        1259     3.32085     3.28666  0.00120829
        1260      3.3122     3.28668   0.0012075
        1261     3.31645      3.2867  0.00120677
        1262     3.32196     3.28673  0.00120614
        1263     3.31922     3.28676  0.00120546
        1264     3.31074     3.28678  0.00120465
        1265     3.30262     3.28679  0.00120377
        1266     3.29964      3.2868  0.00120286
        1267     3.30444     3.28681  0.00120199
        1268     3.31548     3.28683  0.00120125
        1269     3.32692     3.28687  0.00120072
        1270     3.33359      3.2869  0.00120034
        1271     3.33541     3.28694      0.0012
        1272     3.33608     3.28698  0.00119968
        1273     3.33832     3.28702  0.00119942
        1274     3.34118     3.28706  0.00119923
        1275     3.34185     3.28711  0.00119906
        1276     3.33847     3.28715  0.00119879
        1277     3.33081     3.28718  0.00119834
        1278     3.32027     3.28721  0.00119768
        1279     3.31038     3.28722  0.00119688
        1280      3.3053     3.28724  0.00119603
        1281     3.30484     3.28725  0.00119518
        1282     3.30288     3.28726  0.00119431
        1283     3.29306     3.28727  0.00119339
        1284     3.27551     3.28726  0.00119249
        1285     3.26083     3.28724  0.00119174
        1286     3.26273     3.28722  0.00119097
        1287     3.27951     3.28721  0.00119006
        1288     3.29742     3.28722  0.00118916
        1289     3.30866     3.28724  0.00118835
        1290      3.3133     3.28726   0.0011876
        1291     3.31384     3.28728  0.00118686
        1292     3.31245      3.2873   0.0011861
        1293     3.31046     3.28732  0.00118532
        1294      3.3085     3.28733  0.00118452
        1295     3.30663     3.28735   0.0011837
        1296     3.30468     3.28736  0.00118286
        1297     3.30246     3.28737    0.001182
        1298     3.29999     3.28738  0.00118113
        1299     3.29743     3.28739  0.00118025
        1300     3.29469      3.2874  0.00117935
        1301     3.29103      3.2874  0.00117845
        1302     3.28512      3.2874  0.00117755
        1303     3.27585     3.28739  0.00117668
        1304     3.26283     3.28737  0.00117593
        1305     3.24701     3.28734  0.00117543
        1306     3.23457      3.2873  0.00117523
        1307     3.23769     3.28726  0.00117494
        1308     3.25833     3.28724  0.00117425
        1309     3.28192     3.28723  0.00117336
        1310     3.29713     3.28724  0.00117249
        1311     3.30319     3.28725  0.00117166
        1312      3.3021     3.28726  0.00117082
        1313      3.2928     3.28727  0.00116993
        1314      3.2748     3.28726  0.00116908
        1315     3.26038     3.28724  0.00116837
        1316     3.26716     3.28722  0.00116758
        1317     3.28533     3.28722   0.0011667
        1318      3.2903     3.28722  0.00116581
        1319     3.27271     3.28721  0.00116498
        1320     3.24544     3.28718  0.00116453
        1321     3.23988     3.28715   0.0011642
        1322     3.26171     3.28713  0.00116348
        1323     3.28261     3.28712   0.0011626
        1324     3.28675     3.28712  0.00116172
        1325     3.27386     3.28711  0.00116089
        1326      3.2477     3.28708   0.0011604
        1327     3.21796     3.28703  0.00116069
        1328     3.20376     3.28697  0.00116151
        1329     3.21806     3.28692  0.00116179
        1330     3.24747     3.28689   0.0011613
        1331     3.27061     3.28687  0.00116049
        1332     3.28047     3.28687  0.00115963
        1333     3.28005     3.28687  0.00115877
        1334      3.2719     3.28685  0.00115795
        1335     3.25416     3.28683  0.00115735
        1336     3.22979     3.28679  0.00115727
        1337     3.22136     3.28674  0.00115743
        1338     3.24141      3.2867  0.00115707
        1339     3.26518     3.28669  0.00115631
        1340     3.27441     3.28668  0.00115549
        1341     3.27136     3.28667  0.00115468
        1342     3.26355     3.28665  0.00115395
        1343     3.25736     3.28663   0.0011533
        1344     3.25652     3.28661  0.00115266
        1345     3.26124     3.28659  0.00115195
        1346     3.26948     3.28657  0.00115117
        1347     3.27902     3.28657  0.00115033
        1348     3.28805     3.28657  0.00114947
        1349     3.29496     3.28658  0.00114864
        1350      3.2984     3.28658  0.00114782
        1351     3.29772     3.28659    0.001147
        1352     3.29355      3.2866  0.00114616
        1353     3.28809      3.2866  0.00114532
        1354     3.28454      3.2866  0.00114447
        1355     3.28509      3.2866  0.00114363
        1356     3.28896      3.2866  0.00114279
        1357     3.29225      3.2866  0.00114195
        1358     3.29014      3.2866  0.00114111
        1359     3.28155      3.2866  0.00114028
        1360     3.27302     3.28659  0.00113949
        1361     3.27219     3.28658   0.0011387
        1362     3.27776     3.28657  0.00113788
        1363     3.28561     3.28657  0.00113704
        1364     3.29536     3.28658  0.00113623
        1365     3.30566     3.28659  0.00113548
        1366     3.31309     3.28661  0.00113482
        1367     3.31512     3.28663  0.00113418
        1368     3.31034     3.28665  0.00113348
        1369     3.29719     3.28666  0.00113268
        1370     3.27533     3.28665  0.00113188
        1371     3.25368     3.28663  0.00113131
        1372     3.25194      3.2866  0.00113077
        1373     3.27238     3.28659     0.00113
        1374     3.29276      3.2866  0.00112918
        1375     3.29828      3.2866  0.00112839
        1376     3.29016     3.28661  0.00112758
        1377      3.2802      3.2866  0.00112677
        1378     3.28162      3.2866  0.00112595
        1379     3.29454      3.2866  0.00112515
        1380     3.30979     3.28662  0.00112446
        1381     3.32203     3.28665  0.00112394
        1382     3.33066     3.28668  0.00112358
        1383     3.33622     3.28671  0.00112334
        1384     3.33841     3.28675  0.00112315
        1385     3.33601     3.28679   0.0011229
        1386     3.32833     3.28682  0.00112249
        1387     3.31727     3.28684  0.00112189
        1388     3.30824     3.28685  0.00112119
        1389     3.30679     3.28687  0.00112048
        1390     3.31164     3.28689  0.00111981
        1391     3.31369     3.28691  0.00111917
        1392     3.30364     3.28692  0.00111843
        1393     3.28265     3.28692  0.00111763
        1394     3.27102      3.2869  0.00111689
        1395     3.28833      3.2869  0.00111609
        1396       3.322     3.28693  0.00111557
        1397     3.35087     3.28698  0.00111571
        1398     3.36934     3.28703  0.00111647
        1399     3.38009      3.2871  0.00111765
        1400     3.38622     3.28717  0.00111909
        1401     3.38933     3.28724  0.00112067
        1402      3.3896     3.28732  0.00112224
        1403     3.38599     3.28739  0.00112365
        1404     3.37682     3.28745  0.00112465
        1405     3.36095      3.2875  0.00112507
        1406     3.33987     3.28754  0.00112488
        1407     3.31922     3.28756  0.00112431
        1408     3.30523     3.28758  0.00112358
        1409     3.29737     3.28758   0.0011228
        1410      3.2905     3.28759  0.00112201
        1411     3.28504     3.28758  0.00112122
        1412      3.2881     3.28758  0.00112042
        1413     3.30381      3.2876  0.00111969
        1414     3.32707     3.28762  0.00111924
        1415     3.34959     3.28767  0.00111931
        1416     3.36674     3.28772  0.00111991
        1417     3.37801     3.28779  0.00112093
        1418     3.38521     3.28786  0.00112224
        1419     3.39074     3.28793  0.00112379
        1420     3.39617       3.288  0.00112558
        1421      3.4015     3.28808  0.00112762
        1422     3.40532     3.28817  0.00112984
        1423     3.40525     3.28825  0.00113204
        1424     3.39815     3.28833  0.00113387
        1425     3.38061     3.28839  0.00113492
        1426     3.35182     3.28844    0.001135
        1427     3.31967     3.28846  0.00113441
        1428     3.29946     3.28846  0.00113365
        1429     3.29697     3.28847  0.00113287
        1430     3.30272     3.28848  0.00113212
        1431      3.3044     3.28849  0.00113138
        1432     3.29809      3.2885  0.00113061
        1433     3.29154      3.2885  0.00112983
        1434     3.29352      3.2885  0.00112904
        1435     3.30351     3.28851   0.0011283
        1436      3.3147     3.28853  0.00112767
        1437     3.32184     3.28856  0.00112712
        1438     3.32411     3.28858  0.00112661
        1439      3.3236     3.28861  0.00112609
        1440     3.32266     3.28863  0.00112555
        1441      3.3223     3.28865  0.00112501
        1442     3.32224     3.28868  0.00112448
        1443     3.32188      3.2887  0.00112393
        1444     3.32088     3.28872  0.00112337
        1445     3.31922     3.28874   0.0011228
        1446     3.31703     3.28876  0.00112219
        1447     3.31451     3.28878  0.00112155
        1448     3.31185      3.2888  0.00112089
        1449     3.30924     3.28881  0.00112021
        1450     3.30687     3.28882  0.00111951
        1451     3.30485     3.28883  0.00111879
        1452     3.30326     3.28884  0.00111806
        1453     3.30199     3.28885  0.00111733
        1454     3.30073     3.28886  0.00111659
        1455     3.29877     3.28887  0.00111584
        1456     3.29491     3.28887  0.00111508
        1457     3.28765     3.28887  0.00111432
        1458      3.2763     3.28886  0.00111359
        1459     3.26329     3.28884  0.00111296
        1460     3.25468     3.28882  0.00111245
        1461     3.25514      3.2888  0.00111192
        1462     3.26312     3.28878   0.0011113
        1463     3.27365     3.28877  0.00111059
        1464     3.28204     3.28876  0.00110984
        1465     3.28523     3.28876  0.00110909
        1466     3.28282     3.28876  0.00110834
        1467     3.27769     3.28875  0.00110761
        1468     3.27477     3.28874  0.00110689
        1469     3.27757     3.28873  0.00110617
        1470      3.2853     3.28873  0.00110542
        1471     3.29412     3.28874  0.00110467
        1472     3.30004     3.28874  0.00110395
        1473     3.29958     3.28875  0.00110322
        1474     3.28946     3.28875  0.00110247
        1475     3.26978     3.28874   0.0011018
        1476     3.25206     3.28871  0.00110134
        1477     3.25318     3.28869  0.00110085
        1478      3.2695     3.28868  0.00110018
        1479     3.28397     3.28867  0.00109945
        1480     3.29032     3.28867   0.0010987
        1481     3.29141     3.28868  0.00109796
        1482     3.29093     3.28868  0.00109722
        1483     3.29096     3.28868  0.00109648
        1484     3.29203     3.28868  0.00109575
        1485     3.29316     3.28868  0.00109501
        1486      3.2921     3.28869  0.00109428
        1487     3.28675     3.28868  0.00109354
        1488     3.27785     3.28868  0.00109283
        1489     3.27128     3.28867  0.00109216
        1490     3.27435     3.28866  0.00109147
        1491     3.28642     3.28865  0.00109074
        1492     3.29971     3.28866  0.00109003
        1493      3.3091     3.28868  0.00108939
        1494     3.31481     3.28869   0.0010888
        1495     3.31913     3.28871  0.00108826
        1496     3.32379     3.28874  0.00108779
        1497     3.32939     3.28876   0.0010874
        1498     3.33581      3.2888  0.00108713
        1499     3.34253     3.28883  0.00108699
        1500     3.34864     3.28887    0.001087
        1501     3.35245     3.28891   0.0010871
        1502     3.35123     3.28896  0.00108717
        1503     3.34133     3.28899    0.001087
        1504     3.32026     3.28901  0.00108648
        1505     3.29112     3.28901  0.00108576
        1506     3.26345       3.289  0.00108517
        1507     3.24163     3.28896  0.00108491
        1508      3.2214     3.28892  0.00108511
        1509     3.21614     3.28887  0.00108546
        1510     3.23665     3.28884  0.00108529
        1511     3.25947     3.28882  0.00108475
        1512     3.27895     3.28881  0.00108405
        1513     3.30251     3.28882  0.00108337
        1514     3.32454     3.28884  0.00108292
        1515     3.33841     3.28888  0.00108269
        1516     3.34457     3.28891   0.0010826
        1517     3.34614     3.28895  0.00108255
        1518     3.34547     3.28899  0.00108247
        1519      3.3436     3.28902  0.00108236
        1520     3.34065     3.28906  0.00108218
        1521     3.33636     3.28909  0.00108191
        1522     3.33025     3.28912  0.00108154
        1523     3.32182     3.28914  0.00108104
        1524      3.3111     3.28915  0.00108043
        1525     3.29955     3.28916  0.00107974
        1526     3.28979     3.28916  0.00107904
        1527     3.28244     3.28915  0.00107834
        1528     3.27498     3.28915  0.00107767
        1529     3.26839     3.28913  0.00107705
        1530     3.27013     3.28912  0.00107642
        1531     3.28364     3.28912  0.00107572
        1532     3.30284     3.28912  0.00107506
        1533     3.31939     3.28914  0.00107454
        1534     3.32827     3.28917  0.00107414
        1535     3.32784     3.28919  0.00107374
        1536     3.31897     3.28921  0.00107321
        1537     3.30609     3.28923  0.00107257
        1538     3.29765     3.28923  0.00107189
        1539      3.2998     3.28924  0.00107121
        1540     3.30979     3.28925   0.0010706
        1541     3.32067     3.28927   0.0010701
        1542     3.32846      3.2893  0.00106971
        1543     3.33253     3.28932  0.00106938
        1544     3.33364     3.28935  0.00106907
        1545     3.33289     3.28938  0.00106875
        1546     3.33122     3.28941   0.0010684
        1547     3.32912     3.28943  0.00106802
        1548     3.32655     3.28946   0.0010676
        1549     3.32314     3.28948  0.00106713
        1550     3.31869      3.2895  0.00106661
        1551     3.31377     3.28951  0.00106604
        1552      3.3102     3.28953  0.00106544
        1553     3.31049     3.28954  0.00106483
        1554     3.31598     3.28956  0.00106429
        1555     3.32548     3.28958  0.00106385
        1556     3.33602     3.28961  0.00106359
        1557     3.34487     3.28965   0.0010635
        1558     3.35067     3.28969  0.00106353
        1559     3.35319     3.28973  0.00106363
        1560     3.35275     3.28977  0.00106372
        1561      3.3499     3.28981  0.00106373
        1562      3.3459     3.28984  0.00106366
        1563     3.34341     3.28988  0.00106353
        1564     3.34545     3.28991  0.00106344
        1565     3.35196     3.28995   0.0010635
        1566     3.35834     3.28999  0.00106372
        1567     3.35855     3.29004  0.00106394
        1568     3.34922     3.29008  0.00106393
        1569     3.33234      3.2901  0.00106359
        1570     3.31516     3.29012  0.00106303
        1571     3.30748     3.29013  0.00106242
        1572     3.31344     3.29014  0.00106184
        1573     3.32092     3.29016  0.00106135
        1574     3.31548     3.29018   0.0010608
        1575     3.30324     3.29019  0.00106015
        1576     3.30395      3.2902  0.00105952
        1577     3.32173     3.29022  0.00105903
        1578      3.3436     3.29025   0.0010589
        1579     3.36037      3.2903  0.00105916
        1580     3.37025     3.29035   0.0010597
        1581     3.37425      3.2904  0.00106036
        1582     3.37388     3.29045    0.001061
        1583     3.37056      3.2905  0.00106154
        1584     3.36503     3.29055  0.00106191
        1585     3.35693     3.29059  0.00106207
        1586     3.34509     3.29063  0.00106195
        1587     3.32943     3.29065  0.00106156
        1588     3.31308     3.29066  0.00106099
        1589     3.29988     3.29067  0.00106034
        1590     3.29116     3.29067  0.00105967
        1591     3.29355     3.29067  0.00105901
        1592     3.31285     3.29069  0.00105843
        1593     3.33679     3.29072  0.00105816
        1594     3.35207     3.29075   0.0010582
        1595     3.35776      3.2908  0.00105837
        1596     3.35775     3.29084  0.00105854
        1597     3.35469     3.29088  0.00105863
        1598     3.34916     3.29091  0.00105859
        1599     3.34026     3.29095  0.00105838
        1600     3.32688     3.29097  0.00105796
        1601     3.30989     3.29098  0.00105736
        1602     3.29379     3.29098  0.00105671
        1603     3.28188     3.29098  0.00105606
        1604     3.27086     3.29096  0.00105548
        1605      3.2611     3.29094  0.00105498
        1606       3.264     3.29093  0.00105446
        1607     3.28213     3.29092  0.00105382
        1608     3.30313     3.29093  0.00105319
        1609     3.31819     3.29095  0.00105267
        1610     3.32698     3.29097  0.00105226
        1611     3.33191     3.29099  0.00105191
        1612     3.33474     3.29102  0.00105161
        1613     3.33613     3.29105  0.00105133
        1614     3.33611     3.29108  0.00105105
        1615     3.33441      3.2911  0.00105074
        1616     3.33019     3.29113  0.00105037
        1617     3.32066     3.29115  0.00104988
        1618     3.29836     3.29115  0.00104924
        1619     3.25347     3.29113  0.00104885
        1620     3.20624     3.29108  0.00104951
        1621     3.21623     3.29103  0.00104987
        1622     3.26487     3.29101  0.00104935
        1623     3.29837     3.29102  0.00104871
        1624     3.31256     3.29103  0.00104815
        1625     3.31658     3.29105  0.00104763
        1626     3.31502     3.29106  0.00104709
        1627     3.30949     3.29107   0.0010465
        1628         3.3     3.29108  0.00104587
        1629     3.28523     3.29107  0.00104524
        1630      3.2647     3.29106  0.00104472
        1631     3.24585     3.29103  0.00104445
        1632     3.24379       3.291  0.00104421
        1633     3.25894     3.29098  0.00104376
        1634     3.27269     3.29097  0.00104318
        1635     3.27246     3.29096   0.0010426
        1636     3.26134     3.29094  0.00104212
        1637     3.25423     3.29092  0.00104173
        1638     3.26241      3.2909  0.00104123
        1639     3.27913     3.29089  0.00104062
        1640     3.29286      3.2909  0.00103999
        1641     3.30028      3.2909  0.00103937
        1642     3.30296     3.29091  0.00103877
        1643     3.30272     3.29092  0.00103816
        1644     3.30036     3.29092  0.00103754
        1645       3.296     3.29093  0.00103692
        1646     3.28978     3.29092  0.00103629
        1647     3.28263     3.29092  0.00103567
        1648     3.27649     3.29091  0.00103508
        1649     3.27323      3.2909  0.00103451
        1650     3.27339     3.29089  0.00103393
        1651     3.27701     3.29088  0.00103334
        1652     3.28489     3.29088  0.00103272
        1653     3.29705     3.29088   0.0010321
        1654     3.31085     3.29089  0.00103155
        1655     3.32213     3.29091   0.0010311
        1656     3.32715     3.29093  0.00103071
        1657     3.32289     3.29095  0.00103027
        1658     3.30802     3.29096   0.0010297
        1659       3.288     3.29096  0.00102908
        1660     3.27653     3.29095   0.0010285
        1661     3.27927     3.29095   0.0010279
        1662     3.28615     3.29094  0.00102729
        1663     3.28866     3.29094  0.00102667
        1664     3.28618     3.29094  0.00102606
        1665     3.27983     3.29093  0.00102546
        1666     3.27041     3.29092  0.00102492
        1667     3.26084      3.2909  0.00102446
        1668     3.25614     3.29088  0.00102406
        1669     3.25871     3.29086  0.00102363
        1670     3.26707     3.29085  0.00102312
        1671     3.27924     3.29084  0.00102253
        1672     3.29245     3.29084  0.00102192
        1673     3.30205     3.29085  0.00102133
        1674      3.3043     3.29086  0.00102075
        1675     3.29789     3.29086  0.00102015
        1676     3.28376     3.29086  0.00101955
        1677     3.26611     3.29084  0.00101905
        1678     3.25314     3.29082  0.00101869
        1679     3.25205      3.2908  0.00101834
        1680     3.26171     3.29078  0.00101788
        1681     3.27478     3.29077  0.00101732
        1682     3.28539     3.29077  0.00101672
        1683     3.29202     3.29077  0.00101612
        1684     3.29563     3.29077  0.00101552
        1685     3.29765     3.29077  0.00101492
        1686     3.29908     3.29078  0.00101433
        1687      3.3003     3.29078  0.00101375
        1688     3.30121     3.29079  0.00101317
        1689     3.30132      3.2908  0.00101259
        1690     3.29981      3.2908    0.001012
        1691      3.2955      3.2908  0.00101141
        1692     3.28684      3.2908  0.00101081
        1693      3.2723     3.29079  0.00101027
        1694       3.252     3.29077  0.00100994
        1695     3.23042     3.29073  0.00100997
        1696     3.21685     3.29069  0.00101031
        1697     3.21843     3.29065  0.00101061
        1698     3.23266     3.29061   0.0010106
        1699     3.25086     3.29059  0.00101027
        1700     3.26637     3.29057  0.00100978
        1701     3.27697     3.29057  0.00100922
        1702     3.28302     3.29056  0.00100863
        1703     3.28561     3.29056  0.00100804
        1704     3.28578     3.29056  0.00100746
        1705     3.28435     3.29055  0.00100687
        1706     3.28194     3.29055  0.00100629
        1707     3.27897     3.29054  0.00100573
        1708     3.27574     3.29053  0.00100518
        1709     3.27248     3.29052  0.00100464
        1710     3.26934     3.29051  0.00100413
        1711     3.26641      3.2905  0.00100364
        1712     3.26374     3.29048  0.00100318
        1713     3.26135     3.29046  0.00100274
        1714      3.2593     3.29044  0.00100232
        1715     3.25764     3.29043  0.00100192
        1716     3.25647     3.29041  0.00100153
        1717     3.25585     3.29039  0.00100115
        1718     3.25584     3.29037  0.00100077
        1719     3.25644     3.29035  0.00100038
        1720      3.2576     3.29033 0.000999978
        1721     3.25924     3.29031  0.00099956
        1722      3.2613     3.29029 0.000999121
        1723     3.26366     3.29028 0.000998661
        1724     3.26621     3.29026 0.000998179
        1725      3.2687     3.29025 0.000997679
        1726     3.27073     3.29024 0.000997165
        1727     3.27164     3.29023 0.000996646
        1728     3.27043     3.29022 0.000996135
        1729     3.26571      3.2902 0.000995659
        1730     3.25597     3.29018  0.00099528
        1731     3.24028     3.29015 0.000995123
        1732      3.2198     3.29011 0.000995377
        1733     3.20002     3.29006 0.000996159
        1734     3.19169        3.29 0.000997199
        1735     3.20323     3.28995 0.000997878
        1736     3.22849     3.28992 0.000997931
        1737     3.25349      3.2899 0.000997576
        1738     3.27103     3.28989 0.000997061
        1739     3.28103     3.28988 0.000996501
        1740     3.28509     3.28988 0.000995932
        1741       3.284     3.28988 0.000995366
        1742      3.2778     3.28987 0.000994819
        1743     3.26726     3.28986 0.000994333
        1744     3.25592     3.28984 0.000993953
        1745     3.24949     3.28981 0.000993652
        1746     3.25031     3.28979  0.00099334
        1747     3.25402     3.28977 0.000992983
        1748     3.25476     3.28975 0.000992617
        1749     3.25143     3.28973 0.000992291
        1750     3.24751      3.2897 0.000992017
        1751     3.24592     3.28968 0.000991766
        1752     3.24628     3.28965 0.000991509
        1753     3.24806     3.28963 0.000991227
        1754     3.25206     3.28961 0.000990894
        1755     3.25814     3.28959 0.000990491
        1756      3.2646     3.28958 0.000990029
        1757     3.26988     3.28957 0.000989529
        1758     3.27345     3.28956 0.000989009
        1759     3.27549     3.28955 0.000988479
        1760     3.27637     3.28954 0.000987946
        1761     3.27654     3.28953 0.000987412
        1762     3.27672     3.28953 0.000986879
        1763     3.27758     3.28952 0.000986342
        1764     3.27902     3.28951 0.000985801
        1765     3.27955     3.28951 0.000985259
        1766     3.27715      3.2895 0.000984725
        1767     3.27087     3.28949 0.000984225
        1768     3.26074     3.28947 0.000983802
        1769     3.24732     3.28945 0.000983535
        1770     3.23637     3.28942 0.000983436
        1771     3.24096     3.28939 0.000983261
        1772      3.2634     3.28938 0.000982816
        1773      3.2876     3.28938 0.000982262
        1774     3.30111     3.28938 0.000981731
        1775     3.30325     3.28939 0.000981209
        1776     3.29782      3.2894 0.000980668
        1777     3.28797      3.2894 0.000980116
        1778     3.27539     3.28939 0.000979597
        1779     3.26178     3.28937 0.000979169
        1780     3.25095     3.28935 0.000978857
        1781     3.24849     3.28933 0.000978576
        1782     3.25686     3.28931 0.000978196
        1783     3.27221      3.2893 0.000977695
        1784      3.2888      3.2893 0.000977147
        1785     3.30327     3.28931 0.000976631
        1786     3.31429     3.28932 0.000976184
        1787     3.32137     3.28934 0.000975802
        1788     3.32438     3.28936 0.000975453
        1789     3.32302     3.28938  0.00097509
        1790     3.31645     3.28939 0.000974662
        1791     3.30332      3.2894 0.000974149
        1792     3.28322      3.2894 0.000973611
        1793     3.26007     3.28938 0.000973206
        1794     3.24428     3.28936 0.000972988
        1795     3.24565     3.28933  0.00097275
        1796      3.2618     3.28932  0.00097233
        1797     3.28143     3.28931 0.000971798
