#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         998     2.96749     2.96709 4.00014e-05
         999     2.96753      2.9671 3.99637e-05
        1000     2.96775      2.9671 3.99291e-05
        1001     2.96818      2.9671 3.99038e-05
        1002     2.96853      2.9671 3.98895e-05
        1003     2.96817      2.9671  3.9864e-05
        1004     2.96711      2.9671 3.98243e-05
        1005     2.96642      2.9671 3.97904e-05
        1006      2.9666      2.9671 3.97539e-05
        1007     2.96714      2.9671 3.97145e-05
        1008     2.96716      2.9671 3.96751e-05
        1009     2.96651      2.9671   3.964e-05
        1010     2.96623      2.9671   3.961e-05
        1011     2.96664      2.9671 3.95735e-05
        1012     2.96702      2.9671 3.95345e-05
        1013     2.96703      2.9671 3.94955e-05
        1014     2.96688      2.9671 3.94571e-05
        1015     2.96676      2.9671 3.94196e-05
        1016     2.96672      2.9671 3.93826e-05
        1017     2.96674      2.9671 3.93454e-05
        1018     2.96684     2.96709 3.93075e-05
        1019       2.967     2.96709 3.92691e-05
        1020     2.96719     2.96709 3.92307e-05
        1021     2.96741      2.9671 3.91935e-05
        1022      2.9676      2.9671 3.91583e-05
        1023     2.96774      2.9671 3.91251e-05
        1024     2.96779      2.9671 3.90928e-05
        1025     2.96768      2.9671 3.90588e-05
        1026     2.96739      2.9671 3.90217e-05
        1027     2.96695      2.9671  3.8984e-05
        1028     2.96657      2.9671 3.89495e-05
        1029      2.9664      2.9671 3.89174e-05
        1030     2.96645      2.9671 3.88848e-05
        1031     2.96661      2.9671 3.88499e-05
        1032     2.96686      2.9671 3.88129e-05
        1033     2.96712      2.9671 3.87754e-05
        1034     2.96729      2.9671 3.87383e-05
        1035     2.96727      2.9671 3.87013e-05
        1036     2.96721      2.9671 3.86641e-05
        1037     2.96748      2.9671 3.86286e-05
        1038     2.96827      2.9671  3.8608e-05
        1039     2.96886      2.9671 3.86082e-05
        1040     2.96789      2.9671 3.85786e-05
        1041     2.96631      2.9671 3.85489e-05
        1042      2.9664      2.9671 3.85177e-05
        1043     2.96722      2.9671 3.84809e-05
        1044     2.96706      2.9671 3.84441e-05
        1045     2.96611      2.9671 3.84189e-05
        1046     2.96564      2.9671 3.84075e-05
        1047     2.96616      2.9671 3.83811e-05
        1048     2.96727      2.9671 3.83449e-05
        1049     2.96816      2.9671 3.83217e-05
        1050     2.96786      2.9671  3.8292e-05
        1051     2.96655      2.9671 3.82591e-05
        1052     2.96599      2.9671 3.82374e-05
        1053     2.96683      2.9671 3.82019e-05
        1054     2.96815      2.9671 3.81788e-05
        1055     2.96852      2.9671 3.81664e-05
        1056     2.96703      2.9671 3.81303e-05
        1057     2.96539      2.9671 3.81284e-05
        1058     2.96543     2.96709  3.8125e-05
        1059     2.96641     2.96709 3.80945e-05
        1060     2.96735     2.96709 3.80593e-05
        1061     2.96798     2.96709 3.80326e-05
        1062      2.9683      2.9671 3.80138e-05
        1063      2.9683      2.9671  3.7995e-05
        1064     2.96795      2.9671 3.79677e-05
        1065     2.96729      2.9671 3.79325e-05
        1066     2.96657      2.9671 3.79002e-05
        1067     2.96612      2.9671 3.78757e-05
        1068     2.96608      2.9671 3.78523e-05
        1069     2.96632     2.96709 3.78239e-05
        1070     2.96665     2.96709 3.77909e-05
        1071     2.96693     2.96709 3.77559e-05
        1072     2.96709     2.96709 3.77207e-05
        1073      2.9671     2.96709 3.76855e-05
        1074       2.967     2.96709 3.76505e-05
        1075     2.96686     2.96709 3.76161e-05
        1076     2.96678     2.96709 3.75823e-05
        1077     2.96678     2.96709 3.75485e-05
        1078     2.96682     2.96709 3.75145e-05
        1079     2.96685     2.96709 3.74804e-05
        1080     2.96683     2.96709 3.74465e-05
        1081     2.96677     2.96709  3.7413e-05
        1082     2.96668     2.96709 3.73804e-05
        1083     2.96657     2.96709  3.7349e-05
        1084     2.96651     2.96709 3.73184e-05
        1085     2.96655     2.96709 3.72874e-05
        1086     2.96681     2.96709  3.7254e-05
        1087     2.96753     2.96709 3.72219e-05
        1088      2.9691     2.96709 3.72336e-05
        1089     2.97179      2.9671 3.74487e-05
        1090     2.97399      2.9671 3.79451e-05
        1091      2.9713     2.96711 3.81046e-05
        1092     2.96471      2.9671 3.81331e-05
        1093     2.96119      2.9671 3.84806e-05
        1094     2.96198     2.96709 3.87284e-05
        1095      2.9641     2.96709 3.87892e-05
        1096     2.96569     2.96709 3.87749e-05
        1097      2.9666     2.96709 3.87422e-05
        1098     2.96714     2.96709 3.87069e-05
        1099     2.96754     2.96709 3.86739e-05
        1100     2.96774     2.96709 3.86432e-05
        1101     2.96746     2.96709 3.86095e-05
        1102     2.96668     2.96709 3.85764e-05
        1103     2.96589     2.96709 3.85568e-05
        1104      2.9657     2.96709 3.85424e-05
        1105     2.96616     2.96709 3.85168e-05
        1106     2.96716     2.96709  3.8482e-05
        1107      2.9685     2.96709 3.84683e-05
        1108     2.96937     2.96709 3.84887e-05
        1109     2.96887     2.96709 3.84874e-05
        1110     2.96777     2.96709 3.84576e-05
        1111     2.96728     2.96709 3.84233e-05
        1112     2.96678     2.96709 3.83898e-05
        1113      2.9662     2.96709 3.83637e-05
        1114     2.96602     2.96709 3.83412e-05
        1115     2.96606     2.96709  3.8318e-05
        1116     2.96591     2.96709 3.82983e-05
        1117     2.96564     2.96709 3.82859e-05
        1118     2.96554     2.96709 3.82769e-05
        1119     2.96571     2.96709 3.82623e-05
        1120     2.96609     2.96708 3.82384e-05
        1121     2.96659     2.96708 3.82068e-05
        1122     2.96711     2.96708 3.81727e-05
        1123     2.96763     2.96708 3.81418e-05
        1124     2.96811     2.96709 3.81188e-05
        1125     2.96832     2.96709 3.81006e-05
        1126     2.96757     2.96709 3.80692e-05
        1127     2.96594     2.96709 3.80491e-05
        1128     2.96495     2.96708 3.80626e-05
        1129     2.96534     2.96708 3.80602e-05
        1130     2.96633     2.96708 3.80323e-05
        1131      2.9671     2.96708 3.79987e-05
        1132     2.96735     2.96708 3.79659e-05
        1133     2.96723     2.96708 3.79326e-05
        1134     2.96718     2.96708 3.78992e-05
        1135     2.96738     2.96708 3.78667e-05
        1136     2.96756     2.96708 3.78357e-05
        1137     2.96747     2.96708 3.78039e-05
        1138     2.96746     2.96708 3.77722e-05
        1139     2.96779     2.96708 3.77441e-05
        1140     2.96807     2.96709 3.77209e-05
        1141     2.96777     2.96709 3.76926e-05
        1142     2.96711     2.96709 3.76596e-05
        1143     2.96666     2.96709 3.76285e-05
        1144     2.96668     2.96709 3.75973e-05
        1145      2.9668     2.96709 3.75653e-05
        1146     2.96657     2.96708 3.75353e-05
        1147     2.96603     2.96708 3.75138e-05
        1148     2.96564     2.96708 3.75023e-05
        1149      2.9657     2.96708  3.7489e-05
        1150     2.96615     2.96708 3.74652e-05
        1151     2.96677     2.96708 3.74336e-05
        1152     2.96744     2.96708 3.74024e-05
        1153     2.96796     2.96708 3.73778e-05
        1154     2.96805     2.96708 3.73548e-05
        1155     2.96746     2.96708 3.73239e-05
        1156     2.96662     2.96708 3.72938e-05
        1157      2.9662     2.96708 3.72693e-05
        1158     2.96626     2.96708 3.72438e-05
        1159     2.96645     2.96708 3.72156e-05
        1160     2.96658     2.96708  3.7186e-05
        1161     2.96666     2.96708 3.71557e-05
        1162     2.96685     2.96708 3.71243e-05
        1163     2.96727     2.96708 3.70927e-05
        1164     2.96802     2.96708 3.70696e-05
        1165     2.96909     2.96708 3.70778e-05
        1166     2.97015     2.96708 3.71394e-05
        1167     2.97032     2.96709 3.72108e-05
        1168     2.96886     2.96709 3.72099e-05
        1169     2.96655     2.96709 3.71809e-05
        1170     2.96509     2.96709 3.71884e-05
        1171     2.96504     2.96708 3.71978e-05
        1172     2.96577     2.96708 3.71831e-05
        1173     2.96632     2.96708 3.71571e-05
        1174     2.96626     2.96708 3.71321e-05
        1175     2.96625     2.96708 3.71072e-05
        1176      2.9671     2.96708 3.70757e-05
        1177     2.96841     2.96708 3.70614e-05
        1178     2.96877     2.96708 3.70578e-05
        1179      2.9673     2.96708 3.70268e-05
        1180     2.96555     2.96708 3.70182e-05
        1181     2.96508     2.96708 3.70255e-05
        1182     2.96549     2.96708 3.70185e-05
        1183     2.96624     2.96708 3.69941e-05
        1184     2.96708     2.96708 3.69629e-05
        1185     2.96791     2.96708 3.69382e-05
        1186     2.96863     2.96708 3.69302e-05
        1187     2.96922     2.96708 3.69428e-05
        1188     2.96975     2.96709   3.698e-05
        1189      2.9693     2.96709 3.69958e-05
        1190     2.96605     2.96709  3.6975e-05
        1191     2.96326     2.96708 3.70829e-05
        1192     2.96405     2.96708 3.71391e-05
        1193     2.96595     2.96708 3.71201e-05
        1194     2.96733     2.96708 3.70896e-05
        1195     2.96808     2.96708  3.7068e-05
        1196     2.96824     2.96708 3.70496e-05
        1197     2.96786     2.96708 3.70243e-05
        1198     2.96723     2.96708 3.69936e-05
        1199     2.96661     2.96708 3.69649e-05
        1200     2.96609     2.96708 3.69434e-05
        1201      2.9657     2.96708 3.69304e-05
        1202     2.96562     2.96708 3.69198e-05
        1203     2.96583     2.96708 3.69038e-05
        1204     2.96609     2.96708 3.68823e-05
        1205     2.96622     2.96708 3.68586e-05
        1206     2.96632     2.96708 3.68334e-05
        1207     2.96672     2.96708 3.68041e-05
        1208     2.96768     2.96708  3.6777e-05
        1209     2.96938     2.96708 3.67958e-05
        1210      2.9711     2.96708 3.69153e-05
        1211     2.97001     2.96708 3.69641e-05
        1212     2.96577     2.96708 3.69496e-05
        1213     2.96374     2.96708 3.70216e-05
        1214     2.96456     2.96708  3.7049e-05
        1215     2.96598     2.96708 3.70295e-05
        1216     2.96741     2.96708 3.70001e-05
        1217     2.96869     2.96708 3.69933e-05
        1218     2.96911     2.96708 3.70004e-05
        1219     2.96808     2.96708 3.69792e-05
        1220     2.96651     2.96708 3.69519e-05
        1221      2.9657     2.96708 3.69389e-05
        1222     2.96581     2.96708 3.69233e-05
        1223     2.96629     2.96708 3.68987e-05
        1224     2.96664     2.96708 3.68703e-05
        1225      2.9667     2.96708 3.68415e-05
        1226     2.96672     2.96708 3.68126e-05
        1227     2.96699     2.96708 3.67826e-05
        1228     2.96732     2.96708 3.67532e-05
        1229     2.96733     2.96708 3.67239e-05
        1230     2.96704     2.96708 3.66941e-05
        1231     2.96692     2.96708 3.66645e-05
        1232     2.96722     2.96708 3.66349e-05
        1233     2.96736     2.96708 3.66059e-05
        1234     2.96645     2.96708 3.65798e-05
        1235     2.96517     2.96708 3.65826e-05
        1236     2.96494     2.96707 3.65937e-05
        1237     2.96554     2.96707 3.65852e-05
        1238     2.96615     2.96707 3.65632e-05
        1239     2.96651     2.96707 3.65365e-05
        1240     2.96673     2.96707 3.65081e-05
        1241     2.96692     2.96707 3.64789e-05
        1242     2.96723     2.96707 3.64497e-05
        1243     2.96769     2.96707 3.64238e-05
        1244      2.9681     2.96707  3.6404e-05
        1245     2.96809     2.96707  3.6384e-05
        1246     2.96764     2.96707 3.63576e-05
        1247     2.96756     2.96707 3.63305e-05
        1248     2.96855     2.96707 3.63206e-05
        1249     2.96948     2.96708 3.63426e-05
        1250      2.9686     2.96708 3.63339e-05
        1251      2.9677     2.96708 3.63083e-05
        1252     2.96803     2.96708 3.62873e-05
        1253     2.96707     2.96708 3.62584e-05
        1254     2.96476     2.96708 3.62766e-05
        1255     2.96339     2.96707 3.63663e-05
        1256     2.96392     2.96707 3.64239e-05
        1257     2.96578     2.96707 3.64094e-05
        1258     2.96782     2.96707 3.63853e-05
        1259     2.96842     2.96707 3.63722e-05
        1260     2.96714     2.96707 3.63433e-05
        1261     2.96629     2.96707 3.63198e-05
        1262     2.96692     2.96707 3.62913e-05
        1263     2.96777     2.96707 3.62667e-05
        1264       2.968     2.96707 3.62455e-05
        1265     2.96766     2.96707 3.62198e-05
        1266     2.96695     2.96707 3.61913e-05
        1267     2.96617     2.96707 3.61697e-05
        1268     2.96582     2.96707 3.61547e-05
        1269     2.96613     2.96707 3.61338e-05
        1270     2.96669     2.96707 3.61066e-05
        1271       2.967     2.96707 3.60782e-05
        1272     2.96692     2.96707 3.60501e-05
        1273     2.96676     2.96707 3.60226e-05
        1274     2.96685     2.96707 3.59947e-05
        1275     2.96719     2.96707 3.59666e-05
        1276     2.96762     2.96707  3.5941e-05
        1277     2.96801     2.96707 3.59203e-05
        1278     2.96814     2.96707 3.59019e-05
        1279     2.96783     2.96707 3.58787e-05
        1280     2.96724     2.96707 3.58509e-05
        1281     2.96706     2.96707 3.58229e-05
        1282     2.96762     2.96707 3.57975e-05
        1283     2.96855     2.96707  3.5788e-05
        1284     2.96893     2.96708 3.57892e-05
        1285     2.96778     2.96708 3.57655e-05
        1286     2.96587     2.96708   3.575e-05
        1287     2.96513     2.96707  3.5754e-05
        1288     2.96562     2.96707 3.57441e-05
        1289     2.96637     2.96707 3.57205e-05
        1290     2.96689     2.96707 3.56931e-05
        1291     2.96717     2.96707 3.56655e-05
        1292     2.96729     2.96707 3.56383e-05
        1293      2.9673     2.96707 3.56112e-05
        1294      2.9673     2.96707 3.55841e-05
        1295      2.9673     2.96707 3.55571e-05
        1296     2.96733     2.96707 3.55302e-05
        1297     2.96736     2.96707 3.55035e-05
        1298     2.96738     2.96707 3.54769e-05
        1299     2.96738     2.96707 3.54504e-05
        1300     2.96741     2.96707 3.54241e-05
        1301     2.96757     2.96707 3.53989e-05
        1302     2.96786     2.96708  3.5377e-05
        1303     2.96823     2.96708 3.53609e-05
        1304     2.96859     2.96708 3.53528e-05
        1305     2.96867     2.96708 3.53468e-05
        1306     2.96768     2.96708 3.53227e-05
        1307     2.96566     2.96708 3.53123e-05
        1308     2.96457     2.96708 3.53374e-05
        1309      2.9651     2.96707 3.53428e-05
        1310     2.96611     2.96707 3.53235e-05
        1311     2.96689     2.96707 3.52968e-05
        1312     2.96761     2.96707 3.52723e-05
        1313     2.96856     2.96708 3.52637e-05
        1314     2.96907     2.96708 3.52696e-05
        1315     2.96754     2.96708 3.52445e-05
        1316     2.96538     2.96708 3.52413e-05
        1317      2.9657     2.96707   3.523e-05
        1318     2.96787     2.96708 3.52084e-05
        1319     2.96986     2.96708 3.52449e-05
        1320     2.96918     2.96708 3.52543e-05
        1321     2.96585     2.96708 3.52398e-05
        1322     2.96456     2.96708 3.52645e-05
        1323     2.96591     2.96708 3.52489e-05
        1324     2.96771     2.96708 3.52255e-05
        1325     2.96925     2.96708 3.52371e-05
        1326     2.97019     2.96708 3.52889e-05
        1327     2.96962     2.96708 3.53143e-05
        1328       2.967     2.96708 3.52878e-05
        1329     2.96447     2.96708  3.5316e-05
        1330     2.96429     2.96708 3.53518e-05
        1331     2.96556     2.96708 3.53437e-05
        1332      2.9668     2.96708 3.53177e-05
        1333     2.96762     2.96708 3.52936e-05
        1334     2.96843     2.96708 3.52817e-05
        1335     2.96949     2.96708 3.53016e-05
        1336     2.96922     2.96708 3.53115e-05
        1337     2.96626     2.96708 3.52904e-05
        1338     2.96443     2.96708 3.53198e-05
        1339     2.96549     2.96708 3.53133e-05
        1340     2.96703     2.96708 3.52869e-05
        1341     2.96785     2.96708 3.52653e-05
        1342     2.96793     2.96708 3.52447e-05
        1343     2.96751     2.96708 3.52199e-05
        1344      2.9669     2.96708  3.5194e-05
        1345     2.96644     2.96708  3.5171e-05
        1346     2.96621     2.96708 3.51508e-05
        1347     2.96619     2.96708 3.51309e-05
        1348     2.96634     2.96708 3.51091e-05
        1349     2.96664     2.96708 3.50845e-05
        1350     2.96704     2.96708 3.50586e-05
        1351     2.96744     2.96708 3.50337e-05
        1352     2.96769     2.96708 3.50107e-05
        1353     2.96764     2.96708 3.49873e-05
        1354     2.96729     2.96708 3.49618e-05
        1355     2.96686     2.96708 3.49364e-05
        1356      2.9667     2.96708 3.49117e-05
        1357     2.96705     2.96708  3.4886e-05
        1358     2.96777     2.96708  3.4864e-05
        1359     2.96817     2.96708 3.48477e-05
        1360     2.96765     2.96708 3.48247e-05
        1361     2.96682     2.96708 3.47996e-05
        1362     2.96646     2.96708  3.4777e-05
        1363      2.9663     2.96708 3.47562e-05
        1364     2.96613     2.96708 3.47376e-05
        1365     2.96626     2.96708 3.47173e-05
        1366     2.96671     2.96708 3.46929e-05
        1367     2.96734     2.96708  3.4668e-05
        1368      2.9681     2.96708 3.46507e-05
        1369     2.96904     2.96708 3.46551e-05
        1370     2.96969     2.96708 3.46821e-05
        1371     2.96861     2.96708 3.46748e-05
        1372     2.96593     2.96708 3.46596e-05
        1373     2.96481     2.96708 3.46738e-05
        1374     2.96593     2.96708 3.46587e-05
        1375     2.96755     2.96708 3.46353e-05
        1376      2.9684     2.96708 3.46234e-05
        1377     2.96774     2.96708 3.46017e-05
        1378     2.96633     2.96708 3.45809e-05
        1379     2.96567     2.96708  3.4571e-05
        1380     2.96584     2.96708 3.45576e-05
        1381     2.96621     2.96708 3.45384e-05
        1382     2.96653     2.96708 3.45156e-05
        1383     2.96684     2.96708 3.44911e-05
        1384     2.96724     2.96708 3.44663e-05
        1385     2.96775     2.96708 3.44449e-05
        1386     2.96823     2.96708   3.443e-05
        1387     2.96833     2.96708 3.44171e-05
        1388     2.96777     2.96708 3.43959e-05
        1389     2.96692     2.96708 3.43714e-05
        1390     2.96671     2.96708 3.43477e-05
        1391     2.96758     2.96708 3.43248e-05
        1392       2.969     2.96708 3.43279e-05
        1393     2.96929     2.96708   3.434e-05
        1394     2.96689     2.96708 3.43157e-05
        1395     2.96419     2.96708 3.43537e-05
        1396     2.96392     2.96708 3.44035e-05
        1397     2.96494     2.96708 3.44129e-05
        1398     2.96589     2.96707 3.43987e-05
        1399     2.96648     2.96707 3.43768e-05
        1400      2.9668     2.96707 3.43528e-05
        1401     2.96707     2.96707 3.43283e-05
        1402     2.96739     2.96707 3.43045e-05
        1403     2.96785     2.96707 3.42845e-05
        1404      2.9685     2.96708  3.4275e-05
        1405     2.96915     2.96708 3.42824e-05
        1406     2.96943     2.96708 3.42987e-05
        1407     2.96899     2.96708 3.43014e-05
        1408     2.96821     2.96708 3.42863e-05
        1409     2.96789     2.96708 3.42668e-05
        1410     2.96792     2.96708 3.42476e-05
        1411     2.96744     2.96708 3.42243e-05
        1412     2.96621     2.96708 3.42056e-05
        1413     2.96509     2.96708 3.42104e-05
        1414     2.96482     2.96708 3.42237e-05
        1415     2.96523     2.96708 3.42245e-05
        1416     2.96583     2.96708 3.42116e-05
        1417     2.96634     2.96708 3.41914e-05
        1418      2.9666     2.96708  3.4169e-05
        1419     2.96665     2.96708 3.41462e-05
        1420     2.96662     2.96708 3.41237e-05
        1421      2.9667     2.96708 3.41007e-05
        1422     2.96697     2.96708 3.40768e-05
        1423     2.96751     2.96708 3.40542e-05
        1424      2.9684     2.96708  3.4043e-05
        1425     2.96958     2.96708 3.40646e-05
        1426     2.97047     2.96708 3.41239e-05
        1427     2.96998     2.96708 3.41605e-05
        1428     2.96816     2.96708  3.4145e-05
        1429     2.96674     2.96708 3.41219e-05
        1430     2.96665     2.96708 3.40994e-05
        1431     2.96748     2.96708 3.40768e-05
        1432     2.96801     2.96708 3.40592e-05
        1433     2.96746     2.96708 3.40364e-05
        1434     2.96647     2.96708 3.40154e-05
        1435     2.96601     2.96708 3.39999e-05
        1436     2.96624     2.96708 3.39813e-05
        1437     2.96675     2.96708 3.39585e-05
        1438     2.96714     2.96708 3.39349e-05
        1439     2.96729     2.96708 3.39116e-05
        1440     2.96726     2.96708 3.38883e-05
        1441     2.96722     2.96708 3.38649e-05
        1442     2.96722     2.96708 3.38415e-05
        1443     2.96729     2.96708 3.38184e-05
        1444     2.96736     2.96708 3.37955e-05
        1445     2.96742     2.96708  3.3773e-05
        1446     2.96747     2.96708 3.37506e-05
        1447     2.96749     2.96708 3.37285e-05
        1448      2.9675     2.96708 3.37064e-05
        1449     2.96749     2.96708 3.36843e-05
        1450     2.96746     2.96708 3.36621e-05
        1451     2.96742     2.96708 3.36396e-05
        1452     2.96737     2.96708  3.3617e-05
        1453     2.96734     2.96708 3.35944e-05
        1454     2.96737     2.96709 3.35719e-05
        1455     2.96751     2.96709 3.35501e-05
        1456     2.96779     2.96709 3.35305e-05
        1457      2.9682     2.96709 3.35162e-05
        1458     2.96855     2.96709 3.35083e-05
        1459     2.96842     2.96709 3.34977e-05
        1460     2.96764     2.96709 3.34769e-05
        1461     2.96672     2.96709  3.3455e-05
        1462     2.96623     2.96709 3.34373e-05
        1463     2.96624     2.96709 3.34194e-05
        1464     2.96666     2.96709 3.33978e-05
        1465     2.96726     2.96709 3.33752e-05
        1466     2.96772     2.96709 3.33552e-05
        1467     2.96774     2.96709 3.33355e-05
        1468     2.96728     2.96709  3.3313e-05
        1469     2.96668     2.96709 3.32915e-05
        1470     2.96637     2.96709 3.32724e-05
        1471      2.9665     2.96709 3.32522e-05
        1472     2.96699     2.96709 3.32297e-05
        1473     2.96781     2.96709 3.32108e-05
        1474     2.96888     2.96709 3.32105e-05
        1475     2.96945     2.96709 3.32266e-05
        1476     2.96819     2.96709 3.32124e-05
        1477     2.96604     2.96709 3.31975e-05
        1478      2.9655     2.96709 3.31924e-05
        1479     2.96627     2.96709 3.31747e-05
        1480     2.96698     2.96709 3.31523e-05
        1481     2.96727     2.96709 3.31302e-05
        1482     2.96728     2.96709 3.31081e-05
        1483     2.96718     2.96709 3.30858e-05
        1484      2.9671     2.96709 3.30635e-05
        1485      2.9672     2.96709 3.30413e-05
        1486     2.96756     2.96709 3.30206e-05
        1487     2.96802     2.96709 3.30043e-05
        1488     2.96813     2.96709 3.29896e-05
        1489     2.96744     2.96709 3.29683e-05
        1490     2.96632     2.96709 3.29502e-05
        1491     2.96581     2.96709 3.29393e-05
        1492     2.96606     2.96709 3.29244e-05
        1493      2.9665     2.96709 3.29047e-05
        1494     2.96674     2.96709 3.28835e-05
        1495     2.96675     2.96709 3.28623e-05
        1496     2.96665     2.96709 3.28416e-05
        1497     2.96655     2.96709 3.28216e-05
        1498     2.96649     2.96709 3.28021e-05
        1499      2.9665     2.96709 3.27826e-05
        1500     2.96665     2.96709  3.2762e-05
        1501     2.96701     2.96709 3.27402e-05
        1502     2.96769     2.96709 3.27209e-05
        1503     2.96874     2.96709 3.27176e-05
        1504     2.96982     2.96709 3.27461e-05
        1505     2.97015     2.96709 3.27873e-05
        1506     2.96952     2.96709 3.28053e-05
        1507     2.96919     2.96709 3.28131e-05
        1508     2.96877      2.9671 3.28102e-05
        1509     2.96601      2.9671 3.27962e-05
        1510     2.96455     2.96709 3.28179e-05
        1511     2.96517     2.96709 3.28209e-05
        1512     2.96493     2.96709 3.28302e-05
        1513     2.96467     2.96709 3.28474e-05
        1514     2.96531     2.96709 3.28466e-05
        1515     2.96619     2.96709 3.28303e-05
        1516      2.9668     2.96709 3.28092e-05
        1517     2.96709     2.96709 3.27875e-05
        1518     2.96723     2.96709 3.27661e-05
        1519     2.96734     2.96709 3.27449e-05
        1520     2.96746     2.96709 3.27243e-05
        1521     2.96762     2.96709 3.27047e-05
        1522     2.96782     2.96709 3.26868e-05
        1523     2.96806     2.96709 3.26716e-05
        1524     2.96824     2.96709 3.26588e-05
        1525     2.96817     2.96709 3.26451e-05
        1526     2.96789     2.96709  3.2628e-05
        1527     2.96778     2.96709 3.26097e-05
        1528     2.96787     2.96709 3.25924e-05
        1529     2.96743     2.96709 3.25718e-05
        1530     2.96623     2.96709 3.25554e-05
        1531     2.96527     2.96709  3.2556e-05
        1532     2.96518     2.96709 3.25586e-05
        1533     2.96578     2.96709 3.25486e-05
        1534     2.96667     2.96709 3.25285e-05
        1535     2.96759     2.96709  3.2509e-05
        1536     2.96827     2.96709 3.24968e-05
        1537     2.96825     2.96709 3.24844e-05
        1538     2.96735     2.96709 3.24637e-05
        1539      2.9663     2.96709 3.24466e-05
        1540     2.96591     2.96709 3.24346e-05
        1541      2.9661     2.96709   3.242e-05
        1542     2.96648     2.96709 3.24013e-05
        1543     2.96684     2.96709 3.23808e-05
        1544     2.96708     2.96709 3.23598e-05
        1545     2.96722     2.96709 3.23389e-05
        1546     2.96728     2.96709 3.23183e-05
        1547     2.96731     2.96709 3.22977e-05
        1548     2.96736     2.96709 3.22773e-05
        1549     2.96746     2.96709 3.22573e-05
        1550     2.96755     2.96709 3.22379e-05
        1551     2.96751     2.96709 3.22183e-05
        1552     2.96724     2.96709 3.21976e-05
        1553     2.96677     2.96709 3.21776e-05
        1554     2.96627     2.96709 3.21612e-05
        1555     2.96602     2.96709 3.21479e-05
        1556     2.96608     2.96709 3.21337e-05
        1557     2.96634     2.96709 3.21166e-05
        1558     2.96667     2.96709 3.20972e-05
        1559     2.96698     2.96709 3.20767e-05
        1560     2.96724     2.96709 3.20562e-05
        1561     2.96742     2.96709 3.20364e-05
        1562      2.9674     2.96709 3.20165e-05
        1563     2.96706     2.96709  3.1996e-05
        1564     2.96653     2.96709 3.19776e-05
        1565     2.96628     2.96709 3.19613e-05
        1566     2.96664     2.96709 3.19422e-05
        1567     2.96752     2.96709  3.1923e-05
        1568     2.96848     2.96709  3.1915e-05
        1569      2.9689     2.96709 3.19156e-05
        1570     2.96839     2.96709 3.19062e-05
        1571       2.967     2.96709 3.18859e-05
        1572     2.96603     2.96709 3.18727e-05
        1573     2.96689     2.96709 3.18527e-05
        1574     2.96825     2.96709  3.1841e-05
        1575     2.96781     2.96709  3.1824e-05
        1576     2.96586     2.96709 3.18133e-05
        1577      2.9648     2.96709 3.18263e-05
        1578     2.96506     2.96709  3.1832e-05
        1579     2.96576     2.96708  3.1823e-05
        1580      2.9664     2.96708 3.18058e-05
        1581      2.9669     2.96708 3.17859e-05
        1582     2.96726     2.96708  3.1766e-05
        1583     2.96749     2.96708  3.1747e-05
        1584     2.96771     2.96708 3.17294e-05
        1585     2.96803     2.96709 3.17149e-05
        1586     2.96845     2.96709 3.17067e-05
        1587     2.96873     2.96709 3.17036e-05
        1588     2.96856     2.96709 3.16972e-05
        1589     2.96817     2.96709 3.16845e-05
        1590     2.96752     2.96709 3.16657e-05
        1591     2.96585     2.96709 3.16555e-05
        1592     2.96458     2.96709 3.16748e-05
        1593     2.96504     2.96709 3.16809e-05
        1594     2.96612     2.96709 3.16668e-05
        1595     2.96687     2.96708 3.16472e-05
        1596     2.96726     2.96709 3.16276e-05
        1597     2.96751     2.96709 3.16089e-05
        1598     2.96779     2.96709 3.15922e-05
        1599      2.9682     2.96709   3.158e-05
        1600     2.96866     2.96709 3.15756e-05
        1601     2.96882     2.96709 3.15744e-05
        1602     2.96845     2.96709 3.15661e-05
        1603     2.96814     2.96709 3.15533e-05
        1604     2.96825     2.96709 3.15419e-05
        1605     2.96757     2.96709 3.15237e-05
        1606     2.96582     2.96709  3.1514e-05
        1607     2.96487     2.96709 3.15248e-05
        1608     2.96523     2.96709 3.15263e-05
        1609     2.96594     2.96709 3.15149e-05
        1610     2.96644     2.96709 3.14979e-05
        1611     2.96672     2.96709 3.14791e-05
        1612     2.96688     2.96709 3.14599e-05
        1613     2.96701     2.96709 3.14404e-05
        1614     2.96715     2.96709 3.14209e-05
        1615     2.96734     2.96709 3.14019e-05
        1616     2.96769     2.96709 3.13847e-05
        1617     2.96852     2.96709 3.13778e-05
        1618     2.97042     2.96709 3.14261e-05
        1619     2.97257     2.96709 3.15886e-05
        1620     2.96936     2.96709 3.16002e-05
        1621     2.96276     2.96709 3.16936e-05
        1622     2.96264     2.96709 3.17929e-05
        1623     2.96495     2.96709 3.18005e-05
        1624     2.96634     2.96709 3.17843e-05
        1625     2.96704     2.96709 3.17647e-05
        1626     2.96749     2.96709 3.17461e-05
        1627     2.96786     2.96709 3.17302e-05
        1628     2.96831     2.96709 3.17196e-05
        1629     2.96893     2.96709 3.17203e-05
        1630      2.9693     2.96709   3.173e-05
        1631     2.96829     2.96709  3.1719e-05
        1632     2.96613     2.96709 3.17049e-05
