#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         214    -0.48564    -0.50624 0.000673339
         215       -0.51   -0.506257 0.000670434
         216       -0.51   -0.506275 0.000667554
         217       -0.51   -0.506292 0.000664698
         218       -0.51   -0.506309 0.000661867
         219       -0.51   -0.506326 0.000659059
         220       -0.51   -0.506343 0.000656275
         221       -0.51   -0.506359 0.000653514
         222       -0.51   -0.506375 0.000650776
         223       -0.51   -0.506392 0.000648061
         224       -0.51   -0.506408 0.000645368
         225       -0.51   -0.506424 0.000642697
         226       -0.51    -0.50644 0.000640048
         227       -0.51   -0.506455  0.00063742
         228       -0.51   -0.506471 0.000634814
         229       -0.51   -0.506486 0.000632229
         230       -0.51   -0.506502 0.000629665
         231       -0.51   -0.506517 0.000627121
         232       -0.51   -0.506532 0.000624598
         233       -0.51   -0.506547 0.000622094
         234       -0.51   -0.506561 0.000619611
         235    -0.49776   -0.506524 0.000618105
         236       -0.51   -0.506539 0.000615662
         237       -0.51   -0.506553 0.000613237
         238       -0.51   -0.506568 0.000610831
         239       -0.51   -0.506582 0.000608444
         240       -0.51   -0.506596 0.000606076
         241       -0.51    -0.50661 0.000603726
         242       -0.51   -0.506624 0.000601393
         243       -0.51   -0.506638 0.000599079
         244       -0.51   -0.506652 0.000596782
         245       -0.51   -0.506666 0.000594503
         246       -0.51   -0.506679  0.00059224
         247       -0.51   -0.506693 0.000589995
         248       -0.51   -0.506706 0.000587767
         249       -0.51   -0.506719 0.000585555
         250       -0.51   -0.506732  0.00058336
         251       -0.51   -0.506745 0.000581181
         252       -0.51   -0.506758 0.000579018
         253       -0.51   -0.506771 0.000576871
         254       -0.51   -0.506784  0.00057474
         255       -0.51   -0.506797 0.000572625
         256       -0.51   -0.506809 0.000570525
         257      -0.473   -0.506678 0.000583274
         258    -0.48132   -0.506579 0.000589236
         259       -0.51   -0.506592 0.000587109
         260    -0.50596    -0.50659 0.000584856
         261       -0.51   -0.506603 0.000582761
         262    -0.50188   -0.506585 0.000580816
         263       -0.51   -0.506598 0.000578752
         264       -0.51   -0.506611 0.000576704
         265       -0.51   -0.506624 0.000574669
         266       -0.51   -0.506636 0.000572649
         267       -0.51   -0.506649 0.000570643
         268       -0.51   -0.506661  0.00056865
         269       -0.51   -0.506674 0.000566672
         270       -0.51   -0.506686 0.000564707
         271       -0.51   -0.506698 0.000562756
         272       -0.51   -0.506711 0.000560818
         273       -0.51   -0.506723 0.000558893
         274       -0.51   -0.506735 0.000556981
         275    -0.50596   -0.506732 0.000554963
         276       -0.51   -0.506744 0.000553078
         277       -0.51   -0.506755 0.000551206
         278       -0.51   -0.506767 0.000549347
         279       -0.51   -0.506779   0.0005475
         280       -0.51    -0.50679 0.000545666
         281    -0.50592   -0.506787 0.000543733
         282       -0.51   -0.506798 0.000541924
         283       -0.51    -0.50681 0.000540127
         284       -0.51   -0.506821 0.000538342
         285       -0.51   -0.506832 0.000536569
