#   BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
          20     910.909     883.679     3.93647
          21     903.227      884.61     3.85751
          22     858.691     883.432     3.85789
          23      890.84     883.754     3.70357
          24     871.456     883.241     3.58453
          25     901.844     883.986     3.51753
          26     873.977     883.601     3.40324
          27      863.56     882.858     3.35716
          28     893.938     883.254      3.2605
          29     881.161     883.182     3.14887
          30     876.401     882.956     3.05201
          31     850.703     881.915     3.12587
          32       889.8     882.162     3.03788
          33     869.371     881.774     2.97045
          34     874.338     881.556     2.89112
          35     886.493     881.697     2.81196
          36     877.462     881.579     2.73631
          37     884.569      881.66     2.66355
          38     900.316     882.151     2.63832
          39     866.133      881.74     2.60244
          40      872.11     881.499     2.54849
          41     886.036      881.61     2.48873
          42     891.367     881.842     2.44029
          43     883.372     881.878      2.3838
          44     866.974     881.539     2.35357
          45     881.457     881.537     2.30127
          46     859.775     881.064     2.29935
          47     903.759     881.547     2.30058
          48     912.934     882.201     2.34373
          49     893.792     882.437     2.30781
          50     890.109     882.591     2.26674
          51     871.562     882.375     2.23259
          52     917.004     883.041     2.28682
          53     909.893     883.547     2.29912
          54     878.001     883.445     2.25883
          55      890.77     883.578     2.22169
          56     884.379     883.592     2.18206
          57      896.89     883.825     2.15621
          58     877.888     883.723     2.12147
          59     881.331     883.682      2.0859
          60     919.393     884.278     2.13435
          61     851.748     883.744     2.16496
          62     867.882     883.488     2.14511
          63     865.152     883.197     2.13071
          64     866.765     882.941     2.11283
          65      901.07      883.22     2.09866
          66     898.168     883.446     2.07904
          67     872.954     883.289      2.0539
          68     863.884     883.004     2.04343
          69     865.207     882.746     2.03003
          70     884.166     882.766     2.00113
          71      857.58     882.412     2.00414
          72     871.545     882.261     1.98198
          73     865.157     882.026     1.96863
          74      863.36     881.774     1.95812
          75     894.307     881.941     1.93913
          76      890.82     882.058     1.91713
          77      885.04     882.097     1.89262
          78     850.854     881.696     1.91027
          79     880.571     881.682     1.88615
          80     874.298      881.59     1.86483
          81      875.05     881.509     1.84355
          82     879.599     881.486     1.82122
          83     912.938     881.865     1.83827
          84     900.426     882.086     1.82962
          85     868.531     881.926     1.81503
          86     870.104     881.789     1.79913
          87     883.491     881.808     1.77855
          88     852.654     881.477     1.78893
          89     871.589     881.366     1.77228
          90     888.605     881.446     1.75441
          91     865.718     881.274     1.74363
          92     880.824     881.269     1.72468
          93      869.47     881.142      1.7108
          94     866.587     880.987     1.69959
          95      896.91     881.155     1.68994
          96     896.473     881.314     1.67986
          97     868.144     881.178     1.66802
          98     873.457       881.1     1.65286
          99     864.409     880.931     1.64473
         100     835.585     880.477     1.68964
           1     113.426     113.426           0
           2     119.764     116.595     2.24054
           3     115.337     116.176     1.53244
           4     116.669     116.299     1.15428
           5     116.762     116.391    0.927126
           6     116.309     116.378    0.772706
           7     115.645     116.273    0.669372
           8     116.974     116.361    0.591409
           9     113.834      116.08     0.58858
          10     115.721     116.044    0.530812
          11     118.363     116.255    0.522756
          12     118.193     116.416     0.50352
          13     116.094     116.392    0.465397
          14     117.109     116.443    0.434966
          15     114.184     116.292    0.431253
          16     115.556     116.246    0.406751
          17     114.196     116.126    0.400301
          18     116.069     116.123    0.378075
          19     114.605     116.043    0.366516
          20     112.836     115.882    0.381642
          21     114.054     115.795    0.373266
          22     112.819      115.66    0.380029
          23     112.236     115.511    0.391587
          24     115.764     115.522    0.375412
          25      114.31     115.473    0.363512
