#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         350      15.985     15.9694 0.000462467
         351     15.9877     15.9695 0.000464083
         352     15.9784     15.9695 0.000463458
         353     15.9693     15.9695 0.000462146
         354     15.9718     15.9695 0.000460886
         355     15.9717     15.9695 0.000459631
         356     15.9575     15.9695 0.000459578
         357      15.943     15.9694 0.000464226
         358      15.946     15.9693 0.000467528
         359     15.9616     15.9693 0.000466724
         360     15.9766     15.9693  0.00046586
         361     15.9837     15.9694 0.000466268
         362     15.9812     15.9694 0.000466119
         363     15.9707     15.9694 0.000464848
         364     15.9565     15.9694 0.000464914
         365     15.9467     15.9693 0.000467776
         366     15.9474     15.9693 0.000470333
         367     15.9558     15.9692 0.000470476
         368     15.9666     15.9692 0.000469253
         369     15.9756     15.9692 0.000468304
         370     15.9785     15.9693 0.000467713
         371     15.9717     15.9693 0.000466498
         372     15.9612     15.9692 0.000465753
         373     15.9577     15.9692 0.000465539
         374      15.962     15.9692 0.000464688
         375     15.9686     15.9692 0.000463452
         376     15.9738     15.9692 0.000462379
         377     15.9765     15.9692  0.00046156
         378     15.9766     15.9692 0.000460747
         379      15.974     15.9693 0.000459701
         380     15.9697     15.9693 0.000458493
         381     15.9654     15.9692 0.000457402
         382     15.9623     15.9692 0.000456563
         383     15.9609     15.9692 0.000455889
         384     15.9608     15.9692 0.000455224
         385     15.9626     15.9692 0.000454359
         386     15.9663     15.9692 0.000453244
         387     15.9717     15.9692  0.00045212
         388     15.9781     15.9692 0.000451539
         389     15.9829     15.9692 0.000451753
         390     15.9815     15.9693 0.000451687
         391     15.9718     15.9693  0.00045058
         392       15.96     15.9692 0.000450056
         393     15.9544     15.9692 0.000450487
         394      15.958     15.9692 0.000450235
         395     15.9675     15.9692 0.000449115
         396     15.9795     15.9692 0.000448731
         397     15.9906     15.9693 0.000450839
         398     15.9903     15.9693  0.00045281
         399     15.9687     15.9693 0.000451678
         400     15.9476     15.9692 0.000453807
         401     15.9486     15.9692 0.000455577
         402     15.9598     15.9692 0.000455046
         403     15.9681     15.9692 0.000453925
         404     15.9716     15.9692 0.000452841
         405     15.9723     15.9692 0.000451788
         406     15.9715     15.9692 0.000450712
         407     15.9694     15.9692 0.000449605
         408     15.9671     15.9692 0.000448533
         409     15.9663     15.9692 0.000447492
         410     15.9673     15.9692 0.000446424
         411      15.969     15.9692 0.000445338
         412     15.9702     15.9692 0.000444264
         413     15.9703     15.9692 0.000443197
         414     15.9699     15.9692  0.00044213
         415     15.9691     15.9692 0.000441065
         416     15.9683     15.9692  0.00044001
         417     15.9676     15.9692  0.00043897
         418     15.9671     15.9692 0.000437949
         419      15.967     15.9692 0.000436935
         420     15.9675     15.9692 0.000435912
         421     15.9687     15.9692 0.000434878
         422     15.9697     15.9692  0.00043385
         423     15.9699     15.9692 0.000432828
         424     15.9701     15.9692 0.000431813
         425     15.9713     15.9692 0.000430827
         426     15.9736     15.9692  0.00042994
         427     15.9747     15.9692 0.000429129
         428     15.9728     15.9692 0.000428209
         429     15.9689     15.9692 0.000427212
         430     15.9659     15.9692 0.000426286
         431     15.9661     15.9692 0.000425358
         432     15.9686     15.9692 0.000424376
         433     15.9718     15.9692 0.000423439
         434     15.9744     15.9692 0.000422635
         435     15.9763     15.9692 0.000421974
         436     15.9759     15.9692 0.000421281
         437     15.9706     15.9692 0.000420329
         438     15.9628     15.9692 0.000419627
         439     15.9595     15.9692 0.000419258
         440     15.9625     15.9692  0.00041858
         441     15.9676     15.9692 0.000417646
         442     15.9713     15.9692 0.000416729
         443     15.9721     15.9692 0.000415841
         444     15.9702     15.9692 0.000414911
         445     15.9675     15.9692 0.000413997
         446     15.9655     15.9692 0.000413154
         447     15.9648     15.9692 0.000412344
         448     15.9654     15.9692 0.000411511
         449     15.9664     15.9692  0.00041064
         450     15.9675     15.9692 0.000409744
         451     15.9688     15.9692 0.000408837
         452     15.9702     15.9692 0.000407939
         453     15.9717     15.9692 0.000407076
         454     15.9732     15.9692 0.000406277
         455     15.9745     15.9692  0.00040555
         456     15.9746     15.9692 0.000404837
         457     15.9734     15.9692 0.000404056
         458     15.9715     15.9692 0.000403205
         459     15.9705     15.9692 0.000402337
         460     15.9714     15.9692 0.000401489
         461     15.9733     15.9692 0.000400715
         462     15.9735     15.9692 0.000399955
         463     15.9702     15.9692 0.000399096
         464     15.9642     15.9692 0.000398384
         465     15.9594     15.9692 0.000398087
         466     15.9581     15.9692 0.000397945
         467     15.9597     15.9692 0.000397615
         468     15.9626     15.9691 0.000397012
         469     15.9658     15.9691 0.000396228
         470      15.969     15.9691 0.000395385
         471     15.9717     15.9691 0.000394582
         472     15.9736     15.9692 0.000393861
         473     15.9747     15.9692 0.000393204
         474     15.9745     15.9692 0.000392536
         475     15.9721     15.9692  0.00039176
         476     15.9681     15.9692 0.000390943
         477      15.964     15.9692 0.000390274
         478     15.9614     15.9692   0.0003898
         479       15.96     15.9691 0.000389453
         480       15.96     15.9691 0.000389109
         481      15.962     15.9691  0.00038858
         482     15.9668     15.9691 0.000387804
         483      15.974     15.9691 0.000387134
         484      15.982     15.9691 0.000387252
         485     15.9868     15.9692 0.000388165
         486     15.9831     15.9692 0.000388419
         487     15.9698     15.9692 0.000387623
         488     15.9541     15.9692 0.000388062
         489      15.946     15.9691  0.00039014
         490     15.9486     15.9691 0.000391577
         491     15.9574     15.9691 0.000391497
         492     15.9672     15.9691  0.00039072
