#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         271    -3.44373    -4.04272   0.0215681
         272    -3.34536    -4.04015   0.0216407
         273    -3.37282    -4.03771    0.021699
         274    -3.48173    -4.03568   0.0217145
         275     -3.5959    -4.03408   0.0216943
         276    -3.67581    -4.03278   0.0216545
         277    -3.71529    -4.03164   0.0216067
         278    -3.72372    -4.03053   0.0215573
         279    -3.71196    -4.02939   0.0215103
         280    -3.68535    -4.02816   0.0214685
         281    -3.64553     -4.0268   0.0214352
         282    -3.59554    -4.02527   0.0214137
         283    -3.54484    -4.02357   0.0214052
         284    -3.50628    -4.02175   0.0214072
         285    -3.48616    -4.01987   0.0214144
         286    -3.47753    -4.01797   0.0214233
         287    -3.46803    -4.01606   0.0214342
         288    -3.45356     -4.0141   0.0214486
         289    -3.43871    -4.01211   0.0214666
         290    -3.42438    -4.01009    0.021488
         291    -3.39935    -4.00799   0.0215164
         292    -3.35018    -4.00573   0.0215604
         293      -3.281    -4.00326   0.0216282
         294    -3.22251     -4.0006   0.0217171
         295    -3.21403    -3.99794   0.0218065
         296     -3.2698    -3.99548   0.0218711
         297    -3.36689    -3.99336   0.0218997
         298    -3.46909     -3.9916   0.0218967
         299    -3.55222    -3.99013   0.0218727
         300    -3.61003    -3.98887   0.0218365
         301    -3.64566    -3.98773   0.0217937
         302    -3.66422    -3.98665   0.0217479
         303    -3.66925    -3.98561   0.0217013
         304    -3.66217    -3.98454    0.021656
         305    -3.64372    -3.98343   0.0216138
         306    -3.61603    -3.98223   0.0215765
         307    -3.58261    -3.98092   0.0215454
         308    -3.54833    -3.97952   0.0215212
         309     -3.5175    -3.97802   0.0215034
         310    -3.49307    -3.97646   0.0214909
         311    -3.47688    -3.97485   0.0214817
         312    -3.46888    -3.97323    0.021474
         313    -3.46341     -3.9716   0.0214671
         314    -3.44528    -3.96993   0.0214641
         315    -3.39321     -3.9681   0.0214739
         316    -3.29635    -3.96597   0.0215109
         317    -3.18071    -3.96349   0.0215852
         318    -3.11641    -3.96083    0.021681
         319    -3.16233    -3.95833   0.0217571
         320     -3.2982    -3.95626   0.0217867
