#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1161      18.535     19.8255   0.0125897
        1162     18.5233     19.8243   0.0126286
        1163     18.5704     19.8233   0.0126637
        1164     18.6512     19.8222   0.0126928
        1165     18.7321     19.8213   0.0127163
        1166     18.7897     19.8204   0.0127362
        1167     18.8211     19.8196    0.012754
        1168     18.8418     19.8187   0.0127705
        1169     18.8718     19.8179   0.0127853
        1170     18.9165     19.8172   0.0127975
        1171     18.9581     19.8164   0.0128076
        1172     18.9641     19.8157   0.0128173
        1173     18.9005     19.8149   0.0128301
        1174     18.7494      19.814   0.0128512
        1175     18.5437     19.8129   0.0128857
        1176     18.3871     19.8117   0.0129317
        1177     18.3893     19.8105    0.012977
        1178     18.5525     19.8094   0.0130099
        1179     18.7636     19.8085    0.013029
        1180     18.9186     19.8078   0.0130398
        1181     18.9938     19.8071    0.013047
        1182     19.0145     19.8064   0.0130531
        1183     19.0117     19.8058   0.0130594
        1184     19.0064     19.8051   0.0130658
        1185     19.0086     19.8044    0.013072
        1186     19.0205     19.8038   0.0130777
        1187     19.0406     19.8031   0.0130825
        1188     19.0656     19.8025   0.0130862
        1189     19.0913     19.8019   0.0130889
        1190     19.1118     19.8013   0.0130907
        1191     19.1206     19.8007   0.0130922
        1192     19.1125     19.8002   0.0130939
        1193     19.0883     19.7996   0.0130965
        1194     19.0617     19.7989   0.0131002
        1195     19.0579     19.7983   0.0131039
        1196     19.0951     19.7977   0.0131061
        1197     19.1616     19.7972   0.0131059
        1198     19.2218     19.7967   0.0131038
        1199     19.2432     19.7963    0.013101
        1200     19.2145     19.7958    0.013099
        1201     19.1472     19.7952   0.0130992
        1202     19.0588     19.7946   0.0131027
        1203     18.9321     19.7939   0.0131114
        1204      18.709      19.793   0.0131314
        1205     18.4702     19.7919   0.0131663
        1206     18.5433     19.7909    0.013196
        1207     18.9338     19.7902   0.0132042
        1208     19.2904     19.7898   0.0131997
        1209     19.4811     19.7895   0.0131913
        1210      19.546     19.7893   0.0131819
        1211     19.5353     19.7891   0.0131727
        1212     19.4872     19.7888   0.0131642
        1213     19.4415     19.7886   0.0131565
        1214     19.4339     19.7883   0.0131489
        1215     19.4727      19.788   0.0131406
        1216     19.5333     19.7878   0.0131315
        1217     19.5813     19.7876   0.0131218
        1218     19.5908     19.7875    0.013112
        1219     19.5447     19.7873   0.0131028
        1220     19.4327      19.787   0.0130952
        1221     19.2617     19.7865   0.0130916
        1222     19.0752      19.786   0.0130938
        1223     18.9558     19.7853   0.0131007
        1224     18.9859     19.7846   0.0131062
        1225     19.1716     19.7841   0.0131051
        1226     19.4148     19.7838   0.0130979
        1227     19.6024     19.7837    0.013088
        1228      19.687     19.7836   0.0130776
        1229     19.6817     19.7835   0.0130672
        1230     19.6335     19.7834   0.0130572
        1231     19.5913     19.7832   0.0130475
        1232     19.5667     19.7831   0.0130381
        1233     19.5392     19.7829    0.013029
        1234     19.5023     19.7826   0.0130204
        1235     19.4778     19.7824   0.0130122
        1236     19.4882     19.7822   0.0130039
        1237     19.5288     19.7819    0.012995
        1238     19.5684     19.7818   0.0129856
        1239     19.5773     19.7816   0.0129762
        1240     19.5495     19.7814   0.0129671
        1241     19.4992     19.7812   0.0129586
        1242      19.451     19.7809   0.0129509
        1243     19.4252     19.7806   0.0129437
        1244     19.4191     19.7804   0.0129365
        1245      19.409     19.7801   0.0129296
        1246     19.3866     19.7797   0.0129231
        1247     19.3752     19.7794   0.0129168
        1248      19.394     19.7791   0.0129101
        1249     19.4399     19.7788   0.0129026
        1250     19.4991     19.7786   0.0128942
        1251     19.5523     19.7784   0.0128852
        1252     19.5838     19.7783   0.0128759
        1253     19.5929     19.7781   0.0128664
        1254     19.5907      19.778    0.012857
        1255     19.5885     19.7778   0.0128477
        1256     19.5905     19.7777   0.0128383
        1257     19.5929     19.7775   0.0128289
        1258     19.5886     19.7774   0.0128196
        1259       19.57     19.7772   0.0128105
        1260     19.5311      19.777   0.0128018
        1261     19.4685     19.7768    0.012794
        1262     19.3831     19.7765   0.0127877
        1263     19.2847     19.7761   0.0127835
        1264     19.1947     19.7756   0.0127816
        1265     19.1377     19.7751   0.0127815
        1266     19.1201     19.7746   0.0127818
        1267      19.117     19.7741   0.0127823
        1268     19.0953     19.7735   0.0127834
        1269     19.0575      19.773   0.0127858
        1270     19.0517     19.7724   0.0127883
        1271     19.1135     19.7719   0.0127888
        1272     19.2135     19.7714   0.0127862
        1273     19.2978     19.7711   0.0127816
        1274     19.3425     19.7707    0.012776
        1275     19.3529     19.7704   0.0127702
        1276     19.3431     19.7701   0.0127646
        1277     19.3247     19.7697   0.0127593
        1278     19.3049     19.7694   0.0127545
        1279     19.2888      19.769   0.0127501
        1280     19.2807     19.7686   0.0127458
        1281     19.2842     19.7682   0.0127415
        1282     19.2998     19.7679   0.0127368
        1283     19.3245     19.7675   0.0127316
        1284     19.3538     19.7672   0.0127257
        1285     19.3837     19.7669   0.0127193
        1286      19.412     19.7666   0.0127124
        1287     19.4379     19.7664   0.0127051
        1288     19.4612     19.7661   0.0126975
        1289     19.4821     19.7659   0.0126895
        1290     19.5007     19.7657   0.0126813
        1291     19.5174     19.7655    0.012673
        1292     19.5328     19.7653   0.0126645
        1293     19.5473     19.7652   0.0126558
        1294     19.5607      19.765    0.012647
        1295     19.5715     19.7649   0.0126381
        1296     19.5766     19.7647   0.0126292
        1297     19.5715     19.7646   0.0126203
        1298     19.5528     19.7644   0.0126117
        1299      19.522     19.7642   0.0126033
        1300     19.4897      19.764   0.0125954
        1301     19.4733     19.7638   0.0125877
        1302     19.4881     19.7636   0.0125798
        1303     19.5394     19.7634   0.0125713
        1304     19.6202     19.7633   0.0125622
        1305     19.7121     19.7632   0.0125526
        1306     19.7892     19.7633    0.012543
        1307     19.8268     19.7633   0.0125335
        1308     19.8062     19.7633    0.012524
        1309     19.7167     19.7633   0.0125145
        1310     19.5722     19.7632   0.0125058
        1311     19.4448     19.7629   0.0124986
        1312     19.4355     19.7627   0.0124915
        1313     19.5499     19.7625   0.0124831
        1314     19.6892     19.7625   0.0124737
        1315      19.772     19.7625   0.0124642
        1316     19.7772     19.7625   0.0124548
        1317     19.7196     19.7624   0.0124453
        1318     19.6393     19.7623   0.0124362
        1319     19.5905     19.7622   0.0124275
        1320      19.601     19.7621   0.0124187
        1321     19.6474      19.762   0.0124096
        1322      19.689     19.7619   0.0124003
        1323     19.7089     19.7619    0.012391
        1324       19.72     19.7619   0.0123817
        1325     19.7489     19.7619   0.0123724
        1326     19.8115     19.7619   0.0123631
        1327     19.8975      19.762   0.0123542
        1328     19.9745     19.7622   0.0123459
        1329     19.9993     19.7623   0.0123379
        1330     19.9254     19.7625   0.0123293
        1331      19.735     19.7624     0.01232
        1332     19.5387     19.7623   0.0123119
        1333     19.5424     19.7621   0.0123038
        1334     19.7147     19.7621   0.0122946
        1335     19.8258     19.7621   0.0122855
        1336     19.7711     19.7621   0.0122763
        1337      19.587      19.762   0.0122678
        1338     19.3783     19.7617    0.012262
        1339     19.2711     19.7613   0.0122583
        1340     19.3294      19.761   0.0122534
        1341     19.5097     19.7608   0.0122457
        1342     19.7179     19.7608   0.0122366
        1343     19.8845     19.7609   0.0122278
        1344     19.9854     19.7611   0.0122199
        1345     20.0239     19.7613   0.0122124
        1346     20.0133     19.7614   0.0122047
        1347     19.9697     19.7616   0.0121966
        1348     19.9121     19.7617   0.0121881
        1349     19.8604     19.7618   0.0121793
        1350     19.8256     19.7618   0.0121704
        1351     19.8075     19.7619   0.0121614
        1352     19.8058     19.7619   0.0121524
        1353     19.8292      19.762   0.0121436
        1354     19.8823      19.762   0.0121349
        1355     19.9524     19.7622   0.0121268
        1356      20.017     19.7624   0.0121193
        1357     20.0594     19.7626   0.0121123
        1358     20.0722     19.7628   0.0121056
        1359     20.0531      19.763   0.0120985
        1360      20.001     19.7632   0.0120909
        1361     19.9176     19.7633   0.0120826
        1362     19.8091     19.7634   0.0120737
        1363     19.6886     19.7633    0.012065
        1364     19.5719     19.7632    0.012057
        1365     19.4711     19.7629     0.01205
        1366     19.3934     19.7627   0.0120443
        1367     19.3475     19.7624   0.0120393
        1368     19.3441     19.7621   0.0120343
        1369     19.3874     19.7618   0.0120287
        1370     19.4672     19.7616   0.0120218
        1371     19.5634     19.7614   0.0120139
        1372     19.6562     19.7614   0.0120054
        1373     19.7327     19.7613   0.0119967
        1374     19.7892     19.7614    0.011988
        1375     19.8287     19.7614   0.0119793
        1376      19.857     19.7615   0.0119708
        1377     19.8774     19.7616   0.0119624
        1378     19.8887     19.7616   0.0119541
        1379     19.8864     19.7617   0.0119458
        1380     19.8666     19.7618   0.0119374
        1381     19.8288     19.7619   0.0119288
        1382     19.7791     19.7619   0.0119202
        1383     19.7312     19.7619   0.0119116
        1384     19.7024     19.7618   0.0119031
        1385     19.7045     19.7618   0.0118946
        1386     19.7351     19.7617    0.011886
        1387     19.7803     19.7618   0.0118774
        1388     19.8234     19.7618    0.011869
        1389     19.8521     19.7619   0.0118606
        1390     19.8596     19.7619   0.0118523
        1391     19.8435      19.762   0.0118439
        1392     19.8057      19.762   0.0118354
        1393     19.7534      19.762   0.0118269
        1394     19.6963      19.762   0.0118185
        1395     19.6413     19.7619   0.0118104
        1396     19.5932     19.7618   0.0118025
        1397     19.5648     19.7616   0.0117949
        1398     19.5766     19.7615   0.0117872
        1399      19.632     19.7614   0.0117792
        1400     19.7015     19.7614   0.0117708
        1401     19.7441     19.7614   0.0117624
        1402      19.734     19.7613   0.0117541
        1403     19.6718     19.7613   0.0117459
        1404     19.5873     19.7611   0.0117382
        1405     19.5276      19.761    0.011731
        1406     19.5274     19.7608   0.0117238
        1407     19.5823     19.7607   0.0117162
        1408      19.661     19.7606   0.0117081
        1409     19.7382     19.7606   0.0116998
        1410     19.8047     19.7606   0.0116915
        1411     19.8575     19.7607   0.0116834
        1412     19.8917     19.7608   0.0116755
        1413     19.9069     19.7609   0.0116677
        1414     19.9152      19.761     0.01166
        1415      19.934     19.7611   0.0116524
        1416     19.9689     19.7613   0.0116451
        1417     20.0081     19.7614   0.0116381
        1418     20.0353     19.7616   0.0116315
        1419     20.0411     19.7618    0.011625
        1420     20.0226      19.762   0.0116183
        1421     19.9792     19.7622   0.0116111
        1422     19.9079     19.7623   0.0116034
        1423      19.802     19.7623   0.0115953
        1424     19.6539     19.7622   0.0115874
        1425     19.4657      19.762   0.0115811
        1426     19.2619     19.7617   0.0115783
        1427     19.0911     19.7612   0.0115797
        1428     19.0148     19.7607   0.0115834
        1429      19.083     19.7602    0.011585
        1430     19.2858     19.7599   0.0115816
        1431     19.5359     19.7597   0.0115746
        1432     19.7393     19.7597   0.0115665
        1433     19.8584     19.7598   0.0115587
        1434     19.9037     19.7599    0.011551
        1435     19.9022       19.76   0.0115434
        1436      19.881     19.7601   0.0115357
        1437     19.8616     19.7601   0.0115279
        1438      19.857     19.7602   0.0115201
        1439     19.8688     19.7603   0.0115123
        1440     19.8899     19.7604   0.0115047
        1441     19.9098     19.7605   0.0114971
        1442     19.9185     19.7606   0.0114897
        1443     19.9081     19.7607   0.0114822
        1444      19.874     19.7607   0.0114745
        1445     19.8148     19.7608   0.0114666
        1446     19.7328     19.7608   0.0114587
        1447     19.6312     19.7607   0.0114511
        1448     19.5167     19.7605   0.0114445
        1449     19.4107     19.7603   0.0114391
        1450     19.3521       19.76   0.0114347
        1451     19.3697     19.7597     0.01143
        1452     19.4501     19.7595   0.0114241
        1453     19.5474     19.7594   0.0114172
        1454     19.6236     19.7593   0.0114097
        1455     19.6671     19.7592    0.011402
        1456     19.6854     19.7592   0.0113943
        1457     19.6963     19.7591   0.0113866
        1458     19.7188     19.7591   0.0113788
        1459     19.7589     19.7591    0.011371
        1460     19.8032     19.7591   0.0113632
        1461     19.8275     19.7592   0.0113556
        1462     19.8096     19.7592   0.0113478
        1463     19.7345     19.7592   0.0113401
        1464     19.5974     19.7591   0.0113329
        1465     19.4154     19.7588   0.0113276
        1466     19.2469     19.7585   0.0113252
        1467     19.1713     19.7581   0.0113246
        1468     19.2046     19.7577   0.0113231
        1469     19.2803     19.7574   0.0113201
        1470     19.3431     19.7571   0.0113159
        1471     19.3938     19.7568   0.0113109
        1472      19.451     19.7566   0.0113051
        1473     19.5163     19.7565   0.0112986
        1474     19.5783     19.7564   0.0112916
        1475     19.6294     19.7563   0.0112843
        1476     19.6692     19.7562   0.0112768
        1477     19.6998     19.7562   0.0112692
        1478     19.7206     19.7561   0.0112616
        1479     19.7252     19.7561    0.011254
        1480     19.6957     19.7561   0.0112465
        1481     19.5966      19.756   0.0112394
        1482     19.3852     19.7557   0.0112346
        1483     19.0959     19.7553   0.0112359
        1484     18.9413     19.7547   0.0112417
        1485     19.0555     19.7543    0.011244
        1486     19.2483     19.7539   0.0112415
        1487     19.3491     19.7537   0.0112373
        1488     19.3596     19.7534   0.0112328
        1489      19.331     19.7531   0.0112289
        1490     19.3025     19.7528   0.0112254
        1491     19.2951     19.7525   0.0112221
        1492     19.3119     19.7522   0.0112185
        1493      19.339     19.7519   0.0112144
        1494     19.3528     19.7517     0.01121
        1495     19.3305     19.7514   0.0112061
        1496     19.2637      19.751   0.0112033
        1497     19.1725     19.7507   0.0112025
        1498     19.1065     19.7502   0.0112033
        1499     19.1074     19.7498    0.011204
        1500     19.1667     19.7494   0.0112033
        1501     19.2457     19.7491   0.0112008
        1502     19.3181     19.7488    0.011197
        1503     19.3765     19.7485   0.0111923
        1504     19.4178     19.7483   0.0111871
        1505      19.434     19.7481   0.0111816
        1506     19.4108     19.7479   0.0111764
        1507     19.3321     19.7476   0.0111724
        1508     19.2012     19.7473   0.0111708
        1509     19.0742     19.7468   0.0111723
        1510     19.0379     19.7463   0.0111748
        1511     19.0976     19.7459   0.0111757
        1512     19.1638     19.7455   0.0111749
        1513     19.1705     19.7451    0.011174
        1514     19.1244     19.7447   0.0111741
        1515     19.0761     19.7443   0.0111754
        1516     19.0715     19.7438   0.0111769
        1517     19.1154     19.7434   0.0111772
        1518     19.1791     19.7431    0.011176
        1519     19.2363     19.7427   0.0111736
        1520     19.2782     19.7424   0.0111705
        1521     19.3064     19.7421   0.0111668
        1522     19.3234     19.7419   0.0111628
        1523      19.328     19.7416   0.0111588
        1524     19.3153     19.7413    0.011155
        1525       19.28      19.741   0.0111518
        1526     19.2222     19.7407   0.0111497
        1527     19.1552     19.7403   0.0111489
        1528     19.1046     19.7399   0.0111494
        1529     19.0918     19.7394   0.0111502
        1530     19.1135      19.739   0.0111504
        1531     19.1458     19.7386   0.0111498
        1532     19.1687     19.7383   0.0111488
        1533     19.1778     19.7379   0.0111475
        1534     19.1796     19.7375   0.0111462
        1535     19.1819     19.7372   0.0111448
        1536     19.1887     19.7368   0.0111432
        1537     19.2007     19.7365   0.0111414
        1538     19.2172     19.7361   0.0111393
        1539     19.2375     19.7358   0.0111368
        1540     19.2608     19.7355   0.0111338
        1541     19.2853     19.7352   0.0111304
        1542     19.3079     19.7349   0.0111267
        1543      19.324     19.7347   0.0111226
        1544     19.3297     19.7344   0.0111185
        1545     19.3228     19.7341   0.0111145
        1546     19.3058     19.7339   0.0111108
        1547      19.286     19.7336   0.0111074
        1548     19.2721     19.7333   0.0111042
        1549      19.267      19.733   0.0111011
        1550     19.2632     19.7327   0.0110981
        1551     19.2485     19.7324   0.0110953
        1552     19.2189      19.732   0.0110931
        1553     19.1882     19.7317   0.0110915
        1554     19.1828     19.7313     0.01109
        1555     19.2189      19.731   0.0110877
        1556     19.2841     19.7307   0.0110843
        1557     19.3503     19.7305   0.0110799
        1558     19.3961     19.7303   0.0110749
        1559     19.4152     19.7301   0.0110696
        1560     19.4121     19.7298   0.0110644
        1561     19.3958     19.7296   0.0110594
        1562     19.3741     19.7294   0.0110546
        1563     19.3495     19.7292   0.0110502
        1564     19.3185     19.7289   0.0110463
        1565     19.2765     19.7286    0.011043
        1566     19.2285     19.7283   0.0110406
        1567     19.1946      19.728   0.0110388
        1568     19.1943     19.7276    0.011037
        1569     19.2193     19.7273   0.0110347
        1570     19.2349      19.727   0.0110321
        1571     19.2105     19.7266     0.01103
        1572     19.1449     19.7263   0.0110292
        1573      19.064     19.7259   0.0110302
        1574     19.0007     19.7254   0.0110328
        1575     18.9748     19.7249   0.0110361
        1576     18.9835     19.7244   0.0110391
        1577     19.0084      19.724   0.0110415
        1578     19.0349     19.7236   0.0110431
        1579     19.0611     19.7231   0.0110441
        1580     19.0909     19.7227   0.0110443
        1581     19.1227     19.7224   0.0110439
        1582     19.1486      19.722   0.0110428
        1583     19.1628     19.7216   0.0110415
        1584     19.1656     19.7213   0.0110401
        1585     19.1622     19.7209   0.0110388
        1586     19.1572     19.7206   0.0110375
        1587     19.1497     19.7202   0.0110364
        1588     19.1334     19.7199   0.0110357
        1589     19.1007     19.7195   0.0110356
        1590     19.0489      19.719   0.0110367
        1591      18.985     19.7186   0.0110394
        1592     18.9262     19.7181   0.0110437
        1593     18.8896     19.7176    0.011049
        1594     18.8731      19.717   0.0110548
        1595     18.8462     19.7165   0.0110613
        1596     18.7613     19.7159   0.0110706
        1597     18.5842     19.7152   0.0110863
        1598     18.3466     19.7143   0.0111124
        1599      18.191     19.7134   0.0111462
        1600     18.2724     19.7125   0.0111756
        1601     18.5389     19.7117   0.0111926
        1602     18.7979     19.7112   0.0112001
        1603     18.9534     19.7107   0.0112031
        1604      19.016     19.7103   0.0112045
        1605     19.0204     19.7098   0.0112058
        1606     18.9916     19.7094   0.0112077
        1607     18.9451     19.7089   0.0112108
        1608      18.893     19.7084   0.0112153
        1609     18.8471     19.7079   0.0112211
        1610     18.8176     19.7073   0.0112278
        1611     18.8098     19.7068   0.0112346
        1612     18.8237     19.7062    0.011241
        1613     18.8554     19.7057   0.0112464
        1614     18.8979     19.7052   0.0112505
        1615      18.942     19.7047   0.0112535
        1616     18.9783     19.7043   0.0112555
        1617          19     19.7038    0.011257
        1618     19.0044     19.7034   0.0112583
        1619      18.992     19.7029   0.0112599
        1620     18.9665     19.7025   0.0112621
        1621     18.9351      19.702   0.0112651
        1622     18.9072     19.7015   0.0112689
        1623     18.8921      19.701   0.0112729
        1624     18.8959     19.7005   0.0112769
        1625     18.9186     19.7001   0.0112802
        1626     18.9569     19.6996   0.0112825
        1627      19.008     19.6992   0.0112836
        1628     19.0721     19.6988   0.0112832
        1629      19.149     19.6984   0.0112814
        1630     19.2349     19.6982    0.011278
        1631     19.3217     19.6979   0.0112735
        1632     19.4002     19.6978    0.011268
        1633      19.463     19.6976   0.0112621
        1634     19.5044     19.6975   0.0112558
        1635     19.5186     19.6974   0.0112494
        1636     19.4967     19.6973   0.0112432
        1637     19.4247     19.6971   0.0112376
        1638     19.2839     19.6968   0.0112336
        1639     19.0689     19.6965   0.0112332
        1640      18.823     19.6959    0.011239
        1641     18.6531     19.6953   0.0112501
        1642     18.6611     19.6947   0.0112609
        1643     18.8517     19.6941   0.0112657
        1644     19.1316     19.6938   0.0112641
        1645     19.3936     19.6936   0.0112587
        1646     19.5852     19.6936    0.011252
        1647     19.7068     19.6936   0.0112452
        1648     19.7794     19.6936   0.0112385
        1649      19.824     19.6937    0.011232
        1650     19.8554     19.6938   0.0112256
        1651     19.8812     19.6939   0.0112194
        1652     19.9027      19.694   0.0112133
        1653     19.9144     19.6942   0.0112073
        1654     19.9031     19.6943   0.0112012
        1655       19.85     19.6944   0.0111949
        1656     19.7422     19.6944   0.0111881
        1657     19.5974     19.6944   0.0111815
        1658     19.4752     19.6942   0.0111756
        1659     19.4219     19.6941     0.01117
        1660     19.4137     19.6939   0.0111646
        1661     19.4145     19.6937   0.0111591
        1662     19.4511     19.6936   0.0111534
        1663     19.5523     19.6935    0.011147
        1664     19.6777     19.6935   0.0111403
        1665     19.7773     19.6935   0.0111337
        1666     19.8401     19.6936   0.0111274
        1667     19.8784     19.6937   0.0111213
        1668     19.9128     19.6939   0.0111154
        1669     19.9595      19.694   0.0111098
        1670     20.0156     19.6942   0.0111049
        1671      20.063     19.6944   0.0111004
        1672     20.0902     19.6947   0.0110963
        1673     20.1074     19.6949   0.0110924
        1674     20.1348     19.6952   0.0110889
        1675     20.1792     19.6955    0.011086
        1676     20.2253     19.6958   0.0110839
        1677     20.2545     19.6961   0.0110823
        1678      20.264     19.6965   0.0110809
        1679     20.2664     19.6968   0.0110795
        1680     20.2761     19.6971   0.0110783
        1681     20.2968     19.6975   0.0110774
        1682     20.3204     19.6979    0.011077
        1683     20.3344     19.6982   0.0110769
        1684     20.3284     19.6986   0.0110766
        1685     20.2982      19.699   0.0110758
        1686     20.2448     19.6993   0.0110739
        1687     20.1717     19.6996   0.0110709
        1688     20.0871     19.6998   0.0110667
        1689     20.0152        19.7   0.0110617
        1690      19.992     19.7002   0.0110565
        1691     20.0327     19.7004   0.0110518
        1692     20.1062     19.7006   0.0110478
        1693     20.1635     19.7009   0.0110447
        1694     20.1846     19.7012   0.0110419
        1695     20.1879     19.7015   0.0110391
        1696     20.1985     19.7017   0.0110365
        1697     20.2199     19.7021   0.0110342
        1698     20.2399     19.7024   0.0110322
        1699     20.2497     19.7027   0.0110304
        1700     20.2509      19.703   0.0110287
        1701     20.2497     19.7033   0.0110269
        1702     20.2492     19.7037    0.011025
        1703     20.2463      19.704   0.0110232
        1704     20.2359     19.7043   0.0110211
        1705     20.2148     19.7046   0.0110187
        1706     20.1825     19.7049   0.0110158
        1707     20.1392     19.7051   0.0110123
        1708     20.0841     19.7053   0.0110081
        1709      20.016     19.7055   0.0110032
        1710     19.9389     19.7057   0.0109976
        1711     19.8658     19.7058   0.0109915
        1712     19.8159     19.7058   0.0109853
        1713      19.802     19.7059    0.010979
        1714     19.8213     19.7059   0.0109728
        1715     19.8519      19.706   0.0109668
        1716     19.8437     19.7061   0.0109607
        1717     19.7139     19.7061   0.0109543
        1718     19.4332      19.706   0.0109491
        1719     19.2493     19.7057   0.0109459
        1720     19.4514     19.7055   0.0109405
        1721     19.7941     19.7056   0.0109343
        1722     19.9889     19.7058   0.0109292
        1723     20.0335     19.7059   0.0109245
        1724     20.0019     19.7061   0.0109195
        1725     19.9482     19.7063   0.0109141
        1726     19.9051     19.7064   0.0109084
        1727     19.8858     19.7065   0.0109026
        1728     19.8842     19.7066   0.0108967
        1729      19.884     19.7067   0.0108909
        1730     19.8758     19.7068   0.0108851
        1731     19.8652     19.7069   0.0108792
        1732     19.8617      19.707   0.0108732
        1733       19.86      19.707   0.0108673
        1734     19.8406     19.7071   0.0108613
        1735     19.7886     19.7072   0.0108552
        1736     19.7079     19.7072   0.0108489
        1737     19.6192     19.7071   0.0108428
        1738     19.5477      19.707   0.0108369
        1739     19.5056     19.7069   0.0108313
        1740     19.4792     19.7068   0.0108259
        1741     19.4351     19.7066   0.0108208
        1742     19.3615     19.7064   0.0108164
        1743     19.3202     19.7062   0.0108125
        1744     19.4009      19.706   0.0108077
        1745     19.5846      19.706   0.0108017
        1746     19.7653      19.706   0.0107956
        1747     19.8799     19.7061   0.0107899
        1748      19.928     19.7062   0.0107844
        1749     19.9307     19.7064    0.010779
        1750     19.9077     19.7065   0.0107735
        1751     19.8721     19.7066   0.0107677
        1752     19.8313     19.7066   0.0107618
        1753     19.7884     19.7067   0.0107558
        1754      19.744     19.7067   0.0107497
        1755     19.6998     19.7067   0.0107436
        1756     19.6615     19.7067   0.0107375
        1757      19.639     19.7066   0.0107314
        1758     19.6399     19.7066   0.0107254
        1759     19.6627     19.7066   0.0107193
        1760     19.6962     19.7066   0.0107132
        1761     19.7276     19.7066   0.0107072
        1762     19.7476     19.7066   0.0107011
        1763     19.7518     19.7066   0.0106951
        1764      19.737     19.7066    0.010689
        1765     19.6988     19.7066    0.010683
        1766     19.6305     19.7066    0.010677
        1767     19.5256     19.7065   0.0106715
        1768     19.3836     19.7063    0.010667
        1769      19.217      19.706   0.0106645
        1770     19.0545     19.7057   0.0106649
        1771     18.9377     19.7052   0.0106677
        1772     18.9077     19.7048   0.0106711
        1773     18.9627     19.7044   0.0106733
        1774     19.0284      19.704   0.0106741
        1775     19.0121     19.7036   0.0106752
        1776     18.9132     19.7031   0.0106785
        1777     18.8726     19.7027   0.0106827
        1778     18.9954     19.7023   0.0106841
        1779     19.1944      19.702   0.0106819
        1780     19.3538     19.7018   0.0106777
        1781     19.4423     19.7017   0.0106727
        1782     19.4654     19.7015   0.0106675
        1783     19.4232     19.7014   0.0106627
        1784     19.3032     19.7011    0.010659
        1785     19.1003     19.7008   0.0106584
        1786     18.8731     19.7003   0.0106625
        1787     18.7522     19.6998   0.0106697
        1788      18.791     19.6993   0.0106758
        1789     18.9018     19.6989   0.0106792
        1790     19.0008     19.6985   0.0106803
        1791     19.0652     19.6981   0.0106802
        1792     19.0924     19.6978   0.0106796
        1793     19.0836     19.6974   0.0106791
        1794     19.0511     19.6971   0.0106792
        1795     19.0223     19.6967   0.0106799
        1796     19.0236     19.6963   0.0106805
        1797     19.0569      19.696   0.0106805
        1798     19.1019     19.6956   0.0106797
        1799      19.138     19.6953   0.0106782
        1800     19.1566      19.695   0.0106765
        1801     19.1571     19.6947   0.0106748
        1802       19.14     19.6944   0.0106733
        1803     19.1059     19.6941   0.0106723
        1804     19.0566     19.6937   0.0106723
        1805     18.9978     19.6934   0.0106733
        1806     18.9361     19.6929   0.0106756
        1807     18.8725     19.6925   0.0106794
        1808     18.8004      19.692   0.0106849
        1809      18.717     19.6914   0.0106926
        1810     18.6387     19.6909   0.0107025
        1811     18.5961     19.6903   0.0107136
        1812     18.6079     19.6897   0.0107243
        1813     18.6648     19.6891   0.0107333
        1814      18.745     19.6886     0.01074
        1815     18.8327     19.6881   0.0107444
        1816     18.9195     19.6877   0.0107468
        1817      18.999     19.6873   0.0107476
        1818     19.0665      19.687   0.0107471
        1819     19.1195     19.6867   0.0107457
        1820     19.1576     19.6864   0.0107438
        1821     19.1812     19.6861   0.0107414
        1822     19.1902     19.6858    0.010739
        1823     19.1831     19.6855   0.0107366
        1824     19.1568     19.6852   0.0107347
        1825     19.1074     19.6849   0.0107335
        1826     19.0335     19.6846   0.0107335
        1827     18.9426     19.6842   0.0107353
        1828     18.8586     19.6837   0.0107389
        1829     18.8171     19.6832   0.0107435
        1830     18.8426     19.6828   0.0107475
        1831     18.9268     19.6824   0.0107495
        1832     19.0389      19.682   0.0107494
        1833     19.1505     19.6817   0.0107474
        1834     19.2491     19.6815   0.0107442
        1835     19.3344     19.6813     0.01074
        1836     19.4102     19.6812   0.0107351
        1837     19.4797      19.681   0.0107298
        1838     19.5429      19.681   0.0107243
        1839     19.5973     19.6809   0.0107185
        1840     19.6389     19.6809   0.0107127
        1841     19.6627     19.6809   0.0107069
        1842     19.6622     19.6809   0.0107011
        1843     19.6253     19.6809   0.0106954
        1844     19.5318     19.6808   0.0106899
        1845     19.3639     19.6806   0.0106854
        1846     19.1595     19.6803   0.0106834
        1847      19.061       19.68   0.0106829
        1848     19.1806     19.6797   0.0106805
        1849     19.4335     19.6796   0.0106755
        1850     19.6753     19.6796   0.0106698
        1851     19.8419     19.6797   0.0106644
        1852     19.9253     19.6798   0.0106594
        1853     19.9371     19.6799   0.0106546
        1854     19.8992     19.6801   0.0106495
        1855     19.8419     19.6801   0.0106441
        1856     19.7936     19.6802   0.0106386
        1857      19.764     19.6802   0.0106329
        1858      19.744     19.6803   0.0106273
        1859     19.7266     19.6803   0.0106216
        1860     19.7261     19.6803   0.0106159
        1861     19.7616     19.6804   0.0106103
        1862      19.823     19.6805   0.0106049
        1863     19.8701     19.6806   0.0105996
        1864     19.8662     19.6807   0.0105944
        1865     19.8035     19.6807    0.010589
        1866     19.7083     19.6807   0.0105833
        1867     19.6345     19.6807   0.0105777
        1868     19.6327     19.6807    0.010572
        1869     19.7069     19.6807   0.0105664
