#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2579     2.17357     2.18769 0.000566137
        2580     2.16918     2.18768 0.000565963
        2581     2.16901     2.18768  0.00056579
        2582     2.17476     2.18767 0.000565593
        2583     2.18144     2.18767 0.000565379
        2584     2.18538     2.18767 0.000565161
        2585       2.187     2.18767 0.000564942
        2586     2.18796     2.18767 0.000564724
        2587     2.18907     2.18767 0.000564506
        2588     2.18995     2.18767 0.000564289
        2589     2.18978     2.18767 0.000564071
        2590     2.18812     2.18767 0.000563853
        2591     2.18518     2.18767 0.000563637
        2592      2.1815     2.18767 0.000563424
        2593     2.17748     2.18766 0.000563221
        2594      2.1733     2.18766 0.000563031
        2595     2.16914     2.18765 0.000562859
        2596     2.16542     2.18764 0.000562707
        2597     2.16269     2.18763 0.000562573
        2598     2.16141     2.18762 0.000562447
        2599     2.16187     2.18761 0.000562317
        2600     2.16417      2.1876 0.000562173
        2601     2.16824     2.18759 0.000562007
        2602     2.17352     2.18759 0.000561817
        2603     2.17896     2.18759 0.000561611
        2604     2.18427     2.18758 0.000561396
        2605     2.19008     2.18759 0.000561182
        2606     2.19633     2.18759 0.000560976
        2607     2.20178     2.18759 0.000560788
        2608     2.20538      2.1876 0.000560614
        2609     2.20702     2.18761 0.000560449
        2610     2.20713     2.18762 0.000560284
        2611      2.2061     2.18762 0.000560114
        2612     2.20404     2.18763 0.000559935
        2613     2.20078     2.18763 0.000559743
        2614     2.19608     2.18764 0.000559538
        2615     2.18981     2.18764 0.000559325
        2616     2.18235     2.18764 0.000559115
        2617     2.17513     2.18763 0.000558922
        2618     2.17094     2.18763 0.000558744
        2619     2.17262     2.18762  0.00055856
        2620     2.18007     2.18762 0.000558355
        2621     2.18955     2.18762 0.000558142
        2622     2.19708     2.18762 0.000557941
        2623      2.2013     2.18763 0.000557753
        2624     2.20297     2.18763 0.000557571
        2625     2.20313     2.18764 0.000557389
        2626     2.20219     2.18764 0.000557205
        2627     2.20017     2.18765 0.000557013
        2628     2.19714     2.18765 0.000556813
        2629     2.19364     2.18765 0.000556606
        2630     2.19103     2.18766 0.000556396
        2631     2.19083     2.18766 0.000556185
        2632     2.19359     2.18766 0.000555979
        2633      2.1985     2.18766 0.000555783
        2634     2.20426     2.18767 0.000555607
        2635     2.20973     2.18768  0.00055546
        2636     2.21411     2.18769 0.000555339
        2637     2.21677      2.1877 0.000555238
        2638     2.21701     2.18771 0.000555139
        2639      2.2138     2.18772 0.000555017
        2640     2.20637     2.18773 0.000554851
        2641     2.19657     2.18773 0.000554651
        2642      2.1902     2.18773 0.000554442
        2643     2.19052     2.18773 0.000554233
        2644     2.19255     2.18773 0.000554027
        2645     2.19169     2.18774 0.000553819
        2646     2.19041     2.18774 0.000553611
        2647     2.19238     2.18774 0.000553405
        2648     2.19699     2.18774 0.000553207
        2649     2.20198     2.18775 0.000553024
        2650     2.20614     2.18775 0.000552859
        2651     2.20855     2.18776 0.000552706
        2652     2.20822     2.18777 0.000552551
        2653     2.20494     2.18778 0.000552381
        2654     2.19989     2.18778 0.000552192
        2655     2.19502     2.18778  0.00055199
        2656     2.19156     2.18779 0.000551784
        2657     2.18905     2.18779 0.000551577
        2658     2.18578     2.18779  0.00055137
        2659     2.18054     2.18778 0.000551169
        2660     2.17506     2.18778 0.000550983
        2661     2.17342     2.18777 0.000550802
        2662     2.17554     2.18777 0.000550614
        2663     2.17537     2.18776 0.000550427
        2664     2.16848     2.18776 0.000550268
        2665     2.15741     2.18774  0.00055018
        2666     2.14979     2.18773 0.000550157
        2667     2.15123     2.18772 0.000550121
        2668     2.15979     2.18771 0.000550015
        2669     2.16922      2.1877 0.000549852
        2670     2.17535     2.18769 0.000549666
        2671     2.17778     2.18769 0.000549473
        2672     2.17771     2.18769  0.00054928
        2673     2.17637     2.18768  0.00054909
        2674     2.17454     2.18768 0.000548907
        2675     2.17258     2.18767 0.000548731
        2676     2.17059     2.18767 0.000548563
        2677     2.16854     2.18766 0.000548405
        2678      2.1664     2.18765 0.000548257
        2679      2.1642     2.18764 0.000548123
        2680     2.16222     2.18763    0.000548
        2681     2.16094     2.18762 0.000547886
        2682       2.161     2.18761 0.000547772
        2683     2.16283      2.1876 0.000547645
        2684     2.16633      2.1876 0.000547499
        2685      2.1708     2.18759 0.000547331
        2686     2.17511     2.18758 0.000547146
        2687     2.17806     2.18758 0.000546954
        2688      2.1784     2.18758 0.000546762
        2689     2.17501     2.18757 0.000546578
        2690     2.16712     2.18757 0.000546428
        2691     2.15534     2.18755 0.000546356
        2692     2.14416     2.18754 0.000546391
        2693     2.14292     2.18752 0.000546439
        2694     2.15563     2.18751 0.000546364
        2695     2.17349      2.1875 0.000546187
        2696     2.18716      2.1875 0.000545984
        2697     2.19438     2.18751 0.000545787
        2698     2.19625     2.18751 0.000545595
        2699     2.19421     2.18751 0.000545398
        2700      2.1896     2.18751 0.000545197
        2701     2.18392     2.18751 0.000544997
        2702     2.17883     2.18751 0.000544804
        2703      2.1759      2.1875  0.00054462
        2704     2.17599      2.1875 0.000544435
        2705     2.17897      2.1875 0.000544243
        2706     2.18379     2.18749 0.000544043
        2707     2.18884      2.1875 0.000543843
        2708      2.1916      2.1875 0.000543644
        2709     2.18776      2.1875 0.000543443
        2710     2.17151     2.18749 0.000543275
        2711     2.14636     2.18748 0.000543286
        2712     2.13974     2.18746 0.000543371
        2713     2.16159     2.18745 0.000543254
        2714     2.18415     2.18745 0.000543055
        2715     2.19504     2.18745 0.000542863
        2716     2.19806     2.18745 0.000542677
        2717     2.19717     2.18746 0.000542489
        2718     2.19417     2.18746 0.000542295
        2719     2.18987     2.18746 0.000542096
        2720     2.18483     2.18746 0.000541898
        2721     2.17938     2.18746 0.000541707
        2722     2.17299     2.18745 0.000541534
        2723     2.16354     2.18744 0.000541406
        2724     2.14919     2.18743 0.000541389
        2725     2.13551     2.18741 0.000541526
        2726     2.13566     2.18739  0.00054166
        2727     2.14941     2.18738  0.00054164
        2728     2.16305     2.18737 0.000541515
        2729     2.17061     2.18736 0.000541352
        2730     2.17409     2.18736 0.000541175
        2731     2.17611     2.18735 0.000540993
        2732     2.17775     2.18735 0.000540806
        2733     2.17893     2.18735 0.000540617
        2734     2.17895     2.18734 0.000540428
        2735     2.17658     2.18734 0.000540245
        2736     2.16991     2.18733 0.000540085
        2737     2.15726     2.18732 0.000539999
        2738     2.14082     2.18731 0.000540069
        2739     2.12918     2.18728 0.000540288
        2740     2.12765     2.18726 0.000540529
        2741     2.13053     2.18724 0.000540728
        2742     2.12891     2.18722  0.00054095
        2743     2.11441     2.18719 0.000541403
        2744     2.09364     2.18716 0.000542278
        2745     2.10259     2.18713 0.000542955
        2746     2.13827     2.18711 0.000543049
        2747     2.16166      2.1871  0.00054293
        2748     2.16586     2.18709 0.000542788
        2749     2.15951     2.18708 0.000542683
        2750     2.15051     2.18707 0.000542649
        2751      2.1447     2.18706  0.00054267
        2752     2.14442     2.18704 0.000542694
        2753     2.14783     2.18703 0.000542683
        2754      2.1519     2.18701 0.000542636
        2755     2.15535       2.187 0.000542561
        2756     2.15907     2.18699 0.000542459
        2757     2.16452     2.18698 0.000542323
        2758      2.1718     2.18698 0.000542155
        2759     2.17923     2.18697 0.000541965
        2760      2.1848     2.18697  0.00054177
        2761     2.18708     2.18697 0.000541573
        2762      2.1854     2.18697 0.000541378
        2763     2.17996     2.18697 0.000541188
        2764     2.17262     2.18697 0.000541017
        2765      2.1665     2.18696 0.000540872
        2766      2.1628     2.18695 0.000540747
        2767     2.15934     2.18694 0.000540643
        2768     2.15482     2.18693 0.000540572
        2769     2.15266     2.18692 0.000540519
        2770     2.15634      2.1869 0.000540436
        2771     2.16354      2.1869 0.000540307
        2772     2.17037     2.18689 0.000540145
        2773       2.176     2.18689 0.000539965
        2774     2.18105     2.18688 0.000539774
        2775     2.18572     2.18688  0.00053958
        2776     2.18979     2.18688 0.000539386
        2777     2.19326     2.18689 0.000539197
        2778     2.19651     2.18689 0.000539014
        2779     2.19973     2.18689  0.00053884
        2780     2.20226      2.1869 0.000538674
        2781     2.20249     2.18691  0.00053851
        2782      2.1983     2.18691 0.000538332
        2783     2.18837     2.18691 0.000538139
        2784     2.17572     2.18691  0.00053796
        2785     2.16966      2.1869 0.000537803
        2786     2.17529      2.1869 0.000537626
        2787     2.18533      2.1869 0.000537433
        2788     2.19185      2.1869 0.000537244
        2789     2.19318      2.1869 0.000537056
        2790     2.19029      2.1869 0.000536864
        2791     2.18385      2.1869 0.000536673
        2792     2.17408      2.1869 0.000536501
        2793     2.16201     2.18689 0.000536383
        2794     2.15181     2.18687 0.000536337
        2795     2.15054     2.18686 0.000536303
        2796     2.16088     2.18685 0.000536192
        2797     2.17604     2.18685 0.000536014
        2798      2.1867     2.18685 0.000535822
        2799     2.18806     2.18685 0.000535631
        2800     2.18137     2.18685 0.000535443
        2801      2.1747     2.18684  0.00053527
        2802     2.17665     2.18684 0.000535091
        2803     2.18475     2.18684 0.000534901
        2804     2.19102     2.18684 0.000534712
        2805     2.19272     2.18684 0.000534526
        2806      2.1915     2.18684 0.000534338
        2807     2.18943     2.18684 0.000534148
        2808     2.18753     2.18684 0.000533958
        2809     2.18597     2.18684 0.000533768
        2810     2.18503     2.18684 0.000533578
        2811     2.18564     2.18684 0.000533389
        2812     2.18871     2.18684 0.000533199
        2813     2.19387     2.18685 0.000533016
        2814     2.19954     2.18685 0.000532845
        2815       2.204     2.18686 0.000532691
        2816     2.20582     2.18686 0.000532544
        2817     2.20373     2.18687 0.000532389
        2818     2.19729     2.18687 0.000532213
        2819     2.18817     2.18687 0.000532024
        2820     2.17993     2.18687 0.000531841
        2821     2.17489     2.18687  0.00053167
        2822      2.1728     2.18686 0.000531505
        2823     2.17236     2.18686 0.000531341
        2824     2.17057     2.18685 0.000531184
        2825     2.16301     2.18684 0.000531063
        2826     2.14779     2.18683 0.000531055
        2827     2.12541     2.18681 0.000531312
        2828     2.10873     2.18678 0.000531841
        2829     2.12541     2.18676 0.000532095
        2830     2.15517     2.18675 0.000532024
        2831     2.17034     2.18674 0.000531868
        2832     2.17712     2.18674 0.000531691
        2833     2.18359     2.18674 0.000531504
        2834     2.18948     2.18674 0.000531317
        2835     2.19274     2.18674 0.000531134
        2836     2.19296     2.18674 0.000530952
        2837     2.19065     2.18674 0.000530766
        2838     2.18644     2.18674 0.000530579
        2839     2.18091     2.18674 0.000530396
        2840     2.17485     2.18674 0.000530226
        2841     2.16924     2.18673 0.000530075
        2842     2.16466     2.18672 0.000529945
        2843     2.16047     2.18671  0.00052984
        2844     2.15516      2.1867 0.000529769
        2845     2.14849     2.18669 0.000529753
        2846     2.14335     2.18667 0.000529786
        2847     2.14318     2.18666  0.00052982
        2848     2.14702     2.18664 0.000529817
        2849      2.1514     2.18663 0.000529775
        2850     2.15511     2.18662 0.000529705
        2851     2.15873     2.18661 0.000529609
        2852     2.16223      2.1866 0.000529493
        2853     2.16513     2.18659 0.000529361
        2854     2.16738     2.18659 0.000529218
        2855     2.16912     2.18658 0.000529068
        2856     2.17022     2.18658 0.000528914
        2857     2.17045     2.18657 0.000528759
        2858      2.1697     2.18656 0.000528607
        2859     2.16798     2.18656 0.000528462
        2860     2.16512     2.18655  0.00052833
        2861     2.16083     2.18654 0.000528222
        2862     2.15507     2.18653 0.000528152
        2863     2.14876     2.18652 0.000528132
        2864      2.1438      2.1865 0.000528158
        2865     2.14206     2.18649 0.000528202
        2866     2.14376     2.18647 0.000528228
        2867     2.14742     2.18646 0.000528219
        2868     2.15136     2.18645 0.000528177
        2869     2.15475     2.18644 0.000528108
        2870     2.15743     2.18642 0.000528021
        2871     2.15932     2.18642 0.000527921
        2872     2.16035     2.18641 0.000527816
        2873     2.16054      2.1864 0.000527709
        2874     2.16019     2.18639 0.000527604
        2875     2.15975     2.18638 0.000527502
        2876     2.15961     2.18637   0.0005274
        2877     2.15991     2.18636 0.000527297
        2878     2.16054     2.18635  0.00052719
        2879     2.16122     2.18634 0.000527079
        2880      2.1617     2.18633 0.000526966
        2881     2.16184     2.18633 0.000526852
        2882     2.16154     2.18632 0.000526739
        2883     2.16063     2.18631 0.000526632
        2884     2.15866      2.1863 0.000526536
        2885     2.15485     2.18629 0.000526467
        2886     2.14854     2.18627 0.000526447
        2887     2.14061     2.18626 0.000526502
        2888     2.13476     2.18624 0.000526621
        2889     2.13513     2.18622 0.000526736
        2890      2.1418     2.18621 0.000526778
        2891     2.15115      2.1862 0.000526735
        2892     2.15922     2.18619 0.000526636
        2893      2.1635     2.18618 0.000526512
        2894     2.16333     2.18617  0.00052639
        2895     2.15973     2.18616 0.000526287
        2896     2.15486     2.18615 0.000526216
        2897      2.1513     2.18614 0.000526172
        2898     2.15069     2.18613 0.000526133
        2899     2.15311     2.18612 0.000526074
        2900     2.15757     2.18611 0.000525985
        2901      2.1628      2.1861 0.000525865
        2902     2.16779     2.18609 0.000525722
        2903     2.17201     2.18609 0.000525563
        2904     2.17541     2.18608 0.000525395
        2905     2.17816     2.18608 0.000525221
        2906     2.18045     2.18608 0.000525044
        2907     2.18235     2.18608 0.000524865
        2908     2.18383     2.18608 0.000524685
        2909     2.18478     2.18608 0.000524505
        2910     2.18504     2.18607 0.000524325
        2911     2.18438     2.18607 0.000524145
        2912     2.18257     2.18607 0.000523966
        2913     2.17952     2.18607 0.000523791
        2914     2.17558     2.18607 0.000523624
        2915     2.17165     2.18606 0.000523468
        2916     2.16847     2.18606 0.000523323
        2917     2.16548     2.18605 0.000523191
        2918     2.16116     2.18604 0.000523081
        2919     2.15502     2.18603  0.00052301
        2920     2.14974     2.18602 0.000522978
        2921     2.15165     2.18601 0.000522932
        2922      2.1641       2.186 0.000522807
        2923      2.1812       2.186  0.00052263
        2924     2.19514       2.186 0.000522461
        2925     2.20318     2.18601 0.000522315
        2926     2.20601     2.18601 0.000522181
        2927      2.2051     2.18602 0.000522044
        2928     2.20188     2.18602 0.000521894
        2929     2.19772     2.18603 0.000521731
        2930     2.19374     2.18603 0.000521559
        2931     2.18997     2.18603 0.000521383
        2932     2.18496     2.18603 0.000521205
        2933     2.17697     2.18603 0.000521037
        2934     2.16666     2.18602 0.000520901
        2935     2.15884     2.18601 0.000520806
        2936     2.15949       2.186 0.000520707
        2937     2.16881       2.186 0.000520562
        2938     2.18069       2.186 0.000520388
        2939     2.18898       2.186 0.000520212
        2940     2.19069       2.186 0.000520038
        2941     2.18493       2.186 0.000519861
        2942     2.17275     2.18599 0.000519704
        2943     2.16022     2.18599 0.000519601
        2944     2.15721     2.18598 0.000519517
        2945     2.16425     2.18597 0.000519393
        2946     2.17091     2.18596 0.000519241
        2947     2.17005     2.18596 0.000519093
        2948     2.16504     2.18595 0.000518966
        2949     2.16684     2.18594  0.00051883
        2950     2.17893     2.18594  0.00051866
        2951     2.19292     2.18594 0.000518489
        2952     2.20245     2.18595 0.000518344
        2953     2.20732     2.18596 0.000518219
        2954      2.2092     2.18596 0.000518103
        2955     2.20931     2.18597 0.000517988
        2956     2.20819     2.18598 0.000517867
        2957     2.20597     2.18599 0.000517736
        2958     2.20254     2.18599 0.000517592
        2959     2.19787       2.186 0.000517432
        2960     2.19233       2.186 0.000517262
        2961     2.18683       2.186 0.000517087
        2962     2.18235       2.186 0.000516914
        2963     2.17929       2.186 0.000516745
        2964     2.17744     2.18599 0.000516578
        2965     2.17661     2.18599 0.000516414
        2966     2.17673     2.18599 0.000516249
        2967     2.17753     2.18598 0.000516083
        2968     2.17858     2.18598 0.000515915
        2969     2.17992     2.18598 0.000515745
        2970     2.18216     2.18598 0.000515573
        2971     2.18576     2.18598   0.0005154
        2972     2.19031     2.18598 0.000515228
        2973     2.19463     2.18598 0.000515063
        2974      2.1975     2.18599 0.000514905
        2975     2.19828     2.18599 0.000514748
        2976     2.19744     2.18599  0.00051459
        2977     2.19644       2.186 0.000514429
        2978      2.1963       2.186 0.000514268
        2979     2.19581       2.186 0.000514106
        2980     2.19193     2.18601 0.000513937
        2981     2.18244     2.18601 0.000513766
        2982     2.16911       2.186 0.000513625
        2983     2.15802     2.18599 0.000513538
        2984     2.15296     2.18598 0.000513485
        2985     2.15254     2.18597 0.000513436
        2986     2.15826     2.18596 0.000513348
        2987     2.17259     2.18595 0.000513195
        2988     2.19033     2.18596 0.000513026
        2989     2.20416     2.18596  0.00051289
        2990     2.21117     2.18597 0.000512788
        2991     2.21152     2.18598 0.000512687
        2992     2.20631     2.18599 0.000512561
        2993     2.19754     2.18599 0.000512404
        2994     2.18869     2.18599 0.000512234
        2995     2.18299     2.18599 0.000512064
        2996      2.1805     2.18599 0.000511896
        2997     2.17742     2.18598 0.000511734
        2998     2.17001     2.18598 0.000511591
        2999     2.16341     2.18597 0.000511475
        3000     2.16832     2.18597 0.000511339
        3001     2.18116     2.18596 0.000511171
        3002     2.18895     2.18597 0.000511002
        3003      2.1854     2.18596 0.000510831
        3004     2.17148     2.18596 0.000510684
        3005     2.15532     2.18595 0.000510616
        3006      2.1431     2.18594 0.000510645
        3007     2.12803     2.18592 0.000510838
        3008     2.11279     2.18589 0.000511247
        3009     2.11728     2.18587 0.000511585
        3010     2.14207     2.18585 0.000511622
        3011     2.16718     2.18585 0.000511489
        3012     2.18199     2.18585 0.000511321
        3013     2.18719     2.18585 0.000511152
        3014       2.185     2.18585 0.000510982
        3015     2.17577     2.18584 0.000510824
        3016      2.1602     2.18584 0.000510725
        3017     2.14528     2.18582 0.000510733
        3018      2.1429     2.18581 0.000510761
        3019     2.15339      2.1858 0.000510705
        3020     2.16499     2.18579 0.000510582
        3021     2.16999     2.18578  0.00051044
        3022     2.16829     2.18578 0.000510304
        3023     2.16434     2.18577 0.000510185
        3024     2.16365     2.18576 0.000510068
        3025     2.16745     2.18576 0.000509936
        3026      2.1725     2.18575 0.000509786
        3027     2.17618     2.18575 0.000509627
        3028     2.17855     2.18575 0.000509465
        3029     2.18074     2.18575 0.000509299
        3030     2.18346     2.18575 0.000509132
        3031      2.1867     2.18575 0.000508964
        3032     2.18998     2.18575 0.000508798
        3033     2.19257     2.18575 0.000508635
        3034     2.19351     2.18575 0.000508474
        3035     2.19142     2.18575  0.00050831
        3036     2.18479     2.18575 0.000508142
        3037     2.17351     2.18575 0.000507991
        3038     2.16187     2.18574 0.000507885
        3039     2.15822     2.18573 0.000507798
        3040     2.16577     2.18573 0.000507674
        3041     2.17756     2.18572 0.000507514
        3042     2.18643     2.18572 0.000507347
        3043     2.19177     2.18573 0.000507184
        3044     2.19629     2.18573 0.000507029
        3045     2.20105     2.18573 0.000506888
        3046     2.20455     2.18574 0.000506759
        3047     2.20492     2.18575 0.000506632
        3048     2.20191     2.18575 0.000506493
        3049     2.19703     2.18576 0.000506341
        3050     2.19177     2.18576 0.000506179
        3051     2.18544     2.18576 0.000506013
        3052     2.17822     2.18576 0.000505853
        3053     2.17855     2.18575 0.000505693
        3054     2.19377     2.18576 0.000505534
        3055     2.21297     2.18577 0.000505447
        3056     2.21991     2.18578 0.000505405
        3057     2.20756     2.18578  0.00050529
        3058     2.18604     2.18578 0.000505125
        3059     2.18516     2.18578  0.00050496
        3060      2.2073     2.18579 0.000504844
        3061     2.22647      2.1858 0.000504854
        3062     2.23467     2.18582 0.000504941
        3063     2.23554     2.18584 0.000505037
        3064       2.232     2.18585 0.000505097
        3065     2.22521     2.18586 0.000505095
        3066     2.21622     2.18587 0.000505027
        3067     2.20769     2.18588 0.000504913
        3068     2.20359     2.18589 0.000504781
        3069     2.20545     2.18589 0.000504657
        3070     2.21031      2.1859 0.000504555
        3071     2.21404     2.18591 0.000504474
        3072     2.21429     2.18592 0.000504395
        3073     2.21074     2.18593 0.000504295
        3074     2.20476     2.18593 0.000504168
        3075     2.19876     2.18594 0.000504022
        3076     2.19448     2.18594 0.000503865
        3077     2.19161     2.18594 0.000503705
        3078     2.18944     2.18594 0.000503543
        3079     2.18982     2.18594 0.000503381
        3080     2.19529     2.18595 0.000503226
        3081     2.20402     2.18595 0.000503097
        3082     2.21172     2.18596 0.000503003
        3083     2.21645     2.18597 0.000502937
        3084     2.21869     2.18598 0.000502886
        3085     2.21956     2.18599 0.000502841
        3086     2.22012       2.186   0.0005028
        3087      2.2212     2.18602 0.000502766
        3088     2.22302     2.18603 0.000502746
        3089     2.22466     2.18604 0.000502739
        3090     2.22394     2.18605 0.000502726
        3091     2.21827     2.18606 0.000502671
        3092     2.20634     2.18607 0.000502551
        3093     2.19104     2.18607 0.000502391
        3094     2.18083     2.18607 0.000502232
        3095     2.18186     2.18607 0.000502071
        3096     2.19021     2.18607 0.000501911
        3097     2.20002     2.18607 0.000501769
        3098     2.20954     2.18608 0.000501664
        3099     2.21767     2.18609 0.000501606
        3100     2.22282      2.1861 0.000501584
        3101     2.22453     2.18612 0.000501576
        3102     2.22364     2.18613  0.00050156
        3103     2.22133     2.18614 0.000501526
        3104     2.21841     2.18615 0.000501472
        3105     2.21508     2.18616 0.000501398
        3106     2.21091     2.18617 0.000501299
        3107     2.20478     2.18617 0.000501174
        3108     2.19533     2.18618 0.000501021
        3109     2.18415     2.18618 0.000500861
        3110     2.18063     2.18617 0.000500703
        3111     2.19235     2.18618 0.000500546
        3112     2.20937     2.18618  0.00050044
        3113     2.21773     2.18619 0.000500382
        3114     2.21478      2.1862 0.000500306
        3115     2.20605     2.18621 0.000500186
        3116     2.19516     2.18621 0.000500033
        3117     2.18089     2.18621 0.000499876
        3118     2.16878      2.1862 0.000499747
        3119      2.1638      2.1862 0.000499638
        3120     2.16158     2.18619  0.00049954
        3121     2.16734     2.18618 0.000499417
        3122     2.18343     2.18618 0.000499258
        3123     2.19901     2.18619 0.000499115
        3124     2.20833     2.18619 0.000499005
        3125     2.21315      2.1862  0.00049892
        3126     2.21615     2.18621 0.000498852
        3127     2.21878     2.18622 0.000498802
        3128     2.22151     2.18623  0.00049877
        3129     2.22435     2.18625 0.000498759
        3130     2.22695     2.18626 0.000498769
        3131     2.22865     2.18627 0.000498794
        3132     2.22844     2.18629 0.000498816
        3133     2.22492      2.1863 0.000498809
        3134     2.21652     2.18631 0.000498743
        3135     2.20278     2.18631 0.000498612
        3136     2.18711     2.18631 0.000498453
        3137     2.17696     2.18631 0.000498303
        3138     2.17711     2.18631 0.000498153
        3139     2.18565     2.18631 0.000497994
        3140      2.1979     2.18631 0.000497849
        3141     2.20902     2.18632 0.000497743
        3142     2.21546     2.18633 0.000497671
        3143      2.2158     2.18634 0.000497601
        3144     2.21027     2.18634 0.000497501
        3145     2.20064     2.18635 0.000497364
        3146     2.19133     2.18635 0.000497208
        3147     2.18859     2.18635 0.000497051
        3148     2.19396     2.18635 0.000496899
        3149      2.1998     2.18636 0.000496759
        3150     2.19708     2.18636 0.000496613
        3151     2.18698     2.18636 0.000496456
        3152     2.18198     2.18636   0.0004963
        3153     2.18813     2.18636 0.000496143
        3154     2.19927     2.18636 0.000496002
        3155      2.2102     2.18637 0.000495903
        3156     2.21839     2.18638 0.000495849
        3157     2.22238     2.18639 0.000495823
        3158     2.22257      2.1864 0.000495799
        3159     2.22043     2.18642 0.000495759
        3160     2.21759     2.18643   0.0004957
        3161     2.21529     2.18643 0.000495627
        3162     2.21431     2.18644 0.000495549
        3163     2.21488     2.18645 0.000495474
        3164     2.21676     2.18646  0.00049541
        3165     2.21945     2.18647 0.000495363
        3166     2.22238     2.18648 0.000495336
        3167     2.22508      2.1865  0.00049533
        3168     2.22721     2.18651  0.00049534
        3169     2.22858     2.18652 0.000495362
        3170     2.22908     2.18654 0.000495387
        3171      2.2286     2.18655 0.000495409
        3172       2.227     2.18656 0.000495417
        3173     2.22414     2.18657 0.000495402
        3174     2.22008     2.18658 0.000495358
        3175     2.21534     2.18659 0.000495285
        3176     2.21114      2.1866 0.000495189
        3177     2.20911     2.18661 0.000495084
        3178     2.21024     2.18662 0.000494984
        3179     2.21389     2.18662 0.000494903
        3180     2.21825     2.18663 0.000494847
        3181     2.22155     2.18664 0.000494813
        3182     2.22291     2.18666 0.000494789
        3183     2.22226     2.18667  0.00049476
        3184     2.22019     2.18668 0.000494717
        3185     2.21766     2.18669 0.000494657
        3186     2.21547      2.1867 0.000494584
        3187     2.21345     2.18671   0.0004945
        3188     2.21035     2.18671 0.000494401
        3189     2.20496     2.18672 0.000494279
        3190     2.19807     2.18672 0.000494137
        3191     2.19316     2.18672 0.000493986
        3192     2.19316     2.18673 0.000493835
        3193     2.19663     2.18673  0.00049369
        3194     2.20015     2.18673 0.000493554
        3195     2.20276     2.18674 0.000493425
        3196     2.20567     2.18674 0.000493306
        3197     2.20907     2.18675 0.000493201
        3198     2.21101     2.18676 0.000493105
        3199     2.20935     2.18677 0.000493002
        3200     2.20422     2.18677 0.000492878
        3201     2.19903     2.18677 0.000492739
        3202     2.19752     2.18678 0.000492596
        3203     2.19882     2.18678 0.000492457
        3204     2.19905     2.18679 0.000492318
        3205     2.19722     2.18679 0.000492175
        3206      2.1963     2.18679  0.00049203
        3207     2.19934      2.1868 0.000491893
        3208     2.20592      2.1868 0.000491775
        3209     2.21295     2.18681  0.00049169
        3210     2.21758     2.18682  0.00049163
        3211      2.2185     2.18683 0.000491576
        3212     2.21567     2.18684 0.000491505
        3213      2.2099     2.18685 0.000491404
        3214     2.20268     2.18685 0.000491276
        3215     2.19553     2.18685 0.000491131
        3216     2.18885     2.18685 0.000490978
        3217     2.18189     2.18685 0.000490828
        3218     2.17573     2.18685 0.000490688
        3219     2.17574     2.18685 0.000490547
        3220     2.18577     2.18685 0.000490395
        3221     2.19998     2.18685  0.00049026
        3222     2.20835     2.18686 0.000490153
        3223      2.2052     2.18686 0.000490034
        3224     2.18969     2.18686 0.000489883
        3225     2.16904     2.18686 0.000489762
        3226     2.16121     2.18685 0.000489675
        3227     2.17339     2.18684 0.000489541
        3228     2.19078     2.18685 0.000489391
        3229     2.20171     2.18685 0.000489261
        3230     2.20507     2.18686 0.000489142
        3231     2.20285     2.18686 0.000489015
        3232     2.19691     2.18686 0.000488874
        3233     2.18954     2.18687 0.000488724
        3234     2.18462     2.18686 0.000488573
        3235     2.18554     2.18686 0.000488422
        3236     2.19097     2.18687 0.000488273
        3237     2.19596     2.18687  0.00048813
        3238     2.19717     2.18687  0.00048799
        3239     2.19478     2.18687 0.000487845
        3240     2.19121     2.18688 0.000487696
        3241     2.18896     2.18688 0.000487546
        3242     2.18853     2.18688 0.000487396
        3243     2.18843     2.18688 0.000487246
        3244     2.18721     2.18688 0.000487096
        3245     2.18484     2.18688 0.000486946
        3246     2.18246     2.18687 0.000486798
        3247     2.18143     2.18687 0.000486651
        3248     2.18251     2.18687 0.000486503
        3249     2.18573     2.18687 0.000486353
        3250     2.19058     2.18687 0.000486205
        3251      2.1962     2.18688 0.000486064
        3252     2.20168     2.18688 0.000485936
        3253     2.20619     2.18689 0.000485823
        3254      2.2089     2.18689 0.000485721
        3255     2.20865      2.1869 0.000485617
        3256      2.2038      2.1869 0.000485496
        3257     2.19311     2.18691 0.000485351
        3258     2.17969      2.1869 0.000485207
        3259     2.17384      2.1869 0.000485074
        3260     2.18161      2.1869 0.000484928
        3261      2.1943      2.1869 0.000484785
        3262     2.20168     2.18691 0.000484657
        3263     2.20127     2.18691 0.000484529
        3264     2.19569     2.18691 0.000484388
        3265     2.18996     2.18691  0.00048424
        3266     2.18924     2.18691 0.000484093
        3267     2.19539     2.18692 0.000483951
        3268     2.20546     2.18692 0.000483837
        3269     2.21467     2.18693 0.000483763
        3270     2.22013     2.18694 0.000483722
        3271     2.22157     2.18695  0.00048369
        3272     2.22038     2.18696  0.00048365
        3273     2.21866     2.18697 0.000483599
        3274     2.21825     2.18698 0.000483545
        3275     2.21981     2.18699 0.000483502
        3276     2.22281       2.187 0.000483478
        3277     2.22658     2.18701 0.000483481
