#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
          83    -5.16222    -5.09527    0.019976
          84    -5.18137     -5.0963   0.0197645
          85    -5.20661    -5.09759   0.0195745
          86    -5.23116    -5.09915   0.0194084
          87    -5.24664    -5.10084   0.0192592
          88    -5.24852    -5.10252   0.0191133
          89    -5.23667    -5.10403   0.0189579
          90    -5.21354    -5.10524   0.0187863
          91    -5.18092    -5.10608   0.0185982
          92    -5.13536    -5.10639   0.0183988
          93    -5.06733    -5.10597   0.0182058
          94    -4.97385    -5.10457   0.0180663
          95    -4.87688    -5.10217   0.0180344
          96    -4.81511    -5.09918   0.0180927
          97    -4.79608    -5.09606    0.018174
          98    -4.78407    -5.09287   0.0182653
          99    -4.76015    -5.08951   0.0183874
         100    -4.75495    -5.08617   0.0185054
         101    -4.80284    -5.08336   0.0185335
         102    -4.89314     -5.0815   0.0184454
         103    -4.98968    -5.08061   0.0182879
         104    -5.06768    -5.08048   0.0181124
         105    -5.12126    -5.08087   0.0179441
         106    -5.15462    -5.08157   0.0177883
         107    -5.17393    -5.08243    0.017643
         108    -5.18498    -5.08338   0.0175052
         109    -5.19192    -5.08437   0.0173729
         110    -5.19775     -5.0854   0.0172455
         111     -5.2049    -5.08648   0.0171237
         112    -5.21497    -5.08763   0.0170092
         113    -5.22923    -5.08888   0.0169048
         114    -5.24761    -5.09027   0.0168137
         115    -5.26807    -5.09182   0.0167384
         116    -5.28534    -5.09349   0.0166771
         117    -5.29088    -5.09518   0.0166197
         118    -5.27333    -5.09668   0.0165473
         119    -5.22103    -5.09773   0.0164412
         120    -5.12936    -5.09799   0.0163063
         121    -5.01299    -5.09729   0.0161866
         122    -4.91031    -5.09576   0.0161263
         123    -4.85971    -5.09384    0.016109
         124    -4.87098    -5.09204   0.0160791
         125    -4.93182    -5.09076   0.0160014
         126      -5.029    -5.09027   0.0158819
         127    -5.14893    -5.09073   0.0157636
         128    -5.27233    -5.09215   0.0157042
         129    -5.38091    -5.09439   0.0157411
         130      -5.465    -5.09724   0.0158761
         131    -5.52284    -5.10049   0.0160839
         132    -5.55684    -5.10395   0.0163294
         133    -5.57058    -5.10745   0.0165793
         134    -5.56799    -5.11089    0.016808
         135    -5.55384    -5.11417   0.0170007
         136    -5.53362    -5.11726   0.0171532
         137    -5.51198    -5.12014   0.0172683
         138    -5.48918    -5.12281    0.017349
         139    -5.46078    -5.12524   0.0173937
         140    -5.42118    -5.12736   0.0173974
         141    -5.37098    -5.12909   0.0173596
         142    -5.31835    -5.13042   0.0172885
         143    -5.27415    -5.13142   0.0171968
         144     -5.2458    -5.13222   0.0170957
         145    -5.23698    -5.13294    0.016993
         146    -5.24723    -5.13372   0.0168947
         147     -5.2747    -5.13468   0.0168069
         148    -5.31854    -5.13592   0.0167392
         149    -5.37697    -5.13754   0.0167049
         150     -5.4427    -5.13958   0.0167169
         151    -5.50466    -5.14199   0.0167802
         152     -5.5546    -5.14471   0.0168879
         153    -5.58972    -5.14762   0.0170261
         154    -5.61074    -5.15062   0.0171791
         155     -5.6187    -5.15364   0.0173317
         156    -5.61298    -5.15659   0.0174689
         157    -5.59174    -5.15936   0.0175761
         158    -5.55371    -5.16186   0.0176412
         159    -5.50332      -5.164   0.0176605
         160    -5.45194     -5.1658   0.0176416
         161    -5.41297    -5.16734   0.0175987
         162    -5.38873    -5.16871    0.017543
         163    -5.36399     -5.1699   0.0174763
         164     -5.3165     -5.1708   0.0173925
         165      -5.233    -5.17117   0.0172912
         166    -5.11674    -5.17085   0.0171902
         167    -4.98464    -5.16973   0.0171234
         168    -4.85901    -5.16788    0.017121
         169    -4.76794    -5.16552   0.0171825
         170    -4.74721    -5.16305   0.0172567
         171     -4.8168    -5.16103   0.0172742
         172    -4.94806    -5.15979   0.0172181
         173    -5.08589    -5.15936   0.0171238
         174    -5.19383    -5.15956   0.0170266
         175     -5.2633    -5.16016   0.0169396
         176    -5.29956    -5.16095   0.0168619
         177    -5.31045    -5.16179   0.0167877
         178    -5.30311    -5.16259   0.0167122
         179    -5.28304    -5.16326   0.0166324
         180     -5.2533    -5.16376   0.0165475
         181    -5.21452    -5.16404   0.0164584
         182    -5.16786    -5.16406    0.016368
         183    -5.11908    -5.16381   0.0162804
         184    -5.08067    -5.16336   0.0161982
         185    -5.06435    -5.16283   0.0161195
         186    -5.07145    -5.16234   0.0160403
         187    -5.09192    -5.16196   0.0159589
         188    -5.11352     -5.1617   0.0158761
         189    -5.12781    -5.16152   0.0157932
         190    -5.13016    -5.16136   0.0157109
         191     -5.1182    -5.16113   0.0156303
         192    -5.09307    -5.16078   0.0155529
         193    -5.06187    -5.16026   0.0154807
         194    -5.03628    -5.15963   0.0154141
         195    -5.02513    -5.15894   0.0153505
         196    -5.02774    -5.15827   0.0152868
         197    -5.03676    -5.15765   0.0152216
         198    -5.04558    -5.15708   0.0151552
         199    -5.05349    -5.15656    0.015088
         200    -5.06509    -5.15611   0.0150195
         201    -5.09006    -5.15578   0.0149484
         202    -5.14053     -5.1557   0.0148746
         203    -5.22105    -5.15602   0.0148048
         204    -5.32021    -5.15683   0.0147541
         205    -5.41602    -5.15809   0.0147362
         206    -5.49111    -5.15971   0.0147531
         207    -5.53834    -5.16154   0.0147947
         208    -5.55855    -5.16345   0.0148462
         209      -5.556    -5.16533   0.0148935
         210    -5.53585    -5.16709   0.0149268
         211    -5.50271    -5.16868   0.0149405
         212    -5.45958    -5.17005   0.0149329
         213     -5.4083    -5.17117   0.0149046
         214    -5.34888      -5.172   0.0148581
         215    -5.28219    -5.17251   0.0147978
         216    -5.21231     -5.1727   0.0147305
         217    -5.15226     -5.1726   0.0146629
         218    -5.12583    -5.17239   0.0145972
         219    -5.15617    -5.17232   0.0145307
         220    -5.24424    -5.17264   0.0144684
         221    -5.36371    -5.17351   0.0144287
         222    -5.48029    -5.17489   0.0144297
         223    -5.57152    -5.17667   0.0144742
         224    -5.63065    -5.17869   0.0145508
         225    -5.66168    -5.18084   0.0146436
         226    -5.67185    -5.18301   0.0147391
         227    -5.66833    -5.18515   0.0148284
         228    -5.65708    -5.18722   0.0149072
         229    -5.64303    -5.18921   0.0149744
         230    -5.63017    -5.19113   0.0150315
         231    -5.62138    -5.19299   0.0150814
         232    -5.61827    -5.19482   0.0151274
         233    -5.62066    -5.19665   0.0151724
         234    -5.62542    -5.19848   0.0152178
         235    -5.62532     -5.2003   0.0152611
         236    -5.60802    -5.20203   0.0152939
         237    -5.55462    -5.20352   0.0153015
         238    -5.44212    -5.20452   0.0152701
         239    -5.25729    -5.20474   0.0152078
         240    -5.02619      -5.204   0.0151626
         241    -4.83586    -5.20247   0.0151764
         242    -4.79067    -5.20077   0.0152088
         243    -4.91422    -5.19959   0.0151919
         244    -5.11981    -5.19926   0.0151331
         245    -5.29475    -5.19965   0.0150764
         246    -5.38006    -5.20038   0.0150329
         247     -5.3769     -5.2011    0.014989
         248    -5.32448     -5.2016   0.0149368
         249    -5.27893    -5.20191   0.0148801
         250    -5.27918    -5.20222   0.0148238
         251    -5.31984    -5.20268   0.0147721
         252    -5.36952    -5.20335   0.0147283
         253    -5.40563    -5.20415   0.0146918
         254     -5.4231    -5.20501   0.0146592
         255    -5.42532    -5.20587   0.0146272
         256     -5.4171     -5.2067   0.0145933
         257    -5.40195    -5.20746   0.0145563
         258    -5.38268    -5.20814   0.0145157
         259    -5.36191    -5.20873   0.0144718
         260    -5.34328    -5.20925   0.0144254
         261    -5.33037    -5.20971   0.0143776
         262    -5.32587    -5.21015   0.0143295
         263    -5.32888    -5.21061   0.0142821
         264    -5.33441    -5.21107   0.0142357
         265    -5.33454    -5.21154   0.0141896
         266    -5.32343    -5.21196   0.0141425
         267    -5.30477    -5.21231   0.0140938
         268    -5.29521    -5.21262   0.0140446
         269    -5.31526      -5.213   0.0139976
         270    -5.37123    -5.21359    0.013958
         271    -5.44859    -5.21445   0.0139334
         272    -5.52636     -5.2156   0.0139293
         273    -5.59117    -5.21698   0.0139461
         274    -5.64075    -5.21852   0.0139807
         275    -5.67786    -5.22019   0.0140292
         276    -5.70694    -5.22196   0.0140888
         277    -5.73163     -5.2238   0.0141576
         278     -5.7547    -5.22571   0.0142349
         279    -5.77771    -5.22768   0.0143207
         280     -5.8005    -5.22973    0.014415
         281     -5.8214    -5.23184   0.0145166
         282    -5.83705    -5.23398   0.0146229
         283    -5.84209    -5.23613   0.0147283
         284     -5.8319    -5.23823   0.0148251
         285    -5.80461    -5.24022   0.0149057
         286    -5.76574    -5.24205   0.0149664
         287    -5.72881    -5.24375     0.01501
         288    -5.70945    -5.24537   0.0150447
         289    -5.71302    -5.24698   0.0150795
         290    -5.72632    -5.24864   0.0151178
         291    -5.72771    -5.25028   0.0151552
         292    -5.72514    -5.25191   0.0151903
         293    -5.77777     -5.2537   0.0152441
         294    -5.92209    -5.25598   0.0153609
         295    -6.10172    -5.25884    0.015574
         296    -6.24493    -5.26218   0.0158737
         297    -6.33633    -5.26579    0.016227
         298    -6.39489    -5.26958    0.016609
         299    -6.44002     -5.2735   0.0170085
         300    -6.48182    -5.27752   0.0174222
         301    -6.52355    -5.28166   0.0178494
         302    -6.56564    -5.28591   0.0182896
         303    -6.60988    -5.29028   0.0187439
         304    -6.65888    -5.29479   0.0192153
         305    -6.71233    -5.29943   0.0197064
         306    -6.76445    -5.30422   0.0202152
         307    -6.81193    -5.30913   0.0207373
         308    -6.85763    -5.31416   0.0212707
         309     -6.9057    -5.31931   0.0218166
         310    -6.95448    -5.32459   0.0223748
         311    -6.99962    -5.32997   0.0229419
         312    -7.03914    -5.33545   0.0235133
         313    -7.07581    -5.34101   0.0240866
         314    -7.11642    -5.34666   0.0246646
         315    -7.16796    -5.35245   0.0252549
         316    -7.23296     -5.3584   0.0258667
         317    -7.30588    -5.36454   0.0265046
         318    -7.37409    -5.37086   0.0271641
         319    -7.42192    -5.37729   0.0278295
         320    -7.43768    -5.38373   0.0284776
         321    -7.41803    -5.39007   0.0290855
         322    -7.36743    -5.39621   0.0296364
         323      -7.293    -5.40208   0.0301208
         324    -7.20871    -5.40765   0.0305396
         325    -7.15674    -5.41304   0.0309162
         326    -7.19676    -5.41851   0.0313018
         327     -7.3336    -5.42436   0.0317492
         328    -7.50168     -5.4307   0.0322779
         329    -7.63809    -5.43741   0.0328697
         330    -7.71538    -5.44431   0.0334871
         331    -7.72528     -5.4512   0.0340876
         332    -7.67148    -5.45789   0.0346348
         333    -7.58388    -5.46427   0.0351143
         334    -7.52725    -5.47045   0.0355482
         335    -7.56305     -5.4767   0.0359867
         336    -7.68707    -5.48328    0.036476
         337    -7.83805    -5.49026   0.0370309
         338    -7.96602    -5.49759   0.0376388
         339    -8.06289    -5.50515   0.0382809
         340    -8.14236    -5.51291   0.0389462
         341    -8.20997    -5.52082    0.039627
         342    -8.25477    -5.52881   0.0403094
         343    -8.25971    -5.53678   0.0409706
         344    -8.21589    -5.54456   0.0415852
         345    -8.12931    -5.55206   0.0421341
         346    -8.02782    -5.55921   0.0426156
         347    -7.95786    -5.56612   0.0430497
         348    -7.96038      -5.573   0.0434723
         349    -8.03551    -5.58006   0.0439166
         350    -8.13463    -5.58736   0.0443935
         351    -8.20237    -5.59481   0.0448878
         352    -8.24672    -5.60234   0.0453882
         353    -8.34064     -5.6101   0.0459177
         354    -8.50542    -5.61828   0.0465107
         355    -8.67923     -5.6269   0.0471721
         356    -8.81379    -5.63585   0.0478815
         357    -8.90384    -5.64501   0.0486145
         358    -8.95031    -5.65424   0.0493477
         359    -8.94895    -5.66342   0.0500563
         360    -8.90874    -5.67243   0.0507225
         361     -8.8694    -5.68129   0.0513493
         362    -8.88792    -5.69015   0.0519659
         363    -8.99515    -5.69925   0.0526143
         364    -9.16595    -5.70877   0.0533247
         365    -9.33777    -5.71872   0.0540976
         366    -9.45429    -5.72892   0.0549042
         367    -9.49016    -5.73917   0.0557029
         368    -9.45414    -5.74927   0.0564589
         369    -9.38833    -5.75913   0.0571607
         370     -9.3575    -5.76885   0.0578276
         371    -9.41081    -5.77867    0.058499
         372    -9.54105    -5.78879   0.0592096
         373    -9.69556    -5.79926   0.0599701
         374     -9.8311    -5.81004    0.060771
         375    -9.94118    -5.82106   0.0615993
         376    -10.0381    -5.83227   0.0624482
         377     -10.126    -5.84366   0.0633126
         378     -10.189    -5.85516   0.0641803
         379    -10.2014    -5.86662   0.0650274
         380    -10.1615    -5.87793   0.0658311
         381    -10.1299    -5.88909   0.0665976
         382     -10.189    -5.90034   0.0673678
         383    -10.3341    -5.91192   0.0681793
         384    -10.4805    -5.92382    0.069032
         385    -10.5723    -5.93589   0.0699006
         386    -10.6143    -5.94801   0.0707625
         387    -10.6394    -5.96013   0.0716105
         388    -10.6776    -5.97229   0.0724508
         389    -10.7399    -5.98455   0.0732938
         390    -10.8179    -5.99694   0.0741463
         391    -10.8955    -6.00947   0.0750076
         392    -10.9609     -6.0221   0.0758724
         393    -11.0174    -6.03481   0.0767366
         394    -11.0812    -6.04762   0.0776034
         395    -11.1658    -6.06058   0.0784812
         396    -11.2659    -6.07372   0.0793762
         397    -11.3647    -6.08705   0.0802873
         398     -11.453    -6.10053   0.0812097
         399    -11.5347    -6.11415   0.0821403
         400    -11.6136     -6.1279   0.0830776
         401    -11.6775    -6.14174   0.0840152
         402     -11.703    -6.15557   0.0849375
         403     -11.675    -6.16927   0.0858239
         404    -11.6066    -6.18273   0.0866603
         405    -11.5446    -6.19597   0.0874518
         406    -11.5453    -6.20914   0.0882233
         407    -11.6358    -6.22248   0.0890084
         408    -11.8105    -6.23617   0.0898378
         409    -12.0349    -6.25035     0.09073
         410    -12.2434    -6.26497   0.0916787
         411    -12.3861    -6.27986   0.0926574
         412    -12.4831    -6.29492   0.0936478
         413    -12.5921    -6.31016   0.0946542
         414    -12.7227    -6.32565   0.0956845
         415    -12.8347    -6.34134   0.0967308
         416    -12.8724    -6.35704   0.0977641
         417    -12.7634     -6.3724   0.0987293
         418    -12.5856    -6.38726   0.0996058
         419    -12.7078    -6.40235    0.100504
         420    -13.1204    -6.41834    0.101529
         421     -13.386    -6.43489    0.102628
         422    -13.3735    -6.45134    0.103694
         423    -13.1956    -6.46728    0.104667
         424    -12.9775    -6.48263    0.105541
         425    -12.8003     -6.4975    0.106334
         426    -12.7417    -6.51216     0.10709
         427    -12.8093    -6.52691     0.10785
         428    -12.8851    -6.54176    0.108616
         429    -12.9423    -6.55668    0.109383
         430    -13.1115    -6.57192    0.110185
         431     -13.483    -6.58796     0.11109
         432    -13.9578    -6.60502    0.112136
         433    -14.3451    -6.62289    0.113292
         434    -14.5511    -6.64116    0.114495
         435    -14.5945    -6.65945    0.115682
         436    -14.5512    -6.67755    0.116824
         437    -14.5168    -6.69548    0.117926
         438    -14.5466    -6.71341    0.119011
         439    -14.6451    -6.73148    0.120104
         440    -14.8156    -6.74985    0.121228
         441     -15.032    -6.76863    0.122399
         442    -15.2261    -6.78777    0.123609
         443    -15.3378    -6.80707    0.124828
         444    -15.3356    -6.82627    0.126016
         445    -15.2194    -6.84513    0.127136
         446    -15.0253    -6.86348    0.128167
         447    -14.8054    -6.88124    0.129106
         448    -14.6199    -6.89852    0.129968
         449    -14.5626    -6.91559    0.130795
         450    -14.7014    -6.93289    0.131644
         451    -14.9674     -6.9507    0.132552
         452    -15.2061    -6.96897    0.133511
         453    -15.4074     -6.9876    0.134509
         454     -15.803    -7.00701    0.135607
         455    -16.3359    -7.02752    0.136851
         456    -16.6591    -7.04864    0.138171
         457    -16.7111    -7.06978    0.139477
         458    -16.6471    -7.09069    0.140731
         459    -16.5934    -7.11139    0.141939
         460    -16.5625    -7.13194     0.14311
         461    -16.5401    -7.15235    0.144247
         462    -16.5498    -7.17269    0.145362
         463    -16.5924    -7.19303    0.146465
         464     -16.611    -7.21333    0.147549
         465    -16.6105    -7.23354    0.148609
         466    -16.6987    -7.25385    0.149672
         467    -16.9858    -7.27469    0.150795
         468    -17.4802     -7.2965    0.152042
         469    -18.0225    -7.31937    0.153428
         470    -18.3612    -7.34286     0.15489
         471    -18.3746    -7.36628    0.156322
         472    -18.1423    -7.38911    0.157649
         473    -17.7243    -7.41096    0.158822
         474    -17.0463    -7.43129    0.159783
         475    -16.3008    -7.44996    0.160534
         476    -16.0028    -7.46793    0.161199
         477    -16.1608    -7.48616    0.161888
         478    -16.2149    -7.50442    0.162576
         479    -15.7867    -7.52171    0.163153
         480    -14.7173     -7.5367    0.163501
         481    -13.0489    -7.54816    0.163562
         482    -11.3824    -7.55611    0.163416
         483    -10.8295    -7.56289    0.163218
         484    -11.9814    -7.57202    0.163136
         485    -14.1393    -7.58556    0.163361
         486    -16.1284    -7.60314    0.163968
         487     -17.356    -7.62317    0.164849
         488    -17.8421    -7.64411    0.165836
         489    -17.8219    -7.66492    0.166798
         490    -17.5138    -7.68502    0.167664
         491    -17.0666    -7.70413    0.168408
         492    -16.5715    -7.72215    0.169027
         493    -16.0812     -7.7391    0.169533
         494    -15.6246    -7.75507    0.169939
         495    -15.2186    -7.77014    0.170264
         496    -14.8708    -7.78446    0.170521
         497    -14.5852    -7.79814    0.170726
         498    -14.3632    -7.81133    0.170892
         499    -14.2044    -7.82414    0.171029
         500    -14.1102    -7.83671    0.171148
