#   BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         320   -0.431525   -0.441034 0.000428417
         321   -0.420071   -0.440968 0.000432031
         322   -0.441366   -0.440969 0.000430691
         323   -0.437889    -0.44096 0.000429463
         324   -0.433415   -0.440937 0.000428768
         325    -0.44328   -0.440944  0.00042751
         326   -0.444058   -0.440953 0.000426305
         327   -0.439807    -0.44095 0.000425016
         328   -0.456089   -0.440996 0.000426219
         329   -0.452112    -0.44103  0.00042626
         330   -0.444614   -0.441041 0.000425107
         331   -0.447367    -0.44106 0.000424252
         332   -0.440038   -0.441057 0.000422986
         333   -0.444151   -0.441066 0.000421817
         334   -0.446762   -0.441083 0.000420899
         335   -0.436531   -0.441069 0.000419862
         336   -0.445388   -0.441082 0.000418809
         337   -0.442873   -0.441088   0.0004176
         338    -0.44164   -0.441089 0.000416368
         339   -0.436484   -0.441076 0.000415361
         340   -0.437818   -0.441066  0.00041425
         341   -0.447968   -0.441086 0.000413529
         342   -0.436566   -0.441073 0.000412531
         343   -0.435719   -0.441058 0.000411624
         344    -0.45326   -0.441093 0.000411953
         345   -0.442859   -0.441098 0.000410791
         346    -0.42909   -0.441063 0.000411067
         347   -0.451256   -0.441093  0.00041093
         348    -0.43604   -0.441078 0.000410006
         349   -0.440258   -0.441076 0.000408838
         350   -0.448089   -0.441096 0.000408161
         351   -0.440455   -0.441094 0.000407002
         352   -0.442393   -0.441098 0.000405862
         353   -0.434964    -0.44108 0.000405084
         354   -0.444189   -0.441089 0.000404035
         355   -0.443142   -0.441095 0.000402938
         356   -0.441611   -0.441096 0.000401809
         357   -0.437137   -0.441085 0.000400837
         358    -0.44234   -0.441089 0.000399732
         359   -0.433605   -0.441068 0.000399162
         360   -0.443235   -0.441074 0.000398099
         361    -0.44785   -0.441093 0.000397438
         362   -0.440607   -0.441091 0.000396342
         363   -0.439718   -0.441088 0.000395269
         364   -0.442946   -0.441093 0.000394216
         365   -0.424988   -0.441049 0.000395597
         366   -0.439787   -0.441045 0.000394531
         367   -0.438015   -0.441037 0.000393543
         368   -0.440384   -0.441035 0.000392477
         369   -0.449027   -0.441057 0.000392011
         370   -0.426264   -0.441017 0.000392985
         371    -0.45321    -0.44105 0.000393298
         372   -0.450529   -0.441075 0.000393065
         373   -0.444429   -0.441084 0.000392114
         374   -0.448751   -0.441105 0.000391601
         375   -0.448717   -0.441125 0.000391082
         376   -0.453545   -0.441158 0.000391435
         377   -0.450777   -0.441184 0.000391227
         378   -0.433636   -0.441164 0.000390702
         379   -0.457801   -0.441207 0.000392129
         380   -0.432291   -0.441184 0.000391799
         381    -0.44562   -0.441196 0.000390943
         382   -0.447923   -0.441213 0.000390316
         383   -0.455501   -0.441251 0.000391076
         384   -0.434822   -0.441234 0.000390416
         385   -0.439757    -0.44123  0.00038942
         386   -0.432991   -0.441209 0.000388996
         387   -0.434554   -0.441191 0.000388371
         388   -0.444403     -0.4412 0.000387458
         389   -0.448327   -0.441218 0.000386895
         390   -0.448092   -0.441236 0.000386304
         391   -0.453251   -0.441266 0.000386537
         392   -0.437684   -0.441257 0.000385659
         393   -0.445988   -0.441269 0.000384865
         394   -0.429358   -0.441239 0.000385074
         395   -0.453234   -0.441269 0.000385294
         396   -0.445191   -0.441279 0.000384449
         397   -0.438358   -0.441272 0.000383551
         398    -0.43686   -0.441261 0.000382747
         399   -0.445339   -0.441271 0.000381924
         400   -0.431274   -0.441246 0.000381786
         401   -0.441133   -0.441246 0.000380835
         402   -0.446383   -0.441259 0.000380101
         403   -0.440416   -0.441257 0.000379164
         404   -0.447839   -0.441273 0.000378575
         405   -0.435252   -0.441258 0.000377932
         406   -0.451324   -0.441283 0.000377814
         407   -0.448397     -0.4413  0.00037729
         408   -0.442001   -0.441302 0.000376369
         409   -0.449091   -0.441321  0.00037593
         410    -0.43905   -0.441315 0.000375054
         411   -0.439326   -0.441311 0.000374173
         412   -0.424987   -0.441271 0.000375356
         413   -0.443106   -0.441275 0.000374474
         414   -0.436993   -0.441265 0.000373712
         415   -0.444466   -0.441273 0.000372891
         416   -0.440512   -0.441271 0.000371999
         417   -0.432059   -0.441249 0.000371763
         418   -0.448479   -0.441266 0.000371276
         419   -0.439612   -0.441262  0.00037041
         420   -0.437919   -0.441254 0.000369614
         421   -0.455423   -0.441288 0.000370265
         422   -0.442018    -0.44129 0.000369392
         423   -0.434183   -0.441273   0.0003689
         424   -0.434629   -0.441257 0.000368363
         425   -0.427649   -0.441225 0.000368885
         426   -0.447105   -0.441239 0.000368277
         427   -0.441023   -0.441238 0.000367415
         428   -0.425834   -0.441202 0.000368316
         429   -0.440884   -0.441202 0.000367458
         430   -0.442571   -0.441205 0.000366617
         431   -0.441396   -0.441205 0.000365767
         432   -0.446851   -0.441218 0.000365153
         433   -0.435563   -0.441205 0.000364544
         434   -0.451083   -0.441228 0.000364413
         435   -0.436076   -0.441216 0.000363768
         436   -0.447244    -0.44123 0.000363196
         437   -0.438879   -0.441225 0.000362405
         438   -0.457992   -0.441263 0.000363594
         439   -0.457189   -0.441299 0.000364571
         440   -0.436508   -0.441288 0.000363905
         441    -0.43258   -0.441269 0.000363615
         442   -0.443431   -0.441274 0.000362826
         443   -0.440955   -0.441273 0.000362007
         444   -0.439415   -0.441269 0.000361216
         445    -0.44481   -0.441277 0.000360492
         446   -0.434811   -0.441262 0.000359975
         447   -0.431623   -0.441241 0.000359815
         448   -0.434005   -0.441224 0.000359374
         449   -0.439287    -0.44122   0.0003586
         450   -0.429377   -0.441194 0.000358767
         451   -0.435237   -0.441181 0.000358215
         452   -0.443945   -0.441187 0.000357475
         453   -0.438739   -0.441181 0.000356726
         454   -0.435762   -0.441169  0.00035614
         455   -0.441545    -0.44117 0.000355359
         456   -0.449269   -0.441188 0.000355023
         457   -0.442845   -0.441192 0.000354264
         458   -0.446588   -0.441203 0.000353687
         459   -0.430658    -0.44118 0.000353662
         460    -0.43377   -0.441164 0.000353259
         461   -0.447103   -0.441177 0.000352728
         462   -0.442047   -0.441179  0.00035197
         463   -0.429738   -0.441154 0.000352076
         464   -0.436053   -0.441143 0.000351489
         465   -0.437103   -0.441135  0.00035084
         466   -0.440112   -0.441132 0.000350094
