#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         662    -5.10465    -7.14989    0.137498
         663     -5.0146    -7.14666    0.137329
         664    -4.89892    -7.14328    0.137163
         665    -4.81794    -7.13978    0.137002
         666    -4.82128     -7.1363     0.13684
         667     -4.9028    -7.13295    0.136676
         668      -5.012    -7.12978    0.136508
         669    -5.10508    -7.12675    0.136338
         670    -5.16606    -7.12383    0.136166
         671    -5.19634    -7.12095    0.135993
         672    -5.20178     -7.1181    0.135821
         673    -5.18669    -7.11523    0.135649
         674    -5.15211    -7.11231    0.135479
         675     -5.0959    -7.10933    0.135311
         676    -5.01469    -7.10623    0.135147
         677    -4.90699    -7.10298    0.134986
         678     -4.7794    -7.09955    0.134831
         679    -4.65129    -7.09595     0.13468
         680    -4.55395    -7.09221    0.134534
         681    -4.51238    -7.08842     0.13439
         682    -4.52012    -7.08465    0.134245
         683    -4.54098    -7.08093    0.134101
         684    -4.54177    -7.07722    0.133956
         685    -4.51598    -7.07348    0.133812
         686    -4.48028     -7.0697    0.133671
         687    -4.46037     -7.0659     0.13353
         688    -4.48105    -7.06214    0.133389
         689    -4.55959    -7.05851    0.133245
         690    -4.68747    -7.05508    0.133096
         691    -4.82447    -7.05185    0.132943
         692    -4.92949    -7.04878    0.132786
         693    -4.98595     -7.0458    0.132628
         694    -4.99728    -7.04285    0.132469
         695     -4.9726    -7.03987    0.132312
