#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         398    -5.23995    -5.41154  0.00855592
         399    -5.25709    -5.41115  0.00854323
         400    -5.27018     -5.4108  0.00852914
         401    -5.31982    -5.41057  0.00851089
         402    -5.32976    -5.41037  0.00849209
         403    -5.26471    -5.41001  0.00847871
         404    -5.23892    -5.40958  0.00846829
         405    -5.27623    -5.40926  0.00845378
         406    -5.31934    -5.40903  0.00843586
         407    -5.31492     -5.4088   0.0084183
         408    -5.16451     -5.4082  0.00841893
         409     -5.2325    -5.40777   0.0084093
         410    -5.25922    -5.40741  0.00839659
         411    -5.31194    -5.40718  0.00837937
         412    -5.25485    -5.40681  0.00836719
         413    -5.28432    -5.40651  0.00835218
         414     -5.2901    -5.40623  0.00833674
         415    -5.31251    -5.40601  0.00831971
         416    -5.29059    -5.40573  0.00830434
         417     -5.2264     -5.4053  0.00829555
         418    -5.26839    -5.40497  0.00828217
         419    -5.25981    -5.40462  0.00826964
         420    -5.29017    -5.40435  0.00825444
         421    -5.24923    -5.40398  0.00824306
         422    -5.22625    -5.40356  0.00823428
         423    -5.20213    -5.40309  0.00822857
         424    -5.18448    -5.40257   0.0082253
         425    -5.12438    -5.40192  0.00823195
         426    -5.06623    -5.40113  0.00825025
         427    -5.11696    -5.40046  0.00825773
         428       -5.12    -5.39981  0.00826439
         429    -5.08197    -5.39907  0.00827827
         430    -5.10165    -5.39837  0.00828786
         431    -5.16176    -5.39783   0.0082868
         432    -5.12324    -5.39719  0.00829195
         433    -5.10624    -5.39652  0.00829998
         434    -5.14414    -5.39594  0.00830121
         435    -5.09157    -5.39524  0.00831156
         436    -5.08809    -5.39453   0.0083223
         437    -5.01791    -5.39367  0.00834776
         438    -5.12071    -5.39305  0.00835193
         439    -5.13699    -5.39246  0.00835325
         440    -5.18153    -5.39198  0.00834801
         441    -5.20395    -5.39156  0.00833996
         442    -5.16797    -5.39105  0.00833642
         443    -5.17704    -5.39057  0.00833159
         444     -5.2487    -5.39025  0.00831895
         445    -5.27422    -5.38999  0.00830434
         446    -5.26828    -5.38972   0.0082902
         447    -5.21134    -5.38932  0.00828125
         448    -5.30339    -5.38913  0.00826499
         449     -5.3284    -5.38899  0.00824769
         450    -5.34741     -5.3889  0.00822988
         451    -5.32245    -5.38875  0.00821295
         452    -5.31955     -5.3886   0.0081962
         453    -5.28939    -5.38838  0.00818104
         454    -5.23376    -5.38804   0.0081701
         455    -5.19424    -5.38761  0.00816324
         456    -5.34811    -5.38753   0.0081458
         457    -5.31293    -5.38736  0.00812961
         458    -5.30706    -5.38719  0.00811375
         459    -5.35747    -5.38712  0.00809633
         460    -5.34326    -5.38703  0.00807929
         461    -5.36673    -5.38698  0.00806189
         462    -5.46084    -5.38714  0.00804602
         463    -5.47564    -5.38733  0.00803091
         464    -5.28807    -5.38712  0.00801645
         465     -5.3481    -5.38704  0.00799965
         466    -5.33592    -5.38693  0.00798324
         467    -5.38457    -5.38692  0.00796615
         468    -5.42397      -5.387  0.00794952
         469    -5.47568    -5.38719  0.00793482
         470    -5.50027    -5.38743  0.00792158
         471    -5.37792    -5.38741  0.00790479
         472    -5.35362    -5.38734  0.00788836
         473    -5.30121    -5.38716  0.00787379
         474    -5.39339    -5.38717  0.00785719
         475    -5.43863    -5.38728  0.00784139
         476    -5.34666    -5.38719  0.00782538
         477    -5.23332    -5.38687  0.00781562
         478    -5.24738    -5.38658  0.00780472
         479    -5.31377    -5.38643  0.00778991
         480    -5.29725    -5.38624  0.00777589
         481    -5.24568    -5.38595  0.00776521
         482    -5.30889    -5.38579  0.00775075
         483    -5.31601    -5.38564  0.00773605
         484    -5.34837    -5.38557  0.00772045
         485    -5.32433    -5.38544  0.00770556
         486    -5.32652    -5.38532  0.00769066
         487    -5.37503     -5.3853   0.0076749
         488    -5.33452    -5.38519  0.00765988
         489    -5.35649    -5.38514  0.00764444
         490     -5.3703     -5.3851   0.0076289
         491    -5.45779    -5.38525  0.00761479
         492     -5.4612    -5.38541  0.00760088
         493    -5.47619    -5.38559  0.00758769
         494    -5.31311    -5.38544  0.00757375
         495    -5.32663    -5.38533  0.00755938
         496    -5.35713    -5.38527  0.00754436
         497    -5.32168    -5.38514  0.00753026
         498    -5.35292    -5.38508  0.00751542
