#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         333    -5.82282    -5.92014   0.0152142
         334    -5.82113    -5.91984   0.0151716
         335     -5.8194    -5.91954   0.0151293
         336    -5.81762    -5.91924   0.0150873
         337     -5.8158    -5.91893   0.0150456
         338    -5.81393    -5.91862   0.0150043
         339    -5.81202     -5.9183   0.0149633
         340    -5.81007    -5.91799   0.0149227
         341    -5.80809    -5.91766   0.0148824
         342    -5.80607    -5.91734   0.0148425
         343    -5.80403    -5.91701   0.0148029
         344    -5.80195    -5.91667   0.0147637
         345    -5.79985    -5.91633   0.0147247
         346    -5.79772    -5.91599   0.0146862
         347    -5.79557    -5.91564   0.0146479
         348     -5.7934    -5.91529   0.0146101
         349    -5.79121    -5.91494   0.0145725
         350      -5.789    -5.91458   0.0145353
         351    -5.78679    -5.91421   0.0144985
         352    -5.78457    -5.91384    0.014462
         353    -5.78234    -5.91347   0.0144258
         354    -5.78011     -5.9131     0.01439
         355    -5.77788    -5.91271   0.0143545
         356    -5.77565    -5.91233   0.0143193
         357    -5.77344    -5.91194   0.0142845
         358    -5.77123    -5.91155     0.01425
         359    -5.76904    -5.91115   0.0142158
         360    -5.76687    -5.91075    0.014182
         361    -5.76471    -5.91034   0.0141485
         362    -5.76258    -5.90994   0.0141153
         363    -5.76048    -5.90952   0.0140824
         364    -5.75841    -5.90911   0.0140498
         365    -5.75637    -5.90869   0.0140176
         366    -5.75437    -5.90827   0.0139856
         367    -5.75241    -5.90784   0.0139539
         368    -5.75048    -5.90742   0.0139226
         369     -5.7486    -5.90699   0.0138915
         370    -5.74677    -5.90655   0.0138607
         371    -5.74498    -5.90612   0.0138302
         372    -5.74324    -5.90568   0.0137999
         373    -5.74155    -5.90524   0.0137699
         374    -5.73992     -5.9048   0.0137402
         375    -5.73833    -5.90435   0.0137107
         376     -5.7368    -5.90391   0.0136815
         377    -5.73532    -5.90346   0.0136525
         378     -5.7339    -5.90301   0.0136238
         379    -5.73254    -5.90256   0.0135953
         380    -5.73123    -5.90211    0.013567
         381    -5.72998    -5.90166   0.0135389
         382    -5.72879    -5.90121    0.013511
         383    -5.72767    -5.90076   0.0134833
         384     -5.7266     -5.9003   0.0134558
         385    -5.72559    -5.89985   0.0134285
         386    -5.72465    -5.89939   0.0134014
         387    -5.72377    -5.89894   0.0133745
         388    -5.72295    -5.89849   0.0133477
         389     -5.7222    -5.89803   0.0133211
         390    -5.72152    -5.89758   0.0132946
         391    -5.72091    -5.89713   0.0132683
         392    -5.72036    -5.89668   0.0132421
         393    -5.71989    -5.89623    0.013216
         394    -5.71949    -5.89578   0.0131901
         395    -5.71916    -5.89533   0.0131643
         396    -5.71891    -5.89489   0.0131386
         397    -5.71873    -5.89444    0.013113
         398    -5.71862      -5.894   0.0130874
         399    -5.71859    -5.89356    0.013062
         400    -5.71863    -5.89312   0.0130367
         401    -5.71874    -5.89269   0.0130114
         402    -5.71892    -5.89226   0.0129862
         403    -5.71917    -5.89183   0.0129611
         404     -5.7195     -5.8914   0.0129361
         405    -5.71988    -5.89098    0.012911
         406    -5.72034    -5.89056   0.0128861
         407    -5.72085    -5.89014   0.0128612
         408    -5.72141    -5.88973   0.0128363
         409    -5.72203    -5.88932   0.0128115
         410     -5.7227    -5.88891   0.0127867
         411    -5.72341    -5.88851   0.0127619
         412    -5.72415    -5.88811   0.0127371
         413    -5.72493    -5.88771   0.0127124
         414    -5.72574    -5.88732   0.0126877
         415    -5.72656    -5.88694   0.0126631
         416     -5.7274    -5.88655   0.0126384
         417    -5.72824    -5.88617   0.0126138
         418    -5.72909     -5.8858   0.0125893
         419    -5.72994    -5.88542   0.0125647
         420    -5.73077    -5.88506   0.0125402
         421    -5.73159    -5.88469   0.0125157
         422    -5.73239    -5.88433   0.0124912
         423    -5.73316    -5.88397   0.0124668
         424     -5.7339    -5.88362   0.0124424
         425     -5.7346    -5.88327   0.0124181
         426    -5.73527    -5.88292   0.0123938
         427    -5.73589    -5.88258   0.0123696
         428    -5.73647    -5.88224   0.0123454
         429      -5.737     -5.8819   0.0123212
         430    -5.73748    -5.88156   0.0122972
         431    -5.73791    -5.88123   0.0122731
         432     -5.7383     -5.8809   0.0122492
         433    -5.73863    -5.88057   0.0122253
         434    -5.73891    -5.88024   0.0122015
         435    -5.73914    -5.87992   0.0121778
         436    -5.73933     -5.8796   0.0121541
         437    -5.73948    -5.87927   0.0121305
         438    -5.73958    -5.87896    0.012107
         439    -5.73965    -5.87864   0.0120836
         440    -5.73968    -5.87832   0.0120603
         441    -5.73969    -5.87801    0.012037
