#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         142     15.9727     15.9676 0.000602783
         143     15.9715     15.9677  0.00059918
         144     15.9698     15.9677 0.000595194
         145     15.9677     15.9677 0.000591089
         146     15.9659     15.9677 0.000587167
         147     15.9642     15.9676  0.00058365
         148     15.9624     15.9676 0.000580761
         149     15.9611     15.9676 0.000578507
         150     15.9608     15.9675 0.000576423
         151     15.9616     15.9675 0.000573922
         152     15.9631     15.9675 0.000570854
         153     15.9648     15.9674 0.000567392
         154     15.9662     15.9674 0.000563763
         155     15.9675     15.9674 0.000560126
         156     15.9688     15.9674 0.000556606
         157     15.9702     15.9675 0.000553344
         158     15.9718     15.9675 0.000550539
         159     15.9727     15.9675 0.000548046
         160     15.9722     15.9675 0.000545387
         161     15.9705     15.9676 0.000542318
         162     15.9694     15.9676 0.000539095
         163     15.9705     15.9676  0.00053608
         164     15.9736     15.9676  0.00053405
         165     15.9773     15.9677 0.000533988
         166     15.9799     15.9678 0.000535846
         167     15.9805     15.9678  0.00053804
         168     15.9788     15.9679 0.000538771
         169     15.9739     15.9679 0.000536735
         170     15.9655     15.9679 0.000533768
         171      15.957     15.9679 0.000534467
         172     15.9533     15.9678 0.000538022
         173     15.9548     15.9677 0.000540103
         174     15.9586     15.9676 0.000539538
         175     15.9623     15.9676 0.000537308
         176     15.9652     15.9676 0.000534427
         177     15.9674     15.9676 0.000531409
         178      15.969     15.9676  0.00052848
         179     15.9701     15.9676 0.000525713
         180      15.971     15.9676 0.000523119
         181     15.9718     15.9677  0.00052074
         182     15.9724     15.9677  0.00051852
         183     15.9721     15.9677 0.000516238
         184     15.9703     15.9677 0.000513628
         185     15.9678     15.9677 0.000510852
         186     15.9658     15.9677 0.000508212
         187      15.965     15.9677 0.000505695
         188     15.9653     15.9677 0.000503165
         189     15.9663     15.9677 0.000500559
         190     15.9676     15.9677 0.000497924
         191     15.9691     15.9677 0.000495374
         192     15.9702     15.9677 0.000492963
         193     15.9702     15.9677 0.000490584
         194     15.9691     15.9677 0.000488107
         195     15.9674     15.9677 0.000485607
         196     15.9662     15.9677 0.000483189
         197     15.9659     15.9677 0.000480826
         198     15.9661     15.9677 0.000478466
         199     15.9661     15.9677 0.000476133
         200     15.9653     15.9677 0.000473906
         201     15.9633     15.9677 0.000472046
         202     15.9603     15.9676 0.000471126
         203     15.9575     15.9676 0.000471418
         204     15.9565     15.9675 0.000472223
         205     15.9577     15.9675 0.000472334
         206     15.9602     15.9674 0.000471375
         207     15.9629     15.9674 0.000469615
         208     15.9653     15.9674 0.000467471
         209     15.9672     15.9674 0.000465235
         210     15.9687     15.9674 0.000463063
         211     15.9698     15.9674 0.000461007
         212     15.9708     15.9674 0.000459102
         213     15.9714     15.9675  0.00045732
         214     15.9721     15.9675 0.000455702
         215     15.9726     15.9675 0.000454217
         216     15.9725     15.9675 0.000452705
         217     15.9705     15.9675  0.00045083
         218     15.9659     15.9675 0.000448826
         219     15.9596     15.9675 0.000448241
         220     15.9546     15.9674 0.000450022
         221      15.953     15.9674 0.000452676
         222     15.9546     15.9673 0.000454294
         223     15.9576     15.9673 0.000454342
         224     15.9609     15.9672 0.000453189
         225     15.9635     15.9672 0.000451473
         226     15.9652     15.9672 0.000449563
         227     15.9661     15.9672 0.000447609
         228     15.9665     15.9672 0.000445655
         229     15.9666     15.9672 0.000443717
         230     15.9662     15.9672 0.000441808
         231     15.9657     15.9672 0.000439946
         232      15.965     15.9672 0.000438152
         233     15.9644     15.9672  0.00043644
         234     15.9641     15.9672 0.000434766
         235      15.965     15.9671 0.000433009
         236     15.9675     15.9671 0.000431177
         237     15.9721     15.9672 0.000429861
         238     15.9788     15.9672 0.000430825
         239     15.9856     15.9673 0.000435857
         240     15.9873     15.9674 0.000441917
         241     15.9781     15.9674 0.000442316
         242     15.9605     15.9674 0.000441408
         243      15.946     15.9673 0.000448256
         244     15.9432     15.9672 0.000457139
         245       15.95     15.9671 0.000460624
         246     15.9598     15.9671 0.000459728
         247     15.9673     15.9671 0.000457868
         248     15.9696     15.9671 0.000456135
         249     15.9665     15.9671  0.00045431
         250     15.9614     15.9671 0.000453072
         251     15.9585     15.9671 0.000452551
         252     15.9589      15.967 0.000451924
         253     15.9606      15.967 0.000450843
         254     15.9623      15.967 0.000449449
         255     15.9635      15.967 0.000447896
         256     15.9641      15.967 0.000446282
         257     15.9645     15.9669 0.000444645
         258     15.9647     15.9669 0.000443008
         259     15.9647     15.9669 0.000441382
         260     15.9642     15.9669 0.000439808
         261     15.9634     15.9669 0.000438327
         262     15.9624     15.9669  0.00043699
         263     15.9618     15.9669 0.000435758
         264     15.9618     15.9669 0.000434534
         265     15.9624     15.9668 0.000433213
         266     15.9635     15.9668 0.000431771
         267     15.9637     15.9668 0.000430316
         268     15.9617     15.9668 0.000429125
         269     15.9581     15.9668 0.000428745
         270     15.9548     15.9667 0.000429441
         271     15.9536     15.9667 0.000430561
         272     15.9542     15.9666 0.000431406
         273     15.9557     15.9666 0.000431663
         274      15.957     15.9665 0.000431502
         275     15.9579     15.9665 0.000431076
         276     15.9583     15.9665 0.000430529
         277     15.9585     15.9665 0.000429933
         278     15.9585     15.9664 0.000429341
         279     15.9583     15.9664 0.000428796
         280     15.9582     15.9664 0.000428263
         281     15.9584     15.9663 0.000427674
         282     15.9589     15.9663 0.000426973
         283     15.9601     15.9663 0.000426033
         284     15.9616     15.9663 0.000424856
         285     15.9631     15.9663 0.000423509
         286     15.9637     15.9663 0.000422124
         287     15.9627     15.9662 0.000420836
         288     15.9604     15.9662  0.00041987
         289     15.9583     15.9662  0.00041932
         290     15.9582     15.9662 0.000418785
         291     15.9597     15.9661 0.000417929
         292      15.958     15.9661 0.000417438
         293     15.9494     15.9661 0.000419891
         294     15.9414      15.966 0.000426771
         295     15.9416     15.9659 0.000433229
         296     15.9467     15.9658 0.000436589
         297     15.9511     15.9658 0.000437943
         298     15.9532     15.9657 0.000438497
         299     15.9538     15.9657  0.00043883
         300     15.9538     15.9657  0.00043915
         301     15.9536     15.9656 0.000439522
         302     15.9533     15.9656 0.000439954
         303     15.9528     15.9655 0.000440527
         304     15.9522     15.9655 0.000441244
         305     15.9518     15.9654 0.000442068
         306     15.9521     15.9654 0.000442764
         307     15.9525     15.9654 0.000443318
         308     15.9524     15.9653 0.000443884
         309     15.9517     15.9653 0.000444624
         310     15.9516     15.9652 0.000445371
         311      15.952     15.9652 0.000445965
         312     15.9524     15.9651 0.000446422
         313     15.9523     15.9651 0.000446872
         314     15.9515     15.9651  0.00044756
         315       15.95      15.965 0.000448701
         316     15.9485      15.965 0.000450321
         317      15.948     15.9649 0.000452056
         318      15.949     15.9649 0.000453381
         319     15.9516     15.9648 0.000453872
         320     15.9549     15.9648 0.000453516
         321     15.9582     15.9648 0.000452571
         322     15.9608     15.9648 0.000451329
         323     15.9625     15.9647 0.000449986
         324     15.9618     15.9647 0.000448692
         325     15.9556     15.9647 0.000448197
         326     15.9446     15.9646 0.000451064
         327     15.9368     15.9646  0.00045763
         328      15.937     15.9645 0.000463881
         329     15.9418     15.9644  0.00046758
         330      15.948     15.9644 0.000468796
         331     15.9546     15.9643 0.000468312
         332     15.9599     15.9643  0.00046709
         333     15.9608     15.9643 0.000465809
         334     15.9542     15.9643 0.000465405
         335     15.9435     15.9642 0.000468131
         336     15.9367     15.9641 0.000473839
         337     15.9366     15.9641 0.000479418
         338     15.9397      15.964 0.000483375
         339     15.9422     15.9639 0.000486216
         340     15.9431     15.9639 0.000488616
         341     15.9444     15.9638 0.000490486
         342     15.9473     15.9637  0.00049141
         343     15.9518     15.9637 0.000491216
         344     15.9562     15.9637 0.000490271
         345     15.9593     15.9637 0.000489015
         346     15.9588     15.9637 0.000487805
         347     15.9533     15.9636 0.000487313
         348      15.945     15.9636 0.000488861
         349     15.9389     15.9635  0.00049253
         350     15.9392     15.9634 0.000496009
         351     15.9432     15.9634 0.000497946
         352     15.9425     15.9633 0.000500059
         353     15.9345     15.9632 0.000505273
         354     15.9293     15.9631 0.000512844
         355     15.9312     15.9631 0.000519257
         356     15.9356      15.963 0.000523513
         357     15.9396     15.9629 0.000526123
         358     15.9439     15.9629 0.000527326
         359     15.9484     15.9628 0.000527395
         360     15.9507     15.9628 0.000526995
         361     15.9478     15.9627 0.000527159
         362     15.9396     15.9627 0.000529551
         363     15.9306     15.9626 0.000535414
         364     15.9263     15.9625 0.000543142
         365     15.9289     15.9624 0.000549418
         366     15.9358     15.9623 0.000552686
         367     15.9437     15.9623 0.000553506
         368     15.9491     15.9622  0.00055316
         369     15.9491     15.9622 0.000552813
         370     15.9424     15.9622 0.000553903
         371     15.9329     15.9621 0.000558008
         372     15.9267      15.962 0.000564539
         373     15.9266     15.9619 0.000570951
         374      15.929     15.9618 0.000576139
         375     15.9307     15.9617 0.000580541
         376     15.9312     15.9616 0.000584632
         377     15.9322     15.9616 0.000588273
         378     15.9355     15.9615 0.000590745
         379      15.941     15.9614 0.000591658
         380     15.9444     15.9614 0.000591794
         381     15.9391     15.9613 0.000593123
         382     15.9279     15.9612 0.000597995
         383     15.9224     15.9611 0.000604983
         384     15.9255      15.961 0.000610465
         385     15.9314      15.961 0.000613713
         386     15.9348     15.9609 0.000615857
         387     15.9346     15.9608 0.000618008
         388     15.9321     15.9608 0.000620833
         389     15.9294     15.9607 0.000624435
         390     15.9283     15.9606  0.00062833
         391     15.9286     15.9605 0.000632024
         392     15.9297     15.9604 0.000635283
         393     15.9296     15.9604 0.000638502
         394     15.9275     15.9603 0.000642298
         395     15.9249     15.9602 0.000646873
         396     15.9237     15.9601 0.000651758
         397     15.9241       15.96 0.000656388
         398     15.9248     15.9599 0.000660665
         399     15.9248     15.9598 0.000664847
         400      15.925     15.9597 0.000668869
         401     15.9272     15.9597 0.000672113
         402     15.9316     15.9596 0.000674068
         403     15.9365     15.9595 0.000674826
         404     15.9386     15.9595 0.000675142
         405     15.9349     15.9594   0.0006762
         406     15.9265     15.9593 0.000679372
         407     15.9171     15.9592 0.000685596
         408     15.9093     15.9591 0.000694765
         409     15.9066      15.959 0.000704834
         410     15.9108     15.9589 0.000712858
         411     15.9172     15.9588 0.000718292
         412     15.9188     15.9587 0.000723078
         413     15.9156     15.9586 0.000728795
         414     15.9144     15.9585 0.000734788
         415     15.9181     15.9584 0.000739427
         416     15.9284     15.9583 0.000741154
         417     15.9443     15.9583 0.000740133
         418     15.9369     15.9582 0.000740129
         419      15.894      15.958  0.00075405
         420     15.8845     15.9579 0.000772336
         421     15.9115     15.9578 0.000778313
         422     15.9357     15.9577 0.000778229
         423     15.9456     15.9577 0.000776913
         424     15.9452     15.9577 0.000775642
         425     15.9374     15.9576 0.000775285
         426     15.9222     15.9575 0.000777904
         427     15.9134     15.9574 0.000782905
         428     15.9166     15.9573 0.000786853
         429     15.9137     15.9572 0.000791548
         430     15.8957     15.9571 0.000802525
         431     15.8764     15.9569 0.000822223
         432     15.8743     15.9567 0.000842249
         433     15.8892     15.9565 0.000854592
         434     15.9075     15.9564 0.000860051
         435     15.9208     15.9563  0.00086196
         436     15.9249     15.9563 0.000862998
         437       15.92     15.9562 0.000864996
         438     15.9127     15.9561 0.000868706
         439     15.9055      15.956 0.000874333
         440     15.8983     15.9558 0.000882131
         441     15.8961     15.9557 0.000890465
         442     15.9014     15.9556 0.000896888
         443     15.9113     15.9555  0.00090041
         444      15.923     15.9554 0.000901349
         445      15.933     15.9554 0.000900732
         446     15.9381     15.9553 0.000899544
         447      15.938     15.9553 0.000898368
         448     15.9307     15.9552 0.000898038
         449     15.9134     15.9551 0.000900869
         450     15.8942      15.955 0.000908985
         451     15.8881     15.9549 0.000918983
         452     15.8958     15.9547 0.000926191
         453     15.8907     15.9546 0.000934857
         454     15.8641     15.9544  0.00095381
         455     15.8668     15.9542 0.000970943
         456     15.8965     15.9541 0.000977032
         457     15.9178      15.954 0.000978114
         458     15.9217     15.9539 0.000978523
         459     15.9183     15.9538 0.000979455
         460      15.917     15.9538 0.000980589
         461     15.9154     15.9537 0.000981983
         462     15.9108     15.9536 0.000984243
         463     15.9094     15.9535 0.000986734
         464     15.9134     15.9534 0.000988387
         465     15.9114     15.9533 0.000990374
         466     15.8967     15.9532 0.000995663
         467     15.8738      15.953  0.00100793
         468     15.8571     15.9528  0.00102642
         469     15.8634     15.9526   0.0010418
         470     15.8925     15.9525  0.00104741
         471     15.9235     15.9524    0.001047
         472     15.9424     15.9524    0.001045
         473     15.9634     15.9524  0.00104305
         474     15.9891     15.9525  0.00104371
         475     15.9731     15.9526  0.00104241
         476     15.9133     15.9525  0.00104347
         477     15.8896     15.9523  0.00104957
         478     15.9225     15.9523  0.00104922
         479     15.9796     15.9523  0.00104858
         480     16.0474     15.9525  0.00106495
         481     16.0925     15.9528  0.00110175
         482     16.0463      15.953  0.00111641
         483     15.8898     15.9529  0.00112174
         484     15.7307     15.9524  0.00120975
         485     15.6853     15.9519  0.00132674
         486     15.7417     15.9514  0.00139269
         487     15.8244     15.9512  0.00141407
         488     15.8895     15.9511  0.00141681
         489     15.9295      15.951  0.00141459
         490     15.9506      15.951  0.00141171
         491     15.9599      15.951  0.00140895
         492     15.9619     15.9511  0.00140626
         493     15.9596     15.9511  0.00140351
         494     15.9554     15.9511   0.0014007
         495     15.9496     15.9511  0.00139787
         496     15.9434     15.9511  0.00139514
         497      15.937      15.951  0.00139262
         498     15.9308      15.951  0.00139041
         499     15.9253     15.9509  0.00138858
         500      15.919     15.9509  0.00138727
